county,state,medianHouseholdIncome,medianHouseholdIncomeBucket,year
Carter,MT,45347,211,2017
Cascade,MT,46827,241,2017
Chouteau,MT,39577,114,2017
Custer,MT,53050,350,2017
Daniels,MT,53591,357,2017
Dawson,MT,59622,427,2017
Deer Lodge,MT,41235,140,2017
Fallon,MT,56806,399,2017
Fergus,MT,47110,245,2017
Flathead,MT,51410,322,2017
Gallatin,MT,59397,424,2017
Garfield,MT,47188,247,2017
Glacier,MT,29201,21,2017
Golden Valley,MT,43854,185,2017
Granite,MT,49063,279,2017
Hill,MT,45269,210,2017
Jefferson,MT,64911,460,2017
Judith Basin,MT,43281,175,2017
Lake,MT,42582,164,2017
Lewis and Clark,MT,60789,436,2017
Liberty,MT,46641,238,2017
Lincoln,MT,36934,77,2017
McCone,MT,46193,227,2017
Madison,MT,47900,259,2017
Meagher,MT,41343,142,2017
Mineral,MT,40117,120,2017
Missoula,MT,49412,285,2017
Musselshell,MT,38156,94,2017
Park,MT,44920,204,2017
Petroleum,MT,46429,233,2017
Phillips,MT,42101,156,2017
Pondera,MT,44597,197,2017
Powder River,MT,51136,318,2017
Powell,MT,44352,192,2017
Prairie,MT,50850,312,2017
Ravalli,MT,44733,200,2017
Richland,MT,66572,468,2017
Roosevelt,MT,39219,107,2017
Rosebud,MT,54709,375,2017
Sanders,MT,36445,71,2017
Sheridan,MT,51940,332,2017
Silver Bow,MT,40480,125,2017
Stillwater,MT,61998,444,2017
Sweet Grass,MT,49761,292,2017
Teton,MT,51060,317,2017
Toole,MT,46735,240,2017
Treasure,MT,42454,162,2017
Valley,MT,55267,381,2017
Wheatland,MT,37222,82,2017
Wibaux,MT,47132,246,2017
Yellowstone,MT,57955,411,2017
Adams,NE,51721,329,2017
Antelope,NE,46949,243,2017
Arthur,NE,41250,140,2017
Banner,NE,55000,378,2017
Blaine,NE,52000,333,2017
Boone,NE,53854,363,2017
Box Butte,NE,56328,394,2017
Boyd,NE,48750,275,2017
Brown,NE,42773,168,2017
Buffalo,NE,55053,379,2017
Burt,NE,50174,299,2017
Butler,NE,52448,342,2017
Cass,NE,68284,473,2017
Cedar,NE,57208,402,2017
Chase,NE,54568,372,2017
Cherry,NE,53226,353,2017
Cheyenne,NE,58770,419,2017
Clay,NE,54167,367,2017
Colfax,NE,54876,376,2017
Cuming,NE,50734,310,2017
Custer,NE,48836,276,2017
Dakota,NE,52401,341,2017
Dawes,NE,46146,226,2017
Dawson,NE,51238,320,2017
Deuel,NE,53438,355,2017
Dixon,NE,57036,401,2017
Dodge,NE,51748,329,2017
Douglas,NE,58640,417,2017
Dundy,NE,44653,199,2017
Fillmore,NE,56750,399,2017
Franklin,NE,49453,285,2017
Frontier,NE,52090,336,2017
Furnas,NE,43400,177,2017
Gage,NE,52223,338,2017
Garden,NE,48125,262,2017
Garfield,NE,46509,234,2017
Gosper,NE,61769,443,2017
Grant,NE,45833,220,2017
Greeley,NE,47218,248,2017
Hall,NE,53807,361,2017
Hamilton,NE,61944,444,2017
Harlan,NE,46750,240,2017
Hayes,NE,44946,205,2017
Hitchcock,NE,41582,147,2017
Holt,NE,52050,334,2017
Hooker,NE,41607,147,2017
Howard,NE,53648,358,2017
Jefferson,NE,46576,236,2017
Johnson,NE,49564,287,2017
Kearney,NE,53207,353,2017
Keith,NE,45078,207,2017
Keya Paha,NE,48864,277,2017
Kimball,NE,43017,171,2017
Knox,NE,48072,262,2017
Lancaster,NE,55747,386,2017
Lincoln,NE,55875,388,2017
Logan,NE,50278,301,2017
Loup,NE,58625,417,2017
McPherson,NE,60714,435,2017
Madison,NE,49865,293,2017
Merrick,NE,53536,356,2017
Morrill,NE,44201,191,2017
Nance,NE,45428,213,2017
Nemaha,NE,55536,384,2017
Nuckolls,NE,42055,155,2017
Otoe,NE,54605,373,2017
Pawnee,NE,42176,158,2017
Perkins,NE,58125,413,2017
Phelps,NE,56408,395,2017
Pierce,NE,55417,383,2017
Platte,NE,58679,418,2017
Polk,NE,63667,455,2017
Red Willow,NE,42882,169,2017
Richardson,NE,46839,242,2017
Rock,NE,52361,340,2017
Saline,NE,50932,315,2017
Sarpy,NE,75752,488,2017
Saunders,NE,65015,460,2017
Scotts Bluff,NE,47975,260,2017
Seward,NE,63095,452,2017
Sheridan,NE,41209,139,2017
Sherman,NE,48704,275,2017
Sioux,NE,45375,212,2017
Stanton,NE,57534,407,2017
Thayer,NE,48151,263,2017
Thomas,NE,53173,352,2017
Thurston,NE,44701,200,2017
Valley,NE,50270,300,2017
Washington,NE,66485,467,2017
Wayne,NE,58093,413,2017
Webster,NE,43831,184,2017
Wheeler,NE,49706,290,2017
York,NE,59966,429,2017
Churchill,NV,46914,243,2017
Clark,NV,54882,377,2017
Douglas,NV,61176,439,2017
Elko,NV,76178,489,2017
Esmeralda,NV,39405,111,2017
Eureka,NV,67159,469,2017
Humboldt,NV,69324,475,2017
Lander,NV,79865,494,2017
Lincoln,NV,52971,349,2017
Lyon,NV,50920,314,2017
Mineral,NV,39375,110,2017
Nye,NV,44225,191,2017
Pershing,NV,52308,339,2017
Storey,NV,63607,455,2017
Washoe,NV,58595,417,2017
White Pine,NV,60358,432,2017
Carson,NV,49341,283,2017
Belknap,NH,65834,465,2017
Carroll,NH,58139,413,2017
Cheshire,NH,60148,430,2017
Coos,NH,45386,212,2017
Grafton,NH,61036,438,2017
Hillsborough,NH,75777,488,2017
Merrimack,NH,69856,476,2017
Rockingham,NH,85619,501,2017
Strafford,NH,67805,471,2017
Sullivan,NH,59419,424,2017
Atlantic,NJ,57514,407,2017
Bergen,NJ,91572,505,2017
Burlington,NJ,82839,499,2017
Camden,NJ,65037,461,2017
Cape May,NJ,62332,446,2017
Cumberland,NJ,50000,295,2017
Essex,NJ,57365,405,2017
Gloucester,NJ,81489,497,2017
Hudson,NJ,62681,450,2017
Hunterdon,NJ,110969,511,2017
Mercer,NJ,77027,490,2017
Middlesex,NJ,83133,499,2017
Monmouth,NJ,91807,505,2017
Morris,NJ,107034,510,2017
Ocean,NJ,65771,465,2017
Passaic,NJ,63339,453,2017
Salem,NJ,63934,456,2017
Somerset,NJ,106046,510,2017
Sussex,NJ,89238,503,2017
Union,NJ,73376,483,2017
Warren,NJ,75500,487,2017
Bernalillo,NM,50386,303,2017
Catron,NM,42047,155,2017
Chaves,NM,42177,158,2017
Cibola,NM,36089,67,2017
Colfax,NM,33042,41,2017
Curry,NM,41941,153,2017
De Baca,NM,31439,31,2017
Dona Ana,NM,39114,106,2017
Eddy,NM,60703,435,2017
Grant,NM,40470,125,2017
Guadalupe,NM,26060,16,2017
Harding,NM,35096,55,2017
Hidalgo,NM,31829,32,2017
Lea,NM,59285,423,2017
Lincoln,NM,42145,157,2017
Los Alamos,NM,110190,510,2017
Luna,NM,27602,19,2017
McKinley,NM,30336,26,2017
Mora,NM,26644,17,2017
Otero,NM,43533,181,2017
Quay,NM,26663,17,2017
Rio Arriba,NM,33422,43,2017
Roosevelt,NM,35928,65,2017
Sandoval,NM,60345,432,2017
San Juan,NM,49686,289,2017
San Miguel,NM,29168,21,2017
Santa Fe,NM,57945,411,2017
Sierra,NM,29690,24,2017
Socorro,NM,34008,47,2017
Taos,NM,35314,58,2017
Torrance,NM,35543,60,2017
Union,NM,38240,95,2017
Valencia,NM,43428,178,2017
Albany,NY,62293,446,2017
Allegany,NY,45359,211,2017
Bronx,NY,36593,74,2017
Broome,NY,49064,279,2017
Cattaraugus,NY,45571,216,2017
Cayuga,NY,54664,374,2017
Chautauqua,NY,44304,192,2017
Chemung,NY,51251,320,2017
Chenango,NY,48567,272,2017
Clinton,NY,52759,347,2017
Columbia,NY,61093,438,2017
Cortland,NY,52451,342,2017
Delaware,NY,47921,260,2017
Dutchess,NY,75585,487,2017
Erie,NY,54006,365,2017
Essex,NY,55294,382,2017
Franklin,NY,50733,310,2017
Fulton,NY,48033,261,2017
Genesee,NY,54033,366,2017
Greene,NY,53214,353,2017
Hamilton,NY,55587,384,2017
Herkimer,NY,49077,279,2017
Jefferson,NY,50322,302,2017
Kings,NY,52782,347,2017
Lewis,NY,51475,325,2017
Livingston,NY,53654,358,2017
Madison,NY,58365,415,2017
Monroe,NY,55272,381,2017
Montgomery,NY,47449,252,2017
Nassau,NY,105744,510,2017
New York,NY,79781,494,2017
Niagara,NY,51656,327,2017
Oneida,NY,51316,321,2017
Onondaga,NY,57271,404,2017
Ontario,NY,61710,443,2017
Orange,NY,75146,487,2017
Orleans,NY,49223,282,2017
Oswego,NY,51755,329,2017
Otsego,NY,51254,320,2017
Putnam,NY,99608,508,2017
Queens,NY,62008,444,2017
Rensselaer,NY,63166,452,2017
Richmond,NY,76244,489,2017
Rockland,NY,88571,503,2017
St. Lawrence,NY,48330,267,2017
Saratoga,NY,77548,491,2017
Schenectady,NY,61315,439,2017
Schoharie,NY,51842,331,2017
Schuyler,NY,47810,257,2017
Seneca,NY,51601,327,2017
Steuben,NY,50157,298,2017
Suffolk,NY,92838,506,2017
Sullivan,NY,53877,363,2017
Tioga,NY,57153,402,2017
Tompkins,NY,56200,392,2017
Ulster,NY,61652,442,2017
Warren,NY,60222,430,2017
Washington,NY,52527,343,2017
Wayne,NY,53693,359,2017
Westchester,NY,89968,504,2017
Wyoming,NY,55459,384,2017
Yates,NY,51758,329,2017
Alamance,NC,44281,192,2017
Alexander,NC,44523,196,2017
Alleghany,NC,38944,104,2017
Anson,NC,38123,94,2017
Ashe,NC,40293,121,2017
Avery,NC,37109,80,2017
Beaufort,NC,41101,136,2017
Bertie,NC,31287,30,2017
Bladen,NC,32396,37,2017
Brunswick,NC,51164,319,2017
Buncombe,NC,48464,271,2017
Burke,NC,40854,132,2017
Cabarrus,NC,60716,435,2017
Caldwell,NC,40735,131,2017
Camden,NC,68327,473,2017
Carteret,NC,51584,326,2017
Caswell,NC,39428,111,2017
Catawba,NC,48649,273,2017
Chatham,NC,59684,427,2017
Cherokee,NC,38115,93,2017
Chowan,NC,41979,154,2017
Clay,NC,37070,79,2017
Cleveland,NC,40002,118,2017
Columbus,NC,36261,69,2017
Craven,NC,49391,284,2017
Cumberland,NC,44737,201,2017
Currituck,NC,65758,465,2017
Dare,NC,55640,385,2017
Davidson,NC,45806,220,2017
Davie,NC,53493,355,2017
Duplin,NC,36679,75,2017
Durham,NC,56393,394,2017
Edgecombe,NC,32929,40,2017
Forsyth,NC,48369,268,2017
Franklin,NC,48344,267,2017
Gaston,NC,46626,237,2017
Gates,NC,52481,343,2017
Graham,NC,36030,66,2017
Granville,NC,52089,336,2017
Greene,NC,36989,78,2017
Guilford,NC,49253,282,2017
Halifax,NC,33573,44,2017
Harnett,NC,50323,302,2017
Haywood,NC,45538,215,2017
Henderson,NC,50454,304,2017
Hertford,NC,35806,63,2017
Hoke,NC,45713,219,2017
Hyde,NC,40532,126,2017
Iredell,NC,55957,388,2017
Jackson,NC,45078,207,2017
Johnston,NC,54610,373,2017
Jones,NC,37256,82,2017
Lee,NC,49272,282,2017
Lenoir,NC,37515,86,2017
Lincoln,NC,50782,311,2017
McDowell,NC,38776,101,2017
Macon,NC,40659,128,2017
Madison,NC,40563,126,2017
Martin,NC,35969,65,2017
Mecklenburg,NC,61695,442,2017
Mitchell,NC,42534,164,2017
Montgomery,NC,38254,96,2017
Moore,NC,54468,371,2017
Nash,NC,46187,227,2017
New Hanover,NC,51457,324,2017
Northampton,NC,33508,43,2017
Onslow,NC,48162,263,2017
Orange,NC,65522,463,2017
Pamlico,NC,45211,209,2017
Pasquotank,NC,47264,248,2017
Pender,NC,49357,284,2017
Perquimans,NC,44039,188,2017
Person,NC,44921,204,2017
Pitt,NC,43526,180,2017
Polk,NC,48412,270,2017
Randolph,NC,43598,182,2017
Richmond,NC,33607,45,2017
Robeson,NC,32407,38,2017
Rockingham,NC,41700,149,2017
Rowan,NC,46978,244,2017
Rutherford,NC,38573,98,2017
Sampson,NC,37765,89,2017
Scotland,NC,32739,39,2017
Stanly,NC,46017,224,2017
Stokes,NC,44490,195,2017
Surry,NC,39071,106,2017
Swain,NC,35271,57,2017
Transylvania,NC,44559,196,2017
Tyrrell,NC,32411,38,2017
Union,NC,70858,478,2017
Vance,NC,35246,57,2017
Wake,NC,73577,484,2017
Warren,NC,35443,60,2017
Washington,NC,34557,51,2017
Watauga,NC,41541,146,2017
Wayne,NC,41766,150,2017
Wilkes,NC,37173,81,2017
Wilson,NC,42095,156,2017
Yadkin,NC,41126,137,2017
Yancey,NC,37610,87,2017
Adams,ND,54700,375,2017
Barnes,ND,56237,392,2017
Benson,ND,44500,195,2017
Billings,ND,91518,505,2017
Bottineau,ND,58767,419,2017
Bowman,ND,65435,462,2017
Burke,ND,71667,480,2017
Burleigh,ND,67308,469,2017
Cass,ND,58026,412,2017
Cavalier,ND,65505,463,2017
Dickey,ND,58357,415,2017
Divide,ND,54223,368,2017
Dunn,ND,68594,474,2017
Eddy,ND,55294,382,2017
Emmons,ND,46581,236,2017
Foster,ND,59500,425,2017
Golden Valley,ND,44018,188,2017
Grand Forks,ND,51410,322,2017
Grant,ND,50875,313,2017
Griggs,ND,50272,301,2017
Hettinger,ND,56118,390,2017
Kidder,ND,60225,430,2017
LaMoure,ND,57463,406,2017
Logan,ND,57379,405,2017
McHenry,ND,61788,443,2017
McIntosh,ND,46012,224,2017
McKenzie,ND,79316,493,2017
McLean,ND,63926,456,2017
Mercer,ND,80337,495,2017
Morton,ND,65385,462,2017
Mountrail,ND,69622,476,2017
Nelson,ND,52417,341,2017
Oliver,ND,71500,480,2017
Pembina,ND,61393,440,2017
Pierce,ND,45996,223,2017
Ramsey,ND,55927,388,2017
Ransom,ND,62524,447,2017
Renville,ND,66023,465,2017
Richland,ND,60551,433,2017
Rolette,ND,36170,68,2017
Sargent,ND,60824,436,2017
Sheridan,ND,49750,291,2017
Sioux,ND,40795,131,2017
Slope,ND,61250,439,2017
Stark,ND,77328,490,2017
Steele,ND,65437,462,2017
Stutsman,ND,56088,390,2017
Towner,ND,54625,373,2017
Traill,ND,60952,437,2017
Walsh,ND,50781,311,2017
Ward,ND,64159,457,2017
Wells,ND,54464,371,2017
Williams,ND,89874,504,2017
Adams,OH,36320,69,2017
Allen,OH,47905,259,2017
Ashland,OH,50893,313,2017
Ashtabula,OH,43017,171,2017
Athens,OH,37191,81,2017
Auglaize,OH,59516,426,2017
Belmont,OH,46484,234,2017
Brown,OH,49188,281,2017
Butler,OH,62188,445,2017
Carroll,OH,51748,329,2017
Champaign,OH,54495,371,2017
Clark,OH,46275,229,2017
Clermont,OH,64183,457,2017
Clinton,OH,49997,295,2017
Columbiana,OH,45498,214,2017
Coshocton,OH,43251,174,2017
Crawford,OH,41726,150,2017
Cuyahoga,OH,46720,240,2017
Darke,OH,50064,297,2017
Defiance,OH,55295,382,2017
Delaware,OH,100229,508,2017
Erie,OH,51033,316,2017
Fairfield,OH,63424,454,2017
Fayette,OH,44289,192,2017
Franklin,OH,56319,394,2017
Fulton,OH,57774,409,2017
Gallia,OH,42002,154,2017
Geauga,OH,77104,490,2017
Greene,OH,65032,461,2017
Guernsey,OH,42744,167,2017
Hamilton,OH,52389,340,2017
Hancock,OH,52831,348,2017
Hardin,OH,46404,232,2017
Harrison,OH,46223,228,2017
Henry,OH,58070,412,2017
Highland,OH,42333,160,2017
Hocking,OH,48073,262,2017
Holmes,OH,58728,419,2017
Huron,OH,49710,290,2017
Jackson,OH,43397,177,2017
Jefferson,OH,43161,173,2017
Knox,OH,51211,319,2017
Lake,OH,61137,438,2017
Lawrence,OH,45466,213,2017
Licking,OH,59747,428,2017
Logan,OH,53051,350,2017
Lorain,OH,54987,378,2017
Lucas,OH,44820,202,2017
Madison,OH,62897,451,2017
Mahoning,OH,43251,174,2017
Marion,OH,44708,200,2017
Medina,OH,71595,480,2017
Meigs,OH,42105,156,2017
Mercer,OH,57052,401,2017
Miami,OH,54568,372,2017
Monroe,OH,43299,176,2017
Montgomery,OH,47045,245,2017
Morgan,OH,40276,121,2017
Morrow,OH,52767,347,2017
Muskingum,OH,43325,176,2017
Noble,OH,42171,157,2017
Ottawa,OH,56193,392,2017
Paulding,OH,49866,293,2017
Perry,OH,46477,234,2017
Pickaway,OH,60314,431,2017
Pike,OH,43562,181,2017
Portage,OH,53816,362,2017
Preble,OH,52661,345,2017
Putnam,OH,61161,438,2017
Richland,OH,44138,190,2017
Ross,OH,45792,220,2017
Sandusky,OH,50370,303,2017
Scioto,OH,38978,104,2017
Seneca,OH,49153,280,2017
Shelby,OH,57673,409,2017
Stark,OH,50117,297,2017
Summit,OH,53291,353,2017
Trumbull,OH,45380,212,2017
Tuscarawas,OH,49460,285,2017
Union,OH,78848,493,2017
Van Wert,OH,50974,316,2017
Vinton,OH,41541,146,2017
Warren,OH,79397,493,2017
Washington,OH,46021,224,2017
Wayne,OH,54037,366,2017
Williams,OH,47593,255,2017
Wood,OH,58033,412,2017
Wyandot,OH,49767,292,2017
Adair,OK,33366,42,2017
Alfalfa,OK,57432,406,2017
Atoka,OK,37106,80,2017
Beaver,OK,52571,344,2017
Beckham,OK,49625,288,2017
Blaine,OK,46362,231,2017
Bryan,OK,41197,139,2017
Caddo,OK,41626,147,2017
Canadian,OK,69220,475,2017
Carter,OK,47754,257,2017
Cherokee,OK,39187,107,2017
Choctaw,OK,30298,25,2017
Cimarron,OK,44667,199,2017
Cleveland,OK,60632,434,2017
Coal,OK,39931,118,2017
Comanche,OK,49569,287,2017
Cotton,OK,49962,294,2017
Craig,OK,40465,125,2017
Creek,OK,47147,247,2017
Custer,OK,48520,272,2017
Delaware,OK,38234,95,2017
Dewey,OK,52930,349,2017
Ellis,OK,50594,307,2017
Garfield,OK,50724,310,2017
Garvin,OK,42567,164,2017
Grady,OK,55527,384,2017
Grant,OK,54460,371,2017
Greer,OK,35898,64,2017
Harmon,OK,38264,96,2017
Harper,OK,46915,243,2017
Haskell,OK,38017,92,2017
Hughes,OK,38425,97,2017
Jackson,OK,45189,209,2017
Jefferson,OK,35933,65,2017
Johnston,OK,38636,98,2017
Kay,OK,44067,189,2017
Kingfisher,OK,62829,451,2017
Kiowa,OK,38191,95,2017
Latimer,OK,40539,126,2017
Le Flore,OK,39253,108,2017
Lincoln,OK,47539,254,2017
Logan,OK,59133,421,2017
Love,OK,49409,284,2017
McClain,OK,62081,445,2017
McCurtain,OK,34250,49,2017
McIntosh,OK,38163,94,2017
Major,OK,52056,335,2017
Marshall,OK,45671,218,2017
Mayes,OK,45302,210,2017
Murray,OK,51844,331,2017
Muskogee,OK,41329,141,2017
Noble,OK,52372,340,2017
Nowata,OK,41282,141,2017
Okfuskee,OK,38346,96,2017
Oklahoma,OK,50762,310,2017
Okmulgee,OK,39567,114,2017
Osage,OK,47683,256,2017
Ottawa,OK,38472,97,2017
Pawnee,OK,46460,233,2017
Payne,OK,39149,106,2017
Pittsburg,OK,44941,205,2017
Pontotoc,OK,46689,239,2017
Pottawatomie,OK,46159,226,2017
Pushmataha,OK,35414,59,2017
Roger Mills,OK,51286,320,2017
Rogers,OK,61320,440,2017
Seminole,OK,37741,89,2017
Sequoyah,OK,37455,85,2017
Stephens,OK,44805,201,2017
Texas,OK,49469,285,2017
Tillman,OK,40728,130,2017
Tulsa,OK,52017,333,2017
Wagoner,OK,59210,422,2017
Washington,OK,50388,303,2017
Washita,OK,51909,332,2017
Woods,OK,57097,401,2017
Woodward,OK,57602,408,2017
Baker,OR,43765,184,2017
Benton,OR,54682,375,2017
Clackamas,OR,72408,482,2017
Clatsop,OR,49828,293,2017
Columbia,OR,57449,406,2017
Coos,OR,40848,132,2017
Crook,OR,41777,151,2017
Curry,OR,42519,163,2017
Deschutes,OR,59152,422,2017
Douglas,OR,44023,188,2017
Gilliam,OR,39831,117,2017
Grant,OR,44826,202,2017
Harney,OR,39504,113,2017
Hood River,OR,57269,404,2017
Jackson,OR,48688,274,2017
Jefferson,OR,48464,271,2017
Josephine,OR,40705,130,2017
Klamath,OR,42531,163,2017
Lake,OR,32769,39,2017
Lane,OR,47710,257,2017
Lincoln,OR,43291,175,2017
Linn,OR,49515,286,2017
Malheur,OR,37112,80,2017
Marion,OR,53828,362,2017
Morrow,OR,54386,370,2017
Multnomah,OR,60369,432,2017
Polk,OR,56032,389,2017
Sherman,OR,42074,156,2017
Tillamook,OR,45061,207,2017
Umatilla,OR,50071,297,2017
Union,OR,46228,228,2017
Wallowa,OR,44877,203,2017
Wasco,OR,48510,271,2017
Washington,OR,74033,484,2017
Wheeler,OR,33563,44,2017
Yamhill,OR,58392,416,2017
Adams,PA,62661,449,2017
Allegheny,PA,56333,394,2017
Armstrong,PA,47527,254,2017
Beaver,PA,53981,365,2017
Bedford,PA,48703,274,2017
Berks,PA,59580,426,2017
Blair,PA,45664,218,2017
Bradford,PA,50900,314,2017
Bucks,PA,82031,498,2017
Butler,PA,66037,465,2017
Cambria,PA,44943,205,2017
Cameron,PA,40402,123,2017
Carbon,PA,51236,319,2017
Centre,PA,56466,396,2017
Chester,PA,92417,506,2017
Clarion,PA,44373,193,2017
Clearfield,PA,45188,208,2017
Clinton,PA,47990,261,2017
Columbia,PA,48395,268,2017
Crawford,PA,47179,247,2017
Cumberland,PA,65544,463,2017
Dauphin,PA,57071,401,2017
Delaware,PA,69839,476,2017
Elk,PA,49876,293,2017
Erie,PA,48192,264,2017
Fayette,PA,41632,148,2017
Forest,PA,37106,80,2017
Franklin,PA,58267,414,2017
Fulton,PA,50007,295,2017
Greene,PA,50972,316,2017
Huntingdon,PA,46765,240,2017
Indiana,PA,46306,230,2017
Jefferson,PA,45342,211,2017
Juniata,PA,50571,307,2017
Lackawanna,PA,48380,268,2017
Lancaster,PA,61492,441,2017
Lawrence,PA,47188,247,2017
Lebanon,PA,57698,409,2017
Lehigh,PA,60116,430,2017
Luzerne,PA,49290,283,2017
Lycoming,PA,50634,307,2017
McKean,PA,45866,221,2017
Mercer,PA,47340,250,2017
Mifflin,PA,46286,229,2017
Monroe,PA,61430,441,2017
Montgomery,PA,84791,500,2017
Montour,PA,56250,392,2017
Northampton,PA,65390,462,2017
Northumberland,PA,44534,196,2017
Perry,PA,60847,436,2017
Philadelphia,PA,40649,128,2017
Pike,PA,63417,454,2017
Potter,PA,41406,143,2017
Schuylkill,PA,47642,256,2017
Snyder,PA,54182,368,2017
Somerset,PA,46132,226,2017
Sullivan,PA,45519,214,2017
Susquehanna,PA,52014,333,2017
Tioga,PA,50017,296,2017
Union,PA,53768,361,2017
Venango,PA,46487,234,2017
Warren,PA,45781,220,2017
Washington,PA,59309,423,2017
Wayne,PA,52161,336,2017
Westmoreland,PA,56702,398,2017
Wyoming,PA,55965,389,2017
York,PA,61707,443,2017
Bristol,RI,74630,486,2017
Kent,RI,69047,475,2017
Newport,RI,75463,487,2017
Providence,RI,52530,343,2017
Washington,RI,77862,491,2017
Abbeville,SC,35254,57,2017
Aiken,SC,47713,257,2017
Allendale,SC,23331,13,2017
Anderson,SC,45551,215,2017
Bamberg,SC,32330,37,2017
Barnwell,SC,34035,47,2017
Beaufort,SC,60603,433,2017
Berkeley,SC,56697,398,2017
Calhoun,SC,44010,188,2017
Charleston,SC,57882,410,2017
Cherokee,SC,35286,57,2017
Chester,SC,37421,85,2017
Chesterfield,SC,38469,97,2017
Clarendon,SC,35838,64,2017
Colleton,SC,34996,54,2017
Darlington,SC,36217,68,2017
Dillon,SC,30866,28,2017
Dorchester,SC,58685,418,2017
Edgefield,SC,47500,253,2017
Fairfield,SC,35551,61,2017
Florence,SC,43310,176,2017
Georgetown,SC,46967,244,2017
Greenville,SC,53739,360,2017
Greenwood,SC,39196,107,2017
Hampton,SC,32147,35,2017
Horry,SC,46475,234,2017
Jasper,SC,39740,116,2017
Kershaw,SC,46565,236,2017
Lancaster,SC,50557,306,2017
Laurens,SC,40580,127,2017
Lee,SC,31963,33,2017
Lexington,SC,57482,406,2017
McCormick,SC,40622,128,2017
Marion,SC,31129,29,2017
Marlboro,SC,33921,47,2017
Newberry,SC,39600,114,2017
Oconee,SC,43978,187,2017
Orangeburg,SC,34943,54,2017
Pickens,SC,45332,211,2017
Richland,SC,52082,335,2017
Saluda,SC,41885,152,2017
Spartanburg,SC,47575,255,2017
Sumter,SC,41946,153,2017
Union,SC,37493,86,2017
Williamsburg,SC,30976,28,2017
York,SC,59394,424,2017
Aurora,SD,57257,403,2017
Beadle,SD,48995,278,2017
Bennett,SD,45725,219,2017
Bon Homme,SD,52923,349,2017
Brookings,SD,53473,355,2017
Brown,SD,53807,361,2017
Brule,SD,50870,313,2017
Buffalo,SD,30500,26,2017
Butte,SD,44786,201,2017
Campbell,SD,51548,326,2017
Charles Mix,SD,44104,190,2017
Clark,SD,47500,253,2017
Clay,SD,41773,151,2017
Codington,SD,52025,334,2017
Corson,SD,32260,36,2017
Custer,SD,56449,395,2017
Davison,SD,48665,273,2017
Day,SD,43902,186,2017
Deuel,SD,57969,411,2017
Dewey,SD,41190,139,2017
Douglas,SD,52543,344,2017
Edmunds,SD,65380,462,2017
Fall River,SD,48862,277,2017
Faulk,SD,46750,240,2017
Grant,SD,56276,393,2017
Gregory,SD,42679,166,2017
Haakon,SD,38873,103,2017
Hamlin,SD,61784,443,2017
Hand,SD,50720,309,2017
Hanson,SD,62448,447,2017
Harding,SD,55972,389,2017
Hughes,SD,59741,427,2017
Hutchinson,SD,49583,287,2017
Hyde,SD,53696,359,2017
Jackson,SD,38041,93,2017
Jerauld,SD,49882,293,2017
Jones,SD,39432,111,2017
Kingsbury,SD,58794,419,2017
Lake,SD,58467,416,2017
Lawrence,SD,49275,283,2017
Lincoln,SD,81849,497,2017
Lyman,SD,47113,245,2017
McCook,SD,60808,436,2017
McPherson,SD,41674,149,2017
