county,state,population,populationBucket,year
Blaine,MT,4919,63,2018
Broadwater,MT,4865,62,2018
Carbon,MT,8881,126,2018
Carter,MT,1075,7,2018
Cascade,MT,64998,401,2018
Chouteau,MT,4601,58,2018
Custer,MT,9629,135,2018
Daniels,MT,1445,12,2018
Dawson,MT,7424,104,2018
Deer Lodge,MT,7939,113,2018
Fallon,MT,2239,25,2018
Fergus,MT,9201,129,2018
Flathead,MT,78765,415,2018
Gallatin,MT,85611,421,2018
Garfield,MT,925,6,2018
Glacier,MT,9661,136,2018
Golden Valley,MT,615,3,2018
Granite,MT,2773,32,2018
Hill,MT,12398,170,2018
Jefferson,MT,9712,136,2018
Judith Basin,MT,1669,16,2018
Lake,MT,23377,274,2018
Lewis and Clark,MT,54059,385,2018
Liberty,MT,1839,18,2018
Lincoln,MT,16251,215,2018
McCone,MT,1310,10,2018
Madison,MT,7102,98,2018
Meagher,MT,1624,15,2018
Mineral,MT,3580,43,2018
Missoula,MT,96149,429,2018
Musselshell,MT,3875,47,2018
Park,MT,13620,185,2018
Petroleum,MT,356,0,2018
Phillips,MT,3241,39,2018
Pondera,MT,4678,60,2018
Powder River,MT,1420,11,2018
Powell,MT,6000,81,2018
Prairie,MT,1057,7,2018
Ravalli,MT,34589,332,2018
Richland,MT,8977,127,2018
Roosevelt,MT,7904,112,2018
Rosebud,MT,6926,95,2018
Sanders,MT,9652,135,2018
Sheridan,MT,2870,33,2018
Silver Bow,MT,28512,302,2018
Stillwater,MT,7639,107,2018
Sweet Grass,MT,2995,35,2018
Teton,MT,4784,61,2018
Toole,MT,4113,51,2018
Treasure,MT,646,3,2018
Valley,MT,6113,83,2018
Wheatland,MT,1674,16,2018
Wibaux,MT,880,6,2018
Yellowstone,MT,124423,445,2018
Adams,NE,24988,282,2018
Antelope,NE,5078,66,2018
Arthur,NE,317,0,2018
Banner,NE,559,2,2018
Blaine,NE,383,0,2018
Boone,NE,4222,53,2018
Box Butte,NE,8596,123,2018
Boyd,NE,1671,16,2018
Brown,NE,2447,28,2018
Buffalo,NE,38723,348,2018
Burt,NE,5210,68,2018
Butler,NE,6438,86,2018
Cass,NE,20159,248,2018
Cedar,NE,6633,90,2018
Chase,NE,3035,36,2018
Cherry,NE,4676,59,2018
Cheyenne,NE,7732,109,2018
Clay,NE,4888,63,2018
Colfax,NE,7800,111,2018
Cuming,NE,7005,96,2018
Custer,NE,8564,122,2018
Dakota,NE,15005,202,2018
Dawes,NE,7508,106,2018
Dawson,NE,18083,232,2018
Deuel,NE,1535,13,2018
Dixon,NE,4464,57,2018
Dodge,NE,28827,305,2018
Douglas,NE,427154,492,2018
Dundy,NE,1525,13,2018
Fillmore,NE,4591,58,2018
Franklin,NE,2517,29,2018
Frontier,NE,2170,24,2018
Furnas,NE,3870,47,2018
Gage,NE,17341,225,2018
Garden,NE,1534,13,2018
Garfield,NE,1617,15,2018
Gosper,NE,1677,16,2018
Grant,NE,581,2,2018
Greeley,NE,1915,20,2018
Hall,NE,46402,369,2018
Hamilton,NE,7300,102,2018
Harlan,NE,2772,32,2018
Hayes,NE,757,5,2018
Hitchcock,NE,2276,25,2018
Holt,NE,7948,114,2018
Hooker,NE,595,3,2018
Howard,NE,5023,65,2018
Jefferson,NE,5769,77,2018
Johnson,NE,4360,54,2018
Kearney,NE,5125,66,2018
Keith,NE,6658,90,2018
Keya Paha,NE,639,3,2018
Kimball,NE,2956,35,2018
Knox,NE,6713,91,2018
Lancaster,NE,245961,476,2018
Lincoln,NE,27814,298,2018
Logan,NE,668,3,2018
Loup,NE,508,1,2018
McPherson,NE,364,0,2018
Madison,NE,27089,294,2018
Merrick,NE,6308,85,2018
Morrill,NE,3810,46,2018
Nance,NE,2854,33,2018
Nemaha,NE,5724,76,2018
Nuckolls,NE,3515,42,2018
Otoe,NE,12495,170,2018
Pawnee,NE,2172,24,2018
Perkins,NE,2266,25,2018
Phelps,NE,7219,101,2018
Pierce,NE,5609,74,2018
Platte,NE,25518,284,2018
Polk,NE,4207,53,2018
Red Willow,NE,8687,124,2018
Richardson,NE,6539,88,2018
Rock,NE,1140,9,2018
Saline,NE,11017,153,2018
Sarpy,NE,134025,449,2018
Saunders,NE,16375,217,2018
Scotts Bluff,NE,28137,300,2018
Seward,NE,13574,184,2018
Sheridan,NE,4155,51,2018
Sherman,NE,2497,29,2018
Sioux,NE,1008,7,2018
Stanton,NE,4640,59,2018
Thayer,NE,4081,50,2018
Thomas,NE,526,2,2018
Thurston,NE,4859,62,2018
Valley,NE,3368,40,2018
Washington,NE,15913,210,2018
Wayne,NE,7711,109,2018
Webster,NE,2816,33,2018
Wheeler,NE,695,4,2018
York,NE,10966,152,2018
Churchill,NV,19017,240,2018
Clark,NV,1692284,509,2018
Douglas,NV,40551,353,2018
Elko,NV,39395,351,2018
Esmeralda,NV,794,5,2018
Eureka,NV,1456,12,2018
Humboldt,NV,12757,175,2018
Lander,NV,4287,53,2018
Lincoln,NV,4434,56,2018
Lyon,NV,42956,360,2018
Mineral,NV,3755,46,2018
Nye,NV,37085,343,2018
Pershing,NV,5656,74,2018
Storey,NV,3416,41,2018
Washoe,NV,362418,488,2018
White Pine,NV,7907,112,2018
Carson,NV,44658,364,2018
Belknap,NH,50699,377,2018
Carroll,NH,41221,356,2018
Cheshire,NH,64173,399,2018
Coos,NH,27423,296,2018
Grafton,NH,76790,413,2018
Hillsborough,NH,335710,486,2018
Merrimack,NH,124014,444,2018
Rockingham,NH,252426,477,2018
Strafford,NH,106617,435,2018
Sullivan,NH,35744,337,2018
Atlantic,NJ,217525,472,2018
Bergen,NJ,755651,504,2018
Burlington,NJ,362926,488,2018
Camden,NJ,404141,490,2018
Cape May,NJ,79298,416,2018
Cumberland,NJ,121197,443,2018
Essex,NJ,624970,499,2018
Gloucester,NJ,233759,474,2018
Hudson,NJ,544263,497,2018
Hunterdon,NJ,103664,433,2018
Mercer,NJ,298866,482,2018
Middlesex,NJ,666635,501,2018
Monmouth,NJ,506127,495,2018
Morris,NJ,401885,490,2018
Ocean,NJ,466075,494,2018
Passaic,NJ,396321,490,2018
Salem,NJ,51320,379,2018
Somerset,NJ,265127,479,2018
Sussex,NJ,117248,441,2018
Union,NJ,437481,493,2018
Warren,NJ,87696,423,2018
Bernalillo,NM,543534,496,2018
Catron,NM,3190,38,2018
Chaves,NM,50213,376,2018
Cibola,NM,21435,260,2018
Colfax,NM,10287,145,2018
Curry,NM,38277,347,2018
De Baca,NM,1618,15,2018
Dona Ana,NM,167514,462,2018
Eddy,NM,43952,363,2018
Grant,NM,22788,270,2018
Guadalupe,NM,3691,44,2018
Harding,NM,393,1,2018
Hidalgo,NM,3479,42,2018
Lea,NM,51075,378,2018
Lincoln,NM,16493,217,2018
Los Alamos,NM,14644,198,2018
Luna,NM,18484,236,2018
McKinley,NM,53940,384,2018
Mora,NM,3751,46,2018
Otero,NM,51975,381,2018
Quay,NM,6602,90,2018
Roosevelt,NM,14858,200,2018
Sandoval,NM,111109,438,2018
San Juan,NM,96618,429,2018
San Miguel,NM,23439,274,2018
Santa Fe,NM,124499,445,2018
Sierra,NM,9533,134,2018
Socorro,NM,13390,182,2018
Taos,NM,27470,296,2018
Torrance,NM,12766,175,2018
Union,NM,3436,41,2018
Valencia,NM,60135,393,2018
Albany,NY,257077,478,2018
Allegany,NY,38593,348,2018
Bronx,NY,1115770,507,2018
Broome,NY,161174,460,2018
Cattaraugus,NY,62339,396,2018
Cayuga,NY,64367,400,2018
Chautauqua,NY,106146,435,2018
Chemung,NY,69181,405,2018
Chenango,NY,39486,351,2018
Clinton,NY,67919,404,2018
Columbia,NY,51451,379,2018
Cortland,NY,39880,352,2018
Delaware,NY,38904,349,2018
Dutchess,NY,244486,476,2018
Erie,NY,754647,504,2018
Essex,NY,32344,322,2018
Franklin,NY,41826,357,2018
Fulton,NY,44067,363,2018
Genesee,NY,47724,372,2018
Greene,NY,40586,354,2018
Hamilton,NY,4023,49,2018
Herkimer,NY,51099,378,2018
Jefferson,NY,89445,424,2018
Kings,NY,2061526,510,2018
Lewis,NY,21154,258,2018
Livingston,NY,53897,384,2018
Madison,NY,59311,392,2018
Monroe,NY,605112,499,2018
Montgomery,NY,39377,351,2018
Nassau,NY,1098579,507,2018
New York,NY,1419185,508,2018
Niagara,NY,174356,463,2018
Oneida,NY,187123,466,2018
Onondaga,NY,376244,489,2018
Ontario,NY,89648,425,2018
Orange,NY,292565,482,2018
Orleans,NY,34052,330,2018
Oswego,NY,96871,429,2018
Otsego,NY,51668,380,2018
Putnam,NY,81721,417,2018
Queens,NY,1881732,510,2018
Rensselaer,NY,131319,448,2018
Richmond,NY,382147,489,2018
Rockland,NY,243191,476,2018
St. Lawrence,NY,89768,425,2018
Saratoga,NY,186630,466,2018
Schenectady,NY,125412,446,2018
Schoharie,NY,26508,291,2018
Schuyler,NY,14948,201,2018
Seneca,NY,28558,302,2018
Steuben,NY,78331,414,2018
Suffolk,NY,1206115,508,2018
Sullivan,NY,61202,394,2018
Tioga,NY,39894,352,2018
Tompkins,NY,89418,424,2018
Ulster,NY,150935,456,2018
Warren,NY,54214,385,2018
Washington,NY,51390,379,2018
Wayne,NY,73471,410,2018
Westchester,NY,778474,504,2018
Wyoming,NY,33373,327,2018
Yates,NY,20044,247,2018
Alamance,NC,128498,447,2018
Alexander,NC,30473,312,2018
Alleghany,NC,9319,131,2018
Anson,NC,20986,256,2018
Ashe,NC,22515,269,2018
Avery,NC,15221,205,2018
Beaufort,NC,38636,348,2018
Bertie,NC,16533,218,2018
Bladen,NC,27443,296,2018
Brunswick,NC,108647,437,2018
Buncombe,NC,211459,471,2018
Burke,NC,74592,411,2018
Cabarrus,NC,155253,458,2018
Caldwell,NC,66952,403,2018
Camden,NC,8185,118,2018
Carteret,NC,58076,390,2018
Caswell,NC,18881,238,2018
Catawba,NC,125800,446,2018
Chatham,NC,57251,390,2018
Cherokee,NC,23432,274,2018
Chowan,NC,11660,161,2018
Clay,NC,9044,128,2018
Cleveland,NC,78454,415,2018
Columbus,NC,45503,366,2018
Craven,NC,82691,419,2018
Cumberland,NC,258085,478,2018
Currituck,NC,20662,252,2018
Dare,NC,29589,308,2018
Davidson,NC,132344,449,2018
Davie,NC,34277,331,2018
Duplin,NC,46257,369,2018
Durham,NC,247146,476,2018
Edgecombe,NC,42632,359,2018
Forsyth,NC,294840,482,2018
Franklin,NC,52103,381,2018
Gaston,NC,173080,463,2018
Gates,NC,9468,133,2018
Graham,NC,7031,97,2018
Granville,NC,48158,373,2018
Greene,NC,17121,223,2018
Guilford,NC,419915,492,2018
Halifax,NC,41892,357,2018
Harnett,NC,99012,430,2018
Haywood,NC,50872,378,2018
Henderson,NC,94241,428,2018
Hertford,NC,20073,247,2018
Hoke,NC,39788,352,2018
Hyde,NC,4332,54,2018
Iredell,NC,137060,451,2018
Jackson,NC,35861,337,2018
Johnston,NC,146789,455,2018
Jones,NC,8099,116,2018
Lee,NC,46838,370,2018
Lenoir,NC,45879,368,2018
Lincoln,NC,66051,402,2018
McDowell,NC,37058,343,2018
Macon,NC,28732,303,2018
Madison,NC,17910,231,2018
Martin,NC,18896,239,2018
Mecklenburg,NC,827113,505,2018
Mitchell,NC,12634,173,2018
Montgomery,NC,21798,263,2018
Moore,NC,77525,414,2018
Nash,NC,75593,412,2018
New Hanover,NC,186559,466,2018
Northampton,NC,16884,221,2018
Onslow,NC,150702,456,2018
Orange,NC,118152,441,2018
Pamlico,NC,11032,153,2018
Pasquotank,NC,31516,318,2018
Pender,NC,47537,371,2018
Perquimans,NC,11206,155,2018
Person,NC,32048,321,2018
Pitt,NC,143129,454,2018
Polk,NC,17444,226,2018
Randolph,NC,114098,439,2018
Richmond,NC,35994,338,2018
Robeson,NC,103637,433,2018
Rockingham,NC,74778,411,2018
Rowan,NC,112028,439,2018
Rutherford,NC,54391,385,2018
Sampson,NC,49625,375,2018
Scotland,NC,27985,299,2018
Stanly,NC,49380,375,2018
Stokes,NC,38032,346,2018
Surry,NC,58419,391,2018
Swain,NC,11431,159,2018
Transylvania,NC,28680,303,2018
Tyrrell,NC,3623,43,2018
Union,NC,172164,463,2018
Vance,NC,35120,334,2018
Wake,NC,818738,505,2018
Warren,NC,16800,220,2018
Washington,NC,10045,142,2018
Watauga,NC,48016,373,2018
Wayne,NC,97777,430,2018
Wilkes,NC,55861,388,2018
Wilson,NC,64342,400,2018
Yadkin,NC,30668,314,2018
Yancey,NC,14800,200,2018
Adams,ND,1941,20,2018
Barnes,ND,9010,128,2018
Benson,ND,4713,60,2018
Billings,ND,739,4,2018
Bottineau,ND,5395,71,2018
Bowman,ND,2494,29,2018
Burke,ND,1563,14,2018
Burleigh,ND,74299,411,2018
Cass,ND,139024,452,2018
Cavalier,ND,3085,36,2018
Dickey,ND,3976,49,2018
Divide,ND,2031,22,2018
Dunn,ND,3466,42,2018
Eddy,ND,1873,19,2018
Emmons,ND,2763,32,2018
Foster,ND,2624,30,2018
Golden Valley,ND,1526,13,2018
Grand Forks,ND,57244,390,2018
Grant,ND,1959,21,2018
Griggs,ND,1870,19,2018
Hettinger,ND,2069,22,2018
Kidder,ND,2022,21,2018
LaMoure,ND,3319,40,2018
Logan,ND,1607,14,2018
McHenry,ND,4678,60,2018
McIntosh,ND,2231,25,2018
McKenzie,ND,9058,129,2018
McLean,ND,7747,110,2018
Mercer,ND,6849,94,2018
Morton,ND,24424,279,2018
Mountrail,ND,7729,109,2018
Nelson,ND,2445,28,2018
Oliver,ND,1434,11,2018
Pembina,ND,5709,75,2018
Pierce,ND,3409,41,2018
Ramsey,ND,9247,131,2018
Ransom,ND,4374,55,2018
Renville,ND,1952,21,2018
Richland,ND,13226,180,2018
Rolette,ND,10130,143,2018
Sargent,ND,3201,38,2018
Sheridan,ND,1207,9,2018
Sioux,ND,2967,35,2018
Slope,ND,572,2,2018
Stark,ND,23781,276,2018
Steele,ND,1562,14,2018
Stutsman,ND,17256,224,2018
Towner,ND,1801,17,2018
Traill,ND,6428,86,2018
Walsh,ND,8598,123,2018
Ward,ND,54245,385,2018
Wells,ND,3299,39,2018
Williams,ND,25571,285,2018
Adams,OH,21833,263,2018
Allen,OH,82330,418,2018
Ashland,OH,42866,360,2018
Ashtabula,OH,78985,415,2018
Athens,OH,57356,390,2018
Auglaize,OH,35997,338,2018
Belmont,OH,56995,389,2018
Brown,OH,34822,333,2018
Butler,OH,298718,482,2018
Carroll,OH,22612,269,2018
Champaign,OH,31328,317,2018
Clark,OH,108163,436,2018
Clermont,OH,160617,460,2018
Clinton,OH,33129,326,2018
Columbiana,OH,85041,421,2018
Coshocton,OH,28787,304,2018
Crawford,OH,33854,329,2018
Cuyahoga,OH,1020821,506,2018
Darke,OH,40806,354,2018
Defiance,OH,30505,313,2018
Delaware,OH,149586,456,2018
Erie,OH,61784,395,2018
Fairfield,OH,120391,442,2018
Fayette,OH,22550,269,2018
Franklin,OH,1006714,506,2018
Fulton,OH,33520,328,2018
Gallia,OH,24113,278,2018
Geauga,OH,74945,411,2018
Greene,OH,135710,450,2018
Guernsey,OH,31565,319,2018
Hamilton,OH,644365,500,2018
Hancock,OH,60730,393,2018
Hardin,OH,25133,283,2018
Harrison,OH,12537,171,2018
Henry,OH,21680,262,2018
Highland,OH,33872,330,2018
Hocking,OH,23027,272,2018
Holmes,OH,31461,318,2018
Huron,OH,45779,367,2018
Jackson,OH,25595,285,2018
Jefferson,OH,55340,387,2018
Knox,OH,48812,374,2018
Lake,OH,188813,467,2018
Lawrence,OH,48779,373,2018
Licking,OH,136703,451,2018
Logan,OH,36068,338,2018
Lorain,OH,246626,476,2018
Lucas,OH,343499,486,2018
Madison,OH,36014,338,2018
Mahoning,OH,190086,468,2018
Marion,OH,53064,382,2018
Medina,OH,141509,453,2018
Meigs,OH,18783,238,2018
Mercer,OH,31625,319,2018
Miami,OH,83552,419,2018
Monroe,OH,11558,160,2018
Montgomery,OH,427626,492,2018
Morgan,OH,11947,165,2018
Morrow,OH,27907,298,2018
Muskingum,OH,68868,405,2018
Noble,OH,11988,166,2018
Ottawa,OH,34057,331,2018
Paulding,OH,14963,201,2018
Perry,OH,28442,301,2018
Pickaway,OH,46515,370,2018
Pike,OH,22394,267,2018
Portage,OH,135765,450,2018
Preble,OH,33008,325,2018
Putnam,OH,26291,289,2018
Richland,OH,97915,430,2018
Ross,OH,62360,396,2018
Sandusky,OH,47381,371,2018
Scioto,OH,61654,395,2018
Seneca,OH,44719,365,2018
Shelby,OH,38005,346,2018
Stark,OH,302274,483,2018
Summit,OH,440926,493,2018
Trumbull,OH,165014,461,2018
Tuscarawas,OH,73711,410,2018
Union,OH,43484,361,2018
Van Wert,OH,22463,268,2018
Vinton,OH,10530,147,2018
Warren,OH,176062,464,2018
Washington,OH,50187,376,2018
Wayne,OH,91049,426,2018
Williams,OH,29500,307,2018
Wood,OH,106649,435,2018
Wyandot,OH,17683,228,2018
Adair,OK,16876,221,2018
Alfalfa,OK,4817,62,2018
Atoka,OK,11093,154,2018
Beaver,OK,4198,52,2018
Beckham,OK,17368,225,2018
Blaine,OK,7760,110,2018
Bryan,OK,36215,339,2018
Caddo,OK,22830,271,2018
Canadian,OK,104609,434,2018
Carter,OK,37421,345,2018
Cherokee,OK,38882,348,2018
Choctaw,OK,11674,161,2018
Cimarron,OK,1712,16,2018
Cleveland,OK,222726,472,2018
Coal,OK,4371,55,2018
Comanche,OK,96272,429,2018
Cotton,OK,4761,61,2018
Craig,OK,11667,161,2018
Creek,OK,56087,388,2018
Custer,OK,22602,269,2018
Delaware,OK,34440,331,2018
Dewey,OK,3719,45,2018
Ellis,OK,3222,39,2018
Garfield,OK,47472,371,2018
Garvin,OK,21666,261,2018
Grady,OK,42986,360,2018
Grant,OK,3482,42,2018
Greer,OK,4932,64,2018
Harmon,OK,2137,24,2018
Harper,OK,2942,35,2018
Haskell,OK,10011,141,2018
Hughes,OK,10905,151,2018
Jackson,OK,19377,243,2018
Jefferson,OK,4915,63,2018
Johnston,OK,8739,125,2018
Kay,OK,34981,334,2018
Kingfisher,OK,11880,164,2018
Kiowa,OK,7125,99,2018
Latimer,OK,8495,121,2018
Le Flore,OK,39282,350,2018
Lincoln,OK,27379,296,2018
Logan,OK,36416,339,2018
Love,OK,7747,110,2018
McClain,OK,29785,308,2018
McCurtain,OK,25497,284,2018
McIntosh,OK,16236,215,2018
Major,OK,5942,80,2018
Marshall,OK,12972,178,2018
Mayes,OK,32511,323,2018
Murray,OK,11002,153,2018
Muskogee,OK,53903,384,2018
Noble,OK,8955,127,2018
Nowata,OK,8289,119,2018
Okfuskee,OK,9587,135,2018
Oklahoma,OK,601082,498,2018
Okmulgee,OK,30715,314,2018
Osage,OK,37892,346,2018
Ottawa,OK,24673,281,2018
Pawnee,OK,12939,177,2018
Payne,OK,67404,403,2018
Pittsburg,OK,35668,336,2018
Pontotoc,OK,30124,311,2018
Pottawatomie,OK,56665,389,2018
Pushmataha,OK,8906,126,2018
Roger Mills,OK,2810,32,2018
Rogers,OK,71661,408,2018
Seminole,OK,19498,243,2018
Sequoyah,OK,32881,324,2018
Stephens,OK,34920,333,2018
Texas,OK,15965,211,2018
Tillman,OK,5904,79,2018
Tulsa,OK,496333,495,2018
Wagoner,OK,60885,394,2018
Washington,OK,40913,355,2018
Washita,OK,8851,126,2018
Woods,OK,7560,107,2018
Woodward,OK,16277,216,2018
Baker,OR,13259,180,2018
Benton,OR,76953,413,2018
Clackamas,OR,327963,485,2018
Clatsop,OR,31904,320,2018
Columbia,OR,41221,356,2018
Coos,OR,52959,382,2018
Crook,OR,18483,236,2018
Curry,OR,19628,245,2018
Deschutes,OR,147287,455,2018
Douglas,OR,90130,425,2018
Gilliam,OR,1554,13,2018
Grant,OR,6054,82,2018
Harney,OR,5935,80,2018
Hood River,OR,18096,232,2018
Jackson,OR,174754,464,2018
Jefferson,OR,18363,234,2018
Josephine,OR,70981,407,2018
Klamath,OR,53385,383,2018
Lake,OR,6485,87,2018
Lane,OR,308207,483,2018
Lincoln,OR,40696,354,2018
Linn,OR,97993,430,2018
Malheur,OR,23619,275,2018
Marion,OR,260883,479,2018
Morrow,OR,8489,121,2018
Multnomah,OR,659207,500,2018
Polk,OR,64776,400,2018
Sherman,OR,1398,11,2018
Tillamook,OR,21676,261,2018
Umatilla,OR,59494,392,2018
Union,OR,20909,255,2018
Wallowa,OR,5787,78,2018
Wasco,OR,20685,252,2018
Washington,OR,459926,494,2018
Wheeler,OR,1223,10,2018
Yamhill,OR,83012,419,2018
Adams,PA,83662,420,2018
Allegheny,PA,1020933,507,2018
Armstrong,PA,55092,386,2018
Beaver,PA,138010,452,2018
Bedford,PA,40151,352,2018
Berks,PA,333733,486,2018
Blair,PA,101507,432,2018
Bradford,PA,49353,375,2018
Bucks,PA,512939,495,2018
Butler,PA,153124,457,2018
Cambria,PA,111584,438,2018
Cameron,PA,4051,50,2018
Carbon,PA,52958,382,2018
Centre,PA,139946,453,2018
Chester,PA,411742,491,2018
Clarion,PA,32421,323,2018
Clearfield,PA,67225,403,2018
Clinton,PA,31956,320,2018
Columbia,PA,55838,388,2018
Crawford,PA,70107,406,2018
Cumberland,PA,202875,470,2018
Dauphin,PA,219946,472,2018
Delaware,PA,453754,493,2018
Elk,PA,25255,283,2018
Erie,PA,222862,473,2018
Fayette,PA,110114,438,2018
Forest,PA,6780,93,2018
Franklin,PA,123224,444,2018
Fulton,PA,11905,165,2018
Greene,PA,30834,315,2018
Huntingdon,PA,38093,347,2018
Indiana,PA,71903,408,2018
Jefferson,PA,35780,337,2018
Juniata,PA,19639,245,2018
Lackawanna,PA,173557,463,2018
Lancaster,PA,424544,492,2018
Lawrence,PA,72263,409,2018
Lebanon,PA,110484,438,2018
Lehigh,PA,289854,481,2018
Luzerne,PA,262908,479,2018
Lycoming,PA,94029,428,2018
McKean,PA,34548,332,2018
Mercer,PA,93525,428,2018
Mifflin,PA,37231,344,2018
Monroe,PA,138833,452,2018
Montgomery,PA,663260,501,2018
Montour,PA,15004,202,2018
Northampton,PA,248209,477,2018
Northumberland,PA,76248,412,2018
Perry,PA,37205,344,2018
Philadelphia,PA,1265078,508,2018
Pike,PA,46878,371,2018
Potter,PA,13824,188,2018
Schuylkill,PA,118578,441,2018
Snyder,PA,32912,325,2018
Somerset,PA,62973,397,2018
Sullivan,PA,5579,73,2018
Susquehanna,PA,34539,332,2018
Tioga,PA,34019,330,2018
Union,PA,38167,347,2018
Venango,PA,43401,361,2018
Warren,PA,33234,327,2018
Washington,PA,171723,462,2018
Wayne,PA,43835,363,2018
Westmoreland,PA,297011,482,2018
Wyoming,PA,22829,271,2018
York,PA,356928,487,2018
Bristol,RI,40792,354,2018
Kent,RI,136538,451,2018
Newport,RI,70272,406,2018
Providence,RI,518298,496,2018
Washington,RI,107469,436,2018
Abbeville,SC,20092,248,2018
Aiken,SC,134604,450,2018
Allendale,SC,7604,107,2018
Anderson,SC,155982,458,2018
Bamberg,SC,11887,164,2018
Barnwell,SC,16907,222,2018
Beaufort,SC,151365,456,2018
Berkeley,SC,163846,461,2018
Calhoun,SC,12263,169,2018
Charleston,SC,324123,484,2018
Cherokee,SC,45022,365,2018
Chester,SC,25792,286,2018
Chesterfield,SC,36930,342,2018
Clarendon,SC,28192,301,2018
Colleton,SC,30029,310,2018
Darlington,SC,53884,383,2018
Dillon,SC,23741,275,2018
Dorchester,SC,121670,443,2018
Edgefield,SC,22525,269,2018
Fairfield,SC,18885,239,2018
Florence,SC,109043,437,2018
Georgetown,SC,51479,380,2018
Greenville,SC,394981,490,2018
Greenwood,SC,56099,389,2018
Hampton,SC,15957,211,2018
Horry,SC,267807,479,2018
Jasper,SC,22387,267,2018
Kershaw,SC,51187,379,2018
Lancaster,SC,71909,409,2018
Laurens,SC,53700,383,2018
Lee,SC,14425,195,2018
Lexington,SC,227132,473,2018
McCormick,SC,8570,122,2018
Marion,SC,25074,282,2018
Marlboro,SC,22426,268,2018
Newberry,SC,30642,313,2018
Oconee,SC,62936,397,2018
Orangeburg,SC,71081,407,2018
Pickens,SC,102079,432,2018
Richland,SC,330031,485,2018
Saluda,SC,16295,216,2018
Spartanburg,SC,239693,475,2018
Sumter,SC,84043,420,2018
Union,SC,22387,267,2018
Williamsburg,SC,25928,287,2018
York,SC,202549,470,2018
Aurora,SD,2123,24,2018
Beadle,SD,13970,190,2018
Bennett,SD,2345,26,2018
Bon Homme,SD,5814,78,2018
Brookings,SD,28060,299,2018
Brown,SD,30736,314,2018
Brule,SD,4112,51,2018
Buffalo,SD,1368,10,2018
Butte,SD,8023,115,2018
Campbell,SD,1181,9,2018
Charles Mix,SD,6910,95,2018
Clark,SD,2813,32,2018
Clay,SD,11711,162,2018
Codington,SD,22130,266,2018
Corson,SD,2799,32,2018
Custer,SD,7427,105,2018
Davison,SD,15843,210,2018
Day,SD,4425,55,2018
Deuel,SD,3411,41,2018
Dewey,SD,3856,47,2018
Douglas,SD,2295,26,2018
Edmunds,SD,3098,37,2018
Fall River,SD,5751,77,2018
Faulk,SD,1855,18,2018
Grant,SD,5807,78,2018
Gregory,SD,3291,39,2018
Haakon,SD,1633,15,2018
Hamlin,SD,4309,54,2018
Hand,SD,2659,30,2018
Hanson,SD,2436,27,2018
Harding,SD,1078,8,2018
Hughes,SD,13883,189,2018
Hutchinson,SD,5747,76,2018
Hyde,SD,1098,8,2018
Jackson,SD,2355,26,2018
Jerauld,SD,1630,15,2018
Jones,SD,651,3,2018
Kingsbury,SD,3982,49,2018
Lake,SD,10279,145,2018
Lawrence,SD,21266,259,2018
Lincoln,SD,40461,353,2018
Lyman,SD,2881,34,2018
McCook,SD,4183,52,2018
McPherson,SD,1941,20,2018
Marshall,SD,3735,45,2018
Meade,SD,21472,260,2018
Mellette,SD,1441,11,2018
Miner,SD,1719,17,2018
