county,state,medianAge,medianAgeBucket,year
Kendall,IL,35.2,53,2019
Knox,IL,42.1,292,2019
Lake,IL,38.4,133,2019
LaSalle,IL,41.9,282,2019
Lawrence,IL,42.4,308,2019
Lee,IL,43.2,342,2019
Livingston,IL,42.0,287,2019
Logan,IL,40.1,197,2019
McDonough,IL,33.0,29,2019
McHenry,IL,40.2,201,2019
McLean,IL,33.1,30,2019
Macon,IL,41.1,247,2019
Macoupin,IL,43.7,361,2019
Madison,IL,40.2,201,2019
Marion,IL,42.2,299,2019
Marshall,IL,46.0,424,2019
Mason,IL,45.2,407,2019
Massac,IL,43.5,354,2019
Menard,IL,43.2,342,2019
Mercer,IL,44.9,397,2019
Monroe,IL,42.0,287,2019
Montgomery,IL,43.3,347,2019
Morgan,IL,40.8,232,2019
Moultrie,IL,40.7,226,2019
Ogle,IL,42.4,308,2019
Peoria,IL,37.5,106,2019
Perry,IL,42.2,299,2019
Piatt,IL,42.9,330,2019
Pike,IL,42.0,287,2019
Pope,IL,52.5,497,2019
Pulaski,IL,44.0,370,2019
Putnam,IL,48.1,462,2019
Randolph,IL,41.6,269,2019
Richland,IL,42.0,287,2019
Rock Island,IL,40.1,197,2019
St. Clair,IL,38.6,140,2019
Saline,IL,42.2,299,2019
Sangamon,IL,40.3,208,2019
Schuyler,IL,46.3,431,2019
Scott,IL,44.6,390,2019
Shelby,IL,45.1,403,2019
Stark,IL,45.1,403,2019
Stephenson,IL,45.3,409,2019
Tazewell,IL,41.0,242,2019
Union,IL,43.7,361,2019
Vermilion,IL,40.4,213,2019
Wabash,IL,43.8,363,2019
Warren,IL,39.8,186,2019
Washington,IL,43.9,366,2019
Wayne,IL,43.4,350,2019
White,IL,44.3,380,2019
Whiteside,IL,43.4,350,2019
Will,IL,37.9,119,2019
Williamson,IL,41.2,251,2019
Winnebago,IL,39.7,183,2019
Woodford,IL,40.5,217,2019
Adams,IN,33.5,33,2019
Allen,IN,35.9,69,2019
Bartholomew,IN,37.8,115,2019
Benton,IN,40.5,217,2019
Blackford,IN,44.0,370,2019
Boone,IN,38.1,124,2019
Brown,IN,50.0,478,2019
Carroll,IN,42.9,330,2019
Cass,IN,40.8,232,2019
Clark,IN,39.1,159,2019
Clay,IN,41.5,265,2019
Clinton,IN,37.8,115,2019
Crawford,IN,43.0,333,2019
Daviess,IN,34.4,44,2019
Dearborn,IN,42.5,313,2019
Decatur,IN,39.2,163,2019
DeKalb,IN,39.1,159,2019
Delaware,IN,35.6,62,2019
Dubois,IN,40.3,208,2019
Elkhart,IN,35.6,62,2019
Fayette,IN,42.8,324,2019
Floyd,IN,39.8,186,2019
Fountain,IN,43.4,350,2019
Franklin,IN,42.2,299,2019
Fulton,IN,41.3,256,2019
Gibson,IN,40.3,208,2019
Grant,IN,40.3,208,2019
Greene,IN,43.1,338,2019
Hamilton,IN,37.1,97,2019
Hancock,IN,39.8,186,2019
Harrison,IN,42.3,304,2019
Hendricks,IN,37.7,111,2019
Henry,IN,42.1,292,2019
Howard,IN,41.7,273,2019
Huntington,IN,40.7,226,2019
Jackson,IN,38.5,136,2019
Jasper,IN,40.3,208,2019
Jay,IN,39.7,183,2019
Jefferson,IN,40.8,232,2019
Jennings,IN,39.8,186,2019
Johnson,IN,37.5,106,2019
Knox,IN,37.9,119,2019
Kosciusko,IN,38.5,136,2019
LaGrange,IN,31.1,15,2019
Lake,IN,39.1,159,2019
LaPorte,IN,40.3,208,2019
Lawrence,IN,43.1,338,2019
Madison,IN,40.4,213,2019
Marion,IN,34.3,42,2019
Marshall,IN,40.0,194,2019
Martin,IN,42.7,320,2019
Miami,IN,40.1,197,2019
Monroe,IN,29.6,8,2019
Montgomery,IN,40.2,201,2019
Morgan,IN,41.5,265,2019
Newton,IN,43.1,338,2019
Noble,IN,38.7,144,2019
Ohio,IN,47.4,451,2019
Orange,IN,42.4,308,2019
Owen,IN,45.2,407,2019
Parke,IN,43.2,342,2019
Perry,IN,42.0,287,2019
Pike,IN,43.7,361,2019
Porter,IN,39.5,174,2019
Posey,IN,42.6,317,2019
Pulaski,IN,41.6,269,2019
Putnam,IN,37.9,119,2019
Randolph,IN,42.6,317,2019
Ripley,IN,40.7,226,2019
Rush,IN,41.7,273,2019
St. Joseph,IN,36.6,85,2019
Scott,IN,41.5,265,2019
Shelby,IN,40.8,232,2019
Spencer,IN,44.0,370,2019
Starke,IN,41.5,265,2019
Steuben,IN,43.7,361,2019
Sullivan,IN,41.0,242,2019
Switzerland,IN,40.5,217,2019
Tippecanoe,IN,28.2,5,2019
Tipton,IN,45.1,403,2019
Union,IN,43.5,354,2019
Vanderburgh,IN,38.3,130,2019
Vermillion,IN,42.9,330,2019
Vigo,IN,36.2,76,2019
Wabash,IN,42.3,304,2019
Warren,IN,44.4,383,2019
Warrick,IN,41.2,251,2019
Washington,IN,41.6,269,2019
Wayne,IN,40.6,221,2019
Wells,IN,40.3,208,2019
White,IN,42.0,287,2019
Whitley,IN,41.8,278,2019
Adair,IA,45.4,412,2019
Adams,IA,47.3,450,2019
Allamakee,IA,44.4,383,2019
Appanoose,IA,45.7,418,2019
Audubon,IA,48.1,462,2019
Benton,IA,42.6,317,2019
Black Hawk,IA,35.2,53,2019
Boone,IA,41.8,278,2019
Bremer,IA,39.8,186,2019
Buchanan,IA,39.1,159,2019
Buena Vista,IA,35.0,50,2019
Butler,IA,43.9,366,2019
Calhoun,IA,44.6,390,2019
Carroll,IA,42.0,287,2019
Cass,IA,44.9,397,2019
Cedar,IA,42.7,320,2019
Cerro Gordo,IA,44.3,380,2019
Cherokee,IA,46.3,431,2019
Chickasaw,IA,44.5,387,2019
Clarke,IA,40.5,217,2019
Clay,IA,42.9,330,2019
Clayton,IA,47.3,450,2019
Clinton,IA,42.2,299,2019
Crawford,IA,38.7,144,2019
Dallas,IA,35.4,58,2019
Davis,IA,36.8,89,2019
Decatur,IA,36.4,80,2019
Delaware,IA,43.8,363,2019
Des Moines,IA,42.9,330,2019
Dickinson,IA,48.4,465,2019
Dubuque,IA,38.6,140,2019
Emmet,IA,42.9,330,2019
Fayette,IA,43.8,363,2019
Floyd,IA,44.1,374,2019
Franklin,IA,42.7,320,2019
Fremont,IA,46.2,428,2019
Greene,IA,44.5,387,2019
Grundy,IA,42.6,317,2019
Guthrie,IA,45.5,414,2019
Hamilton,IA,42.6,317,2019
Hancock,IA,44.2,377,2019
Hardin,IA,44.7,392,2019
Harrison,IA,44.0,370,2019
Henry,IA,39.7,183,2019
Howard,IA,41.5,265,2019
Humboldt,IA,42.9,330,2019
Ida,IA,43.7,361,2019
Iowa,IA,41.7,273,2019
Jackson,IA,44.3,380,2019
Jasper,IA,42.1,292,2019
Jefferson,IA,42.9,330,2019
Johnson,IA,30.3,10,2019
Jones,IA,43.1,338,2019
Keokuk,IA,43.7,361,2019
Kossuth,IA,45.5,414,2019
Lee,IA,43.1,338,2019
Linn,IA,37.7,111,2019
Louisa,IA,41.9,282,2019
Lucas,IA,44.2,377,2019
Lyon,IA,38.0,121,2019
Madison,IA,40.7,226,2019
Mahaska,IA,39.3,166,2019
Marion,IA,39.4,171,2019
Marshall,IA,38.7,144,2019
Mills,IA,42.5,313,2019
Mitchell,IA,43.6,356,2019
Monona,IA,46.0,424,2019
Monroe,IA,43.0,333,2019
Montgomery,IA,44.2,377,2019
Muscatine,IA,38.1,124,2019
O'Brien,IA,41.9,282,2019
Osceola,IA,44.0,370,2019
Page,IA,44.1,374,2019
Palo Alto,IA,41.4,261,2019
Plymouth,IA,40.0,194,2019
Pocahontas,IA,47.6,454,2019
Polk,IA,35.5,60,2019
Pottawattamie,IA,39.7,183,2019
Poweshiek,IA,40.5,217,2019
Ringgold,IA,44.0,370,2019
Sac,IA,46.1,425,2019
Scott,IA,38.3,130,2019
Shelby,IA,46.4,433,2019
Sioux,IA,33.4,32,2019
Story,IA,26.6,3,2019
Tama,IA,42.6,317,2019
Taylor,IA,42.3,304,2019
Union,IA,40.3,208,2019
Van Buren,IA,45.4,412,2019
Wapello,IA,39.6,178,2019
Warren,IA,38.3,130,2019
Washington,IA,40.3,208,2019
Wayne,IA,43.2,342,2019
Webster,IA,39.0,155,2019
Winnebago,IA,41.8,278,2019
Winneshiek,IA,41.5,265,2019
Woodbury,IA,35.8,67,2019
Worth,IA,43.9,366,2019
Wright,IA,43.5,354,2019
Allen,KS,41.9,282,2019
Anderson,KS,40.8,232,2019
Atchison,KS,36.6,85,2019
Barber,KS,43.6,356,2019
Barton,KS,39.9,190,2019
Bourbon,KS,39.1,159,2019
Brown,KS,42.1,292,2019
Butler,KS,38.6,140,2019
Chase,KS,44.8,394,2019
Chautauqua,KS,47.9,458,2019
Cherokee,KS,41.3,256,2019
Cheyenne,KS,45.6,416,2019
Clark,KS,45.3,409,2019
Clay,KS,42.5,313,2019
Cloud,KS,40.8,232,2019
Coffey,KS,43.8,363,2019
Comanche,KS,48.1,462,2019
Cowley,KS,38.8,148,2019
Crawford,KS,32.5,24,2019
Decatur,KS,50.6,484,2019
Dickinson,KS,41.3,256,2019
Doniphan,KS,41.0,242,2019
Douglas,KS,29.8,9,2019
Edwards,KS,45.7,418,2019
Elk,KS,52.3,496,2019
Ellis,KS,32.5,24,2019
Ellsworth,KS,42.1,292,2019
Finney,KS,30.8,14,2019
Ford,KS,32.2,22,2019
Franklin,KS,40.0,194,2019
Geary,KS,26.4,2,2019
Gove,KS,48.2,463,2019
Graham,KS,50.4,483,2019
Grant,KS,32.6,25,2019
Gray,KS,36.0,71,2019
Greeley,KS,42.2,299,2019
Greenwood,KS,48.6,467,2019
Hamilton,KS,35.8,67,2019
Harper,KS,42.4,308,2019
Harvey,KS,39.2,163,2019
Haskell,KS,36.9,92,2019
Hodgeman,KS,47.6,454,2019
Jackson,KS,41.2,251,2019
Jefferson,KS,43.3,347,2019
Jewell,KS,52.8,498,2019
Johnson,KS,37.6,107,2019
Kearny,KS,34.7,47,2019
Kingman,KS,45.4,412,2019
Kiowa,KS,41.6,269,2019
Labette,KS,41.0,242,2019
Lane,KS,40.7,226,2019
Leavenworth,KS,37.8,115,2019
Lincoln,KS,46.5,436,2019
Linn,KS,44.4,383,2019
Logan,KS,39.7,183,2019
Lyon,KS,33.4,32,2019
McPherson,KS,40.8,232,2019
Marion,KS,44.5,387,2019
Marshall,KS,42.8,324,2019
Meade,KS,37.9,119,2019
Miami,KS,42.1,292,2019
Mitchell,KS,43.1,338,2019
Montgomery,KS,40.3,208,2019
Morris,KS,46.6,438,2019
Morton,KS,40.5,217,2019
Nemaha,KS,39.9,190,2019
Neosho,KS,40.2,201,2019
Ness,KS,50.0,478,2019
Norton,KS,42.7,320,2019
Osage,KS,43.8,363,2019
Osborne,KS,46.7,440,2019
Ottawa,KS,43.0,333,2019
Pawnee,KS,43.0,333,2019
Phillips,KS,44.3,380,2019
Pottawatomie,KS,35.4,58,2019
Pratt,KS,38.5,136,2019
Rawlins,KS,48.8,469,2019
Reno,KS,40.3,208,2019
Republic,KS,50.7,485,2019
Rice,KS,38.9,151,2019
Riley,KS,25.1,1,2019
Rooks,KS,44.7,392,2019
Rush,KS,46.6,438,2019
Russell,KS,49.1,471,2019
Saline,KS,38.6,140,2019
Scott,KS,39.7,183,2019
Sedgwick,KS,35.4,58,2019
Seward,KS,29.4,8,2019
Shawnee,KS,39.1,159,2019
Sheridan,KS,44.9,397,2019
Sherman,KS,39.3,166,2019
Smith,KS,51.4,490,2019
Stafford,KS,44.1,374,2019
Stanton,KS,35.3,56,2019
Stevens,KS,35.1,51,2019
Sumner,KS,41.2,251,2019
Thomas,KS,36.0,71,2019
Trego,KS,49.4,475,2019
Wabaunsee,KS,43.8,363,2019
Wallace,KS,41.8,278,2019
Washington,KS,45.4,412,2019
Wichita,KS,42.3,304,2019
Wilson,KS,43.7,361,2019
Woodson,KS,47.4,451,2019
Wyandotte,KS,33.7,35,2019
Adair,KY,41.8,278,2019
Allen,KY,40.7,226,2019
Anderson,KY,41.4,261,2019
Ballard,KY,43.6,356,2019
Barren,KY,40.5,217,2019
Bath,KY,40.6,221,2019
Bell,KY,41.7,273,2019
Boone,KY,37.5,106,2019
Bourbon,KY,41.8,278,2019
Boyd,KY,42.3,304,2019
Boyle,KY,40.3,208,2019
Bracken,KY,41.4,261,2019
Breathitt,KY,42.2,299,2019
Breckinridge,KY,43.1,338,2019
Bullitt,KY,40.4,213,2019
Butler,KY,41.3,256,2019
Caldwell,KY,44.0,370,2019
Calloway,KY,35.6,62,2019
Campbell,KY,38.2,127,2019
Carlisle,KY,42.8,324,2019
Carroll,KY,38.5,136,2019
Carter,KY,41.6,269,2019
Casey,KY,42.6,317,2019
Christian,KY,28.3,6,2019
Clark,KY,42.3,304,2019
Clay,KY,39.6,178,2019
Clinton,KY,41.9,282,2019
Crittenden,KY,43.6,356,2019
Cumberland,KY,46.0,424,2019
Daviess,KY,38.9,151,2019
Edmonson,KY,44.3,380,2019
Elliott,KY,41.4,261,2019
Estill,KY,43.5,354,2019
Fayette,KY,34.6,46,2019
Fleming,KY,41.4,261,2019
Floyd,KY,42.2,299,2019
Franklin,KY,40.9,236,2019
Fulton,KY,43.5,354,2019
Gallatin,KY,38.8,148,2019
Garrard,KY,43.0,333,2019
Grant,KY,36.3,77,2019
Graves,KY,39.7,183,2019
Grayson,KY,40.3,208,2019
Green,KY,44.6,390,2019
Greenup,KY,43.4,350,2019
Hancock,KY,39.9,190,2019
Hardin,KY,37.0,95,2019
Harlan,KY,41.3,256,2019
Harrison,KY,42.2,299,2019
Hart,KY,40.5,217,2019
Henderson,KY,41.2,251,2019
Henry,KY,41.4,261,2019
Hickman,KY,48.0,459,2019
Hopkins,KY,41.8,278,2019
Jackson,KY,42.2,299,2019
Jefferson,KY,38.3,130,2019
Jessamine,KY,37.8,115,2019
Johnson,KY,41.8,278,2019
Kenton,KY,37.1,97,2019
Knott,KY,43.2,342,2019
Knox,KY,40.0,194,2019
Larue,KY,40.9,236,2019
Laurel,KY,40.0,194,2019
Lawrence,KY,41.2,251,2019
Lee,KY,43.6,356,2019
Leslie,KY,42.3,304,2019
Letcher,KY,42.4,308,2019
Lewis,KY,42.8,324,2019
Lincoln,KY,41.3,256,2019
Livingston,KY,46.0,424,2019
Logan,KY,40.7,226,2019
Lyon,KY,50.6,484,2019
McCracken,KY,42.2,299,2019
McCreary,KY,39.4,171,2019
McLean,KY,42.4,308,2019
Madison,KY,34.1,40,2019
Magoffin,KY,42.3,304,2019
Marion,KY,39.3,166,2019
Marshall,KY,44.9,397,2019
Martin,KY,39.5,174,2019
Mason,KY,40.6,221,2019
Meade,KY,38.6,140,2019
Menifee,KY,44.6,390,2019
Mercer,KY,43.2,342,2019
Metcalfe,KY,43.9,366,2019
Monroe,KY,41.4,261,2019
Montgomery,KY,39.7,183,2019
Morgan,KY,42.0,287,2019
Muhlenberg,KY,42.4,308,2019
Nelson,KY,39.8,186,2019
Nicholas,KY,41.1,247,2019
Ohio,KY,40.3,208,2019
Oldham,KY,38.9,151,2019
Owen,KY,42.8,324,2019
Owsley,KY,43.4,350,2019
Pendleton,KY,40.6,221,2019
Perry,KY,41.2,251,2019
Pike,KY,42.5,313,2019
Powell,KY,38.6,140,2019
Pulaski,KY,42.0,287,2019
Robertson,KY,42.9,330,2019
Rockcastle,KY,42.7,320,2019
Rowan,KY,30.6,12,2019
Russell,KY,43.3,347,2019
Scott,KY,36.2,76,2019
Shelby,KY,39.4,171,2019
Simpson,KY,39.0,155,2019
Spencer,KY,42.1,292,2019
Taylor,KY,37.6,107,2019
Todd,KY,37.8,115,2019
Trigg,KY,46.2,428,2019
Trimble,KY,43.4,350,2019
Union,KY,38.1,124,2019
Warren,KY,32.8,27,2019
Washington,KY,40.7,226,2019
Wayne,KY,42.5,313,2019
Webster,KY,41.0,242,2019
Whitley,KY,36.6,85,2019
Wolfe,KY,41.8,278,2019
Woodford,KY,42.5,313,2019
Acadia,LA,36.7,87,2019
Allen,LA,38.2,127,2019
Ascension,LA,35.7,65,2019
Assumption,LA,40.9,236,2019
Avoyelles,LA,38.2,127,2019
Beauregard,LA,37.4,103,2019
Bienville,LA,41.9,282,2019
Bossier,LA,35.3,56,2019
Caddo,LA,37.7,111,2019
Calcasieu,LA,36.1,72,2019
Caldwell,LA,39.8,186,2019
Cameron,LA,44.1,374,2019
Catahoula,LA,38.1,124,2019
Claiborne,LA,42.0,287,2019
Concordia,LA,37.7,111,2019
De Soto,LA,39.3,166,2019
East Baton Rouge,LA,34.0,39,2019
East Carroll,LA,33.9,37,2019
East Feliciana,LA,42.9,330,2019
Evangeline,LA,35.7,65,2019
Franklin,LA,38.4,133,2019
Grant,LA,38.1,124,2019
Iberia,LA,36.5,82,2019
Iberville,LA,38.4,133,2019
Jackson,LA,40.9,236,2019
Jefferson,LA,39.4,171,2019
Jefferson Davis,LA,37.8,115,2019
Lafayette,LA,35.2,53,2019
Lafourche,LA,37.8,115,2019
LaSalle,LA,38.8,148,2019
Lincoln,LA,28.3,6,2019
Livingston,LA,36.6,85,2019
Madison,LA,35.2,53,2019
Morehouse,LA,39.9,190,2019
Natchitoches,LA,33.7,35,2019
Orleans,LA,36.8,89,2019
Ouachita,LA,35.7,65,2019
Plaquemines,LA,36.5,82,2019
Pointe Coupee,LA,43.1,338,2019
Rapides,LA,37.4,103,2019
Red River,LA,39.4,171,2019
Richland,LA,38.8,148,2019
Sabine,LA,41.1,247,2019
St. Bernard,LA,34.2,41,2019
St. Charles,LA,37.9,119,2019
St. Helena,LA,39.4,171,2019
St. James,LA,39.2,163,2019
St. John the Baptist,LA,36.8,89,2019
St. Landry,LA,36.7,87,2019
St. Martin,LA,37.7,111,2019
St. Mary,LA,39.0,155,2019
St. Tammany,LA,40.2,201,2019
Tangipahoa,LA,35.3,56,2019
Tensas,LA,43.4,350,2019
Terrebonne,LA,35.8,67,2019
Union,LA,42.1,292,2019
Vermilion,LA,38.0,121,2019
Vernon,LA,30.4,11,2019
Washington,LA,39.4,171,2019
Webster,LA,41.4,261,2019
West Baton Rouge,LA,36.3,77,2019
West Carroll,LA,40.3,208,2019
West Feliciana,LA,41.4,261,2019
Winn,LA,41.1,247,2019
Androscoggin,ME,41.0,242,2019
Aroostook,ME,48.0,459,2019
Cumberland,ME,42.2,299,2019
Franklin,ME,46.3,431,2019
Hancock,ME,48.8,469,2019
Kennebec,ME,44.4,383,2019
Knox,ME,48.4,465,2019
Lincoln,ME,51.0,488,2019
Oxford,ME,47.0,445,2019
Penobscot,ME,42.0,287,2019
Piscataquis,ME,51.5,490,2019
Sagadahoc,ME,46.9,443,2019
Somerset,ME,46.4,433,2019
Waldo,ME,46.2,428,2019
Washington,ME,48.1,462,2019
York,ME,45.2,407,2019
Allegany,MD,41.7,273,2019
Anne Arundel,MD,38.3,130,2019
Baltimore,MD,39.4,171,2019
Calvert,MD,40.7,226,2019
Caroline,MD,39.7,183,2019
Carroll,MD,42.4,308,2019
Cecil,MD,40.8,232,2019
Charles,MD,38.4,133,2019
Dorchester,MD,44.6,390,2019
Frederick,MD,39.1,159,2019
Garrett,MD,46.2,428,2019
Harford,MD,40.9,236,2019
Howard,MD,38.8,148,2019
Kent,MD,48.1,462,2019
Montgomery,MD,39.2,163,2019
Prince George's,MD,37.1,97,2019
Queen Anne's,MD,44.4,383,2019
St. Mary's,MD,36.7,87,2019
Somerset,MD,36.2,76,2019
Talbot,MD,50.5,484,2019
Washington,MD,40.5,217,2019
Wicomico,MD,36.1,72,2019
Worcester,MD,50.4,483,2019
Baltimore City,MD,35.4,58,2019
Barnstable,MA,53.3,500,2019
Berkshire,MA,47.1,446,2019
Bristol,MA,41.0,242,2019
Dukes,MA,47.1,446,2019
Essex,MA,40.9,236,2019
Franklin,MA,46.7,440,2019
Hampden,MA,39.0,155,2019
Hampshire,MA,36.5,82,2019
Middlesex,MA,38.5,136,2019
Nantucket,MA,40.3,208,2019
Norfolk,MA,40.9,236,2019
Plymouth,MA,42.7,320,2019
Suffolk,MA,32.8,27,2019
Worcester,MA,40.2,201,2019
Alcona,MI,58.2,510,2019
Alger,MI,49.5,475,2019
Allegan,MI,39.8,186,2019
Alpena,MI,48.1,462,2019
Antrim,MI,51.3,490,2019
Arenac,MI,50.0,478,2019
Baraga,MI,45.5,414,2019
Barry,MI,42.5,313,2019
Bay,MI,43.4,350,2019
Benzie,MI,50.2,481,2019
Berrien,MI,42.1,292,2019
Branch,MI,41.2,251,2019
Calhoun,MI,39.8,186,2019
Cass,MI,45.2,407,2019
Charlevoix,MI,48.6,467,2019
Cheboygan,MI,51.1,489,2019
Chippewa,MI,40.5,217,2019
Clare,MI,47.2,448,2019
Clinton,MI,40.6,221,2019
Crawford,MI,50.8,486,2019
Delta,MI,47.4,451,2019
Dickinson,MI,46.7,440,2019
Eaton,MI,40.9,236,2019
Emmet,MI,45.5,414,2019
Genesee,MI,40.5,217,2019
Gladwin,MI,50.1,480,2019
Gogebic,MI,49.3,474,2019
Grand Traverse,MI,42.8,324,2019
Gratiot,MI,39.5,174,2019
Hillsdale,MI,42.3,304,2019
Houghton,MI,33.0,29,2019
Huron,MI,49.2,473,2019
Ingham,MI,32.0,21,2019
Ionia,MI,38.7,144,2019
Iosco,MI,52.9,498,2019
Iron,MI,54.3,504,2019
Isabella,MI,28.1,5,2019
Jackson,MI,41.2,251,2019
Kalamazoo,MI,34.4,44,2019
Kalkaska,MI,44.4,383,2019
Kent,MI,35.3,56,2019
Keweenaw,MI,57.5,510,2019
Lake,MI,53.2,500,2019
Lapeer,MI,44.1,374,2019
Leelanau,MI,54.1,503,2019
Lenawee,MI,41.9,282,2019
Livingston,MI,43.5,354,2019
Luce,MI,44.7,392,2019
Mackinac,MI,52.8,498,2019
Macomb,MI,40.9,236,2019
Manistee,MI,49.3,474,2019
