county,state,medianAge,medianAgeBucket,year
Cooke,TX,40.7,226,2019
Coryell,TX,31.8,20,2019
Cottle,TX,37.1,97,2019
Crane,TX,32.7,26,2019
Crockett,TX,38.8,148,2019
Crosby,TX,38.4,133,2019
Culberson,TX,34.4,44,2019
Dallam,TX,31.7,19,2019
Dallas,TX,33.4,32,2019
Dawson,TX,33.5,33,2019
Deaf Smith,TX,31.9,20,2019
Delta,TX,44.3,380,2019
Denton,TX,35.5,60,2019
DeWitt,TX,41.0,242,2019
Dickens,TX,46.0,424,2019
Dimmit,TX,34.3,42,2019
Donley,TX,41.4,261,2019
Duval,TX,36.1,72,2019
Eastland,TX,41.2,251,2019
Ector,TX,30.4,11,2019
Edwards,TX,49.1,471,2019
Ellis,TX,36.2,76,2019
El Paso,TX,32.2,22,2019
Erath,TX,30.4,11,2019
Falls,TX,39.0,155,2019
Fannin,TX,41.3,256,2019
Fayette,TX,47.0,445,2019
Fisher,TX,44.6,390,2019
Floyd,TX,37.2,100,2019
Foard,TX,51.2,489,2019
Fort Bend,TX,36.3,77,2019
Franklin,TX,43.2,342,2019
Freestone,TX,41.5,265,2019
Frio,TX,31.2,16,2019
Gaines,TX,27.8,4,2019
Galveston,TX,37.7,111,2019
Garza,TX,41.1,247,2019
Gillespie,TX,50.0,478,2019
Glasscock,TX,30.8,14,2019
Goliad,TX,46.1,425,2019
Gonzales,TX,36.3,77,2019
Gray,TX,36.5,82,2019
Grayson,TX,39.9,190,2019
Gregg,TX,35.6,62,2019
Grimes,TX,40.4,213,2019
Guadalupe,TX,37.0,95,2019
Hale,TX,33.4,32,2019
Hall,TX,44.6,390,2019
Hamilton,TX,45.8,420,2019
Hansford,TX,35.1,51,2019
Hardeman,TX,43.5,354,2019
Hardin,TX,39.2,163,2019
Harris,TX,33.5,33,2019
Harrison,TX,38.7,144,2019
Hartley,TX,38.1,124,2019
Haskell,TX,43.5,354,2019
Hays,TX,32.0,21,2019
Hemphill,TX,36.4,80,2019
Henderson,TX,43.9,366,2019
Hidalgo,TX,29.2,7,2019
Hill,TX,42.1,292,2019
Hockley,TX,33.8,36,2019
Hood,TX,47.0,445,2019
Hopkins,TX,39.2,163,2019
Houston,TX,44.5,387,2019
Howard,TX,36.5,82,2019
Hudspeth,TX,37.0,95,2019
Hunt,TX,38.0,121,2019
Hutchinson,TX,38.0,121,2019
Irion,TX,42.7,320,2019
Jack,TX,39.6,178,2019
Jackson,TX,37.7,111,2019
Jasper,TX,40.5,217,2019
Jeff Davis,TX,55.8,507,2019
Jefferson,TX,36.2,76,2019
Jim Hogg,TX,32.4,23,2019
Jim Wells,TX,34.6,46,2019
Johnson,TX,36.8,89,2019
Jones,TX,38.2,127,2019
Karnes,TX,35.4,58,2019
Kaufman,TX,35.5,60,2019
Kendall,TX,41.4,261,2019
Kenedy,TX,39.7,183,2019
Kent,TX,51.0,488,2019
Kerr,TX,47.4,451,2019
Kimble,TX,52.1,494,2019
King,TX,40.0,194,2019
Kinney,TX,49.8,477,2019
Kleberg,TX,28.3,6,2019
Knox,TX,39.5,174,2019
Lamar,TX,40.7,226,2019
Lamb,TX,36.4,80,2019
Lampasas,TX,43.1,338,2019
La Salle,TX,36.5,82,2019
Lavaca,TX,43.4,350,2019
Lee,TX,41.1,247,2019
Leon,TX,44.3,380,2019
Liberty,TX,35.5,60,2019
Limestone,TX,39.9,190,2019
Lipscomb,TX,34.7,47,2019
Live Oak,TX,42.2,299,2019
Llano,TX,57.4,509,2019
Loving,TX,55.2,506,2019
Lubbock,TX,30.8,14,2019
Lynn,TX,37.3,102,2019
McCulloch,TX,44.6,390,2019
McLennan,TX,33.3,31,2019
McMullen,TX,38.2,127,2019
Madison,TX,35.2,53,2019
Marion,TX,50.6,484,2019
Martin,TX,32.7,26,2019
Mason,TX,46.3,431,2019
Matagorda,TX,38.2,127,2019
Maverick,TX,29.6,8,2019
Medina,TX,39.0,155,2019
Menard,TX,51.8,493,2019
Midland,TX,31.7,19,2019
Milam,TX,41.7,273,2019
Mills,TX,52.1,494,2019
Mitchell,TX,33.9,37,2019
Montague,TX,44.6,390,2019
Montgomery,TX,37.1,97,2019
Moore,TX,30.8,14,2019
Morris,TX,43.0,333,2019
Motley,TX,41.3,256,2019
Nacogdoches,TX,30.9,14,2019
Navarro,TX,38.1,124,2019
Newton,TX,44.3,380,2019
Nolan,TX,37.5,106,2019
Nueces,TX,35.5,60,2019
Ochiltree,TX,32.3,23,2019
Oldham,TX,35.9,69,2019
Orange,TX,37.9,119,2019
Palo Pinto,TX,40.6,221,2019
Panola,TX,39.2,163,2019
Parker,TX,39.7,183,2019
Parmer,TX,33.4,32,2019
Pecos,TX,35.9,69,2019
Polk,TX,43.7,361,2019
Potter,TX,33.9,37,2019
Presidio,TX,41.9,282,2019
Rains,TX,48.4,465,2019
Randall,TX,35.9,69,2019
Reagan,TX,30.0,9,2019
Real,TX,47.4,451,2019
Red River,TX,45.9,422,2019
Reeves,TX,35.8,67,2019
Refugio,TX,43.3,347,2019
Roberts,TX,43.2,342,2019
Robertson,TX,41.5,265,2019
Rockwall,TX,37.5,106,2019
Runnels,TX,40.8,232,2019
Rusk,TX,38.2,127,2019
Sabine,TX,53.0,499,2019
San Augustine,TX,49.3,474,2019
San Jacinto,TX,44.9,397,2019
San Patricio,TX,35.5,60,2019
San Saba,TX,42.4,308,2019
Schleicher,TX,36.2,76,2019
Scurry,TX,36.4,80,2019
Shackelford,TX,43.0,333,2019
Shelby,TX,38.0,121,2019
Sherman,TX,40.1,197,2019
Smith,TX,36.6,85,2019
Somervell,TX,41.0,242,2019
Starr,TX,28.8,7,2019
Stephens,TX,39.4,171,2019
Sterling,TX,40.8,232,2019
Stonewall,TX,47.1,446,2019
Sutton,TX,38.6,140,2019
Swisher,TX,35.9,69,2019
Tarrant,TX,34.4,44,2019
Taylor,TX,32.5,24,2019
Terrell,TX,55.2,506,2019
Terry,TX,34.6,46,2019
Throckmorton,TX,52.3,496,2019
Titus,TX,34.1,40,2019
Tom Green,TX,34.1,40,2019
Travis,TX,34.2,41,2019
Trinity,TX,48.6,467,2019
Tyler,TX,42.4,308,2019
Upshur,TX,41.4,261,2019
Upton,TX,39.6,178,2019
Uvalde,TX,33.7,35,2019
Val Verde,TX,31.8,20,2019
Van Zandt,TX,42.8,324,2019
Victoria,TX,35.9,69,2019
Walker,TX,35.3,56,2019
Waller,TX,28.9,7,2019
Ward,TX,33.9,37,2019
Washington,TX,41.5,265,2019
Webb,TX,28.8,7,2019
Wharton,TX,37.3,102,2019
Wheeler,TX,39.6,178,2019
Wichita,TX,34.5,45,2019
Wilbarger,TX,39.4,171,2019
Willacy,TX,33.0,29,2019
Williamson,TX,36.3,77,2019
Wilson,TX,40.2,201,2019
Winkler,TX,33.1,30,2019
Wise,TX,38.3,130,2019
Wood,TX,47.9,458,2019
Yoakum,TX,30.3,10,2019
Young,TX,41.1,247,2019
Zapata,TX,29.5,8,2019
Zavala,TX,32.9,28,2019
Beaver,UT,33.0,29,2019
Box Elder,UT,32.6,25,2019
Cache,UT,25.2,1,2019
Carbon,UT,37.5,106,2019
Daggett,UT,42.5,313,2019
Davis,UT,31.1,15,2019
Duchesne,UT,31.5,17,2019
Emery,UT,36.2,76,2019
Garfield,UT,41.9,282,2019
Grand,UT,40.2,201,2019
Iron,UT,29.1,7,2019
Juab,UT,30.1,10,2019
Kane,UT,41.9,282,2019
Millard,UT,35.4,58,2019
Morgan,UT,32.2,22,2019
Piute,UT,44.5,387,2019
Rich,UT,34.3,42,2019
Salt Lake,UT,32.8,27,2019
San Juan,UT,32.2,22,2019
Sanpete,UT,32.6,25,2019
Sevier,UT,35.4,58,2019
Summit,UT,39.5,174,2019
Tooele,UT,31.4,17,2019
Uintah,UT,30.6,12,2019
Utah,UT,24.8,1,2019
Wasatch,UT,34.0,39,2019
Washington,UT,37.1,97,2019
Wayne,UT,40.4,213,2019
Weber,UT,32.7,26,2019
Addison,VT,43.5,354,2019
Bennington,VT,46.7,440,2019
Caledonia,VT,44.7,392,2019
Chittenden,VT,36.5,82,2019
Essex,VT,50.9,487,2019
Franklin,VT,40.4,213,2019
Grand Isle,VT,48.2,463,2019
Lamoille,VT,40.8,232,2019
Orange,VT,46.6,438,2019
Orleans,VT,45.8,420,2019
Rutland,VT,46.5,436,2019
Washington,VT,43.7,361,2019
Windham,VT,47.6,454,2019
Windsor,VT,48.0,459,2019
Accomack,VA,45.9,422,2019
Albemarle,VA,39.1,159,2019
Alleghany,VA,48.1,462,2019
Amelia,VA,45.1,403,2019
Amherst,VA,44.8,394,2019
Appomattox,VA,42.6,317,2019
Arlington,VA,34.7,47,2019
Augusta,VA,45.1,403,2019
Bath,VA,47.8,456,2019
Bedford,VA,46.3,431,2019
Bland,VA,46.4,433,2019
Botetourt,VA,47.2,448,2019
Brunswick,VA,43.3,347,2019
Buchanan,VA,46.8,441,2019
Buckingham,VA,43.5,354,2019
Campbell,VA,43.0,333,2019
Caroline,VA,40.1,197,2019
Carroll,VA,47.6,454,2019
Charles City,VA,50.8,486,2019
Charlotte,VA,46.2,428,2019
Chesterfield,VA,38.9,151,2019
Clarke,VA,47.0,445,2019
Craig,VA,46.3,431,2019
Culpeper,VA,39.2,163,2019
Cumberland,VA,45.6,416,2019
Dickenson,VA,44.7,392,2019
Dinwiddie,VA,43.2,342,2019
Essex,VA,46.3,431,2019
Fairfax,VA,38.2,127,2019
Fauquier,VA,41.3,256,2019
Floyd,VA,47.2,448,2019
Fluvanna,VA,43.4,350,2019
Franklin,VA,39.4,171,2019
Frederick,VA,40.7,226,2019
Giles,VA,44.7,392,2019
Gloucester,VA,44.9,397,2019
Goochland,VA,48.3,464,2019
Grayson,VA,48.1,462,2019
Greene,VA,39.6,178,2019
Greensville,VA,40.7,226,2019
Halifax,VA,46.5,436,2019
Hanover,VA,42.7,320,2019
Henrico,VA,38.8,148,2019
Henry,VA,47.6,454,2019
Highland,VA,60.9,511,2019
Isle of Wight,VA,44.3,380,2019
James City,VA,46.5,436,2019
King and Queen,VA,46.7,440,2019
King George,VA,37.4,103,2019
King William,VA,40.3,208,2019
Lancaster,VA,57.3,509,2019
Lee,VA,44.9,397,2019
Loudoun,VA,36.2,76,2019
Louisa,VA,44.8,394,2019
Lunenburg,VA,45.3,409,2019
Madison,VA,45.6,416,2019
Mathews,VA,54.5,504,2019
Mecklenburg,VA,48.4,465,2019
Middlesex,VA,53.9,503,2019
Montgomery,VA,29.0,7,2019
Nelson,VA,51.4,490,2019
New Kent,VA,43.3,347,2019
Northampton,VA,49.0,471,2019
Northumberland,VA,58.9,511,2019
Nottoway,VA,40.6,221,2019
Orange,VA,42.0,287,2019
Page,VA,45.4,412,2019
Patrick,VA,49.9,477,2019
Pittsylvania,VA,47.2,448,2019
Powhatan,VA,45.1,403,2019
Prince Edward,VA,31.5,17,2019
Prince George,VA,37.0,95,2019
Prince William,VA,35.2,53,2019
Pulaski,VA,47.0,445,2019
Rappahannock,VA,50.1,480,2019
Richmond,VA,34.0,39,2019
Roanoke,VA,38.5,136,2019
Rockbridge,VA,49.0,471,2019
Rockingham,VA,41.5,265,2019
Russell,VA,45.7,418,2019
Scott,VA,47.3,450,2019
Shenandoah,VA,44.5,387,2019
Smyth,VA,45.0,400,2019
Southampton,VA,46.9,443,2019
Spotsylvania,VA,38.2,127,2019
Stafford,VA,35.5,60,2019
Surry,VA,49.8,477,2019
Sussex,VA,41.0,242,2019
Tazewell,VA,45.2,407,2019
Warren,VA,41.3,256,2019
Washington,VA,46.3,431,2019
Westmoreland,VA,48.6,467,2019
Wise,VA,41.4,261,2019
Wythe,VA,45.3,409,2019
York,VA,39.6,178,2019
Alexandria,VA,36.8,89,2019
Bristol,VA,42.2,299,2019
Buena Vista,VA,35.5,60,2019
Charlottesville,VA,31.6,18,2019
Chesapeake,VA,36.9,92,2019
Colonial Heights,VA,40.6,221,2019
Covington,VA,42.4,308,2019
Danville,VA,40.9,236,2019
Emporia,VA,35.4,58,2019
Falls Church,VA,38.7,144,2019
Fredericksburg,VA,30.4,11,2019
Galax,VA,45.0,400,2019
Hampton,VA,36.2,76,2019
Harrisonburg,VA,25.4,1,2019
Hopewell,VA,36.2,76,2019
Lexington,VA,22.3,0,2019
Lynchburg,VA,28.3,6,2019
Manassas,VA,34.2,41,2019
Manassas Park,VA,34.7,47,2019
Martinsville,VA,40.9,236,2019
Newport News,VA,33.5,33,2019
Norfolk,VA,30.7,13,2019
Norton,VA,37.5,106,2019
Petersburg,VA,38.1,124,2019
Poquoson,VA,42.4,308,2019
Portsmouth,VA,35.3,56,2019
Radford,VA,23.4,0,2019
Salem,VA,41.2,251,2019
Staunton,VA,42.8,324,2019
Suffolk,VA,38.0,121,2019
Virginia Beach,VA,36.2,76,2019
Waynesboro,VA,39.2,163,2019
Williamsburg,VA,24.9,1,2019
Winchester,VA,38.1,124,2019
Adams,WA,27.9,4,2019
Asotin,WA,45.0,400,2019
Benton,WA,35.8,67,2019
Chelan,WA,40.1,197,2019
Clallam,WA,50.8,486,2019
Clark,WA,38.4,133,2019
Columbia,WA,50.2,481,2019
Cowlitz,WA,41.3,256,2019
Douglas,WA,37.1,97,2019
Ferry,WA,50.3,482,2019
Franklin,WA,30.3,10,2019
Garfield,WA,46.1,425,2019
Grant,WA,32.9,28,2019
Grays Harbor,WA,44.0,370,2019
Island,WA,44.2,377,2019
Jefferson,WA,58.3,510,2019
King,WA,37.0,95,2019
Kitsap,WA,39.1,159,2019
Kittitas,WA,33.8,36,2019
Klickitat,WA,46.9,443,2019
Lewis,WA,43.1,338,2019
Lincoln,WA,48.4,465,2019
Mason,WA,45.6,416,2019
Okanogan,WA,42.6,317,2019
Pacific,WA,53.6,502,2019
Pend Oreille,WA,51.0,488,2019
Pierce,WA,36.1,72,2019
San Juan,WA,56.6,509,2019
Skagit,WA,41.5,265,2019
Skamania,WA,46.6,438,2019
Snohomish,WA,38.0,121,2019
Spokane,WA,37.6,107,2019
Stevens,WA,46.9,443,2019
Thurston,WA,39.0,155,2019
Wahkiakum,WA,55.1,506,2019
Walla Walla,WA,37.5,106,2019
Whatcom,WA,37.3,102,2019
Whitman,WA,24.7,0,2019
Yakima,WA,33.0,29,2019
Barbour,WV,41.7,273,2019
Berkeley,WV,38.8,148,2019
Boone,WV,43.5,354,2019
Braxton,WV,45.9,422,2019
Brooke,WV,46.6,438,2019
Cabell,WV,38.8,148,2019
Calhoun,WV,48.1,462,2019
Clay,WV,44.1,374,2019
Doddridge,WV,45.3,409,2019
Fayette,WV,44.3,380,2019
Gilmer,WV,39.2,163,2019
Grant,WV,46.2,428,2019
Greenbrier,WV,45.5,414,2019
Hampshire,WV,47.2,448,2019
Hancock,WV,46.8,441,2019
Hardy,WV,45.7,418,2019
Harrison,WV,42.2,299,2019
Jackson,WV,43.7,361,2019
Jefferson,WV,41.1,247,2019
Kanawha,WV,43.4,350,2019
Lewis,WV,43.8,363,2019
Lincoln,WV,43.2,342,2019
Logan,WV,43.8,363,2019
McDowell,WV,45.0,400,2019
Marion,WV,41.1,247,2019
Marshall,WV,45.7,418,2019
Mason,WV,44.2,377,2019
Mercer,WV,43.1,338,2019
Mineral,WV,44.5,387,2019
Mingo,WV,42.8,324,2019
Monongalia,WV,31.7,19,2019
Monroe,WV,48.0,459,2019
Morgan,WV,47.9,458,2019
Nicholas,WV,45.1,403,2019
Ohio,WV,43.6,356,2019
Pendleton,WV,50.8,486,2019
Pleasants,WV,43.6,356,2019
Pocahontas,WV,49.1,471,2019
Preston,WV,42.7,320,2019
Putnam,WV,41.8,278,2019
Raleigh,WV,42.2,299,2019
Randolph,WV,43.7,361,2019
Ritchie,WV,46.8,441,2019
Roane,WV,45.8,420,2019
Summers,WV,49.1,471,2019
Taylor,WV,44.1,374,2019
Tucker,WV,49.3,474,2019
Tyler,WV,47.0,445,2019
Upshur,WV,41.7,273,2019
Wayne,WV,44.1,374,2019
Webster,WV,47.2,448,2019
Wetzel,WV,46.0,424,2019
Wirt,WV,45.4,412,2019
Wood,WV,43.5,354,2019
Wyoming,WV,44.6,390,2019
Adams,WI,53.8,502,2019
Ashland,WI,42.0,287,2019
Barron,WI,44.2,377,2019
Bayfield,WI,52.2,495,2019
Brown,WI,37.4,103,2019
Buffalo,WI,46.6,438,2019
Burnett,WI,52.8,498,2019
Calumet,WI,40.6,221,2019
Chippewa,WI,41.2,251,2019
Clark,WI,37.4,103,2019
Columbia,WI,42.4,308,2019
Crawford,WI,46.3,431,2019
Dane,WI,35.1,51,2019
Dodge,WI,42.5,313,2019
Door,WI,53.0,499,2019
Douglas,WI,42.2,299,2019
Dunn,WI,34.7,47,2019
Eau Claire,WI,34.5,45,2019
Florence,WI,53.6,502,2019
Fond du Lac,WI,41.6,269,2019
Forest,WI,46.7,440,2019
Grant,WI,36.0,71,2019
Green,WI,43.2,342,2019
Green Lake,WI,45.3,409,2019
Iowa,WI,42.8,324,2019
Iron,WI,54.9,505,2019
Jackson,WI,41.7,273,2019
Jefferson,WI,41.1,247,2019
Juneau,WI,45.4,412,2019
Kenosha,WI,38.5,136,2019
Kewaunee,WI,44.3,380,2019
La Crosse,WI,35.9,69,2019
Lafayette,WI,41.8,278,2019
Langlade,WI,48.7,468,2019
Lincoln,WI,47.7,455,2019
Manitowoc,WI,44.9,397,2019
Marathon,WI,40.7,226,2019
Marinette,WI,48.7,468,2019
Marquette,WI,50.0,478,2019
Menominee,WI,32.0,21,2019
Milwaukee,WI,34.9,49,2019
Monroe,WI,39.9,190,2019
Oconto,WI,46.9,443,2019
Oneida,WI,51.3,490,2019
Outagamie,WI,38.3,130,2019
Ozaukee,WI,44.0,370,2019
Pepin,WI,46.4,433,2019
Pierce,WI,36.8,89,2019
Polk,WI,45.6,416,2019
Portage,WI,37.0,95,2019
Price,WI,51.6,492,2019
Racine,WI,40.2,201,2019
Richland,WI,45.3,409,2019
Rock,WI,39.5,174,2019
Rusk,WI,49.0,471,2019
St. Croix,WI,38.9,151,2019
Sauk,WI,41.1,247,2019
Sawyer,WI,50.3,482,2019
Shawano,WI,45.2,407,2019
Sheboygan,WI,41.5,265,2019
Taylor,WI,43.7,361,2019
Trempealeau,WI,40.5,217,2019
Vernon,WI,41.7,273,2019
Vilas,WI,54.6,504,2019
Walworth,WI,40.0,194,2019
Washburn,WI,51.2,489,2019
Washington,WI,43.2,342,2019
Waukesha,WI,43.2,342,2019
Waupaca,WI,45.5,414,2019
Waushara,WI,49.2,473,2019
Winnebago,WI,38.3,130,2019
Wood,WI,44.1,374,2019
Albany,WY,27.6,4,2019
Big Horn,WY,41.6,269,2019
Campbell,WY,34.0,39,2019
Carbon,WY,38.6,140,2019
Converse,WY,40.0,194,2019
Crook,WY,42.7,320,2019
Fremont,WY,38.7,144,2019
Goshen,WY,44.1,374,2019
Hot Springs,WY,46.6,438,2019
Johnson,WY,45.4,412,2019
Laramie,WY,37.0,95,2019
Lincoln,WY,39.7,183,2019
Natrona,WY,36.9,92,2019
Niobrara,WY,45.5,414,2019
Park,WY,44.5,387,2019
Platte,WY,49.2,473,2019
Sheridan,WY,42.3,304,2019
Sublette,WY,39.4,171,2019
Sweetwater,WY,35.3,56,2019
Teton,WY,39.3,166,2019
Uinta,WY,35.8,67,2019
Washakie,WY,42.9,330,2019
Weston,WY,43.1,338,2019
Adjuntas,,42.1,292,2019
Aguada,,42.9,330,2019
Aguadilla,,42.0,287,2019
Aguas Buenas,,42.2,299,2019
Aibonito,,42.5,313,2019
Aasco,,42.6,317,2019
Arecibo,,42.8,324,2019
Arroyo,,40.3,208,2019
Barceloneta,,40.6,221,2019
Barranquitas,,36.7,87,2019
Bayamn,,42.1,292,2019
Cabo Rojo,,44.1,374,2019
Caguas,,41.3,256,2019
Camuy,,42.2,299,2019
Canvanas,,40.2,201,2019
Carolina,,42.8,324,2019
Catao,,40.3,208,2019
Cayey,,42.8,324,2019
Ceiba,,42.9,330,2019
Ciales,,42.3,304,2019
Cidra,,40.9,236,2019
Coamo,,41.7,273,2019
Comero,,38.9,151,2019
Corozal,,39.6,178,2019
Culebra,,43.1,338,2019
Dorado,,41.1,247,2019
Fajardo,,41.8,278,2019
Florida,,39.9,190,2019
Gunica,,42.5,313,2019
Guayama,,39.1,159,2019
Guayanilla,,41.3,256,2019
Guaynabo,,44.2,377,2019
Gurabo,,39.0,155,2019
Hatillo,,42.1,292,2019
Hormigueros,,47.2,448,2019
Humacao,,43.3,347,2019
Isabela,,42.2,299,2019
Jayuya,,38.6,140,2019
Juana Daz,,38.8,148,2019
Juncos,,38.6,140,2019
Lajas,,45.0,400,2019
Lares,,43.0,333,2019
Las Maras,,42.4,308,2019
Las Piedras,,40.0,194,2019
Loza,,40.2,201,2019
Luquillo,,41.9,282,2019
Manat,,42.1,292,2019
Maricao,,44.0,370,2019
Maunabo,,44.4,383,2019
Mayagez,,41.4,261,2019
Moca,,40.0,194,2019
Morovis,,38.7,144,2019
Naguabo,,38.4,133,2019
Naranjito,,41.1,247,2019
Orocovis,,40.1,197,2019
Patillas,,44.9,397,2019
Peuelas,,38.8,148,2019
Ponce,,41.0,242,2019
Quebradillas,,41.2,251,2019
Rincn,,46.0,424,2019
Ro Grande,,41.2,251,2019
Sabana Grande,,42.3,304,2019
Salinas,,40.9,236,2019
San Germn,,44.0,370,2019
San Juan,,43.2,342,2019
San Lorenzo,,42.4,308,2019
San Sebastin,,44.1,374,2019
Santa Isabel,,38.8,148,2019
Toa Alta,,38.4,133,2019
Toa Baja,,40.7,226,2019
Trujillo Alto,,40.5,217,2019
Utuado,,43.5,354,2019
Vega Alta,,39.6,178,2019
Vega Baja,,41.5,265,2019
Vieques,,47.0,445,2019
Villalba,,40.1,197,2019
Yabucoa,,42.9,330,2019
Yauco,,43.9,366,2019
