county,state,percentHealthInsurance,percentHealthInsuranceBucket,year
Durham,NC,88.0,129,2019
Edgecombe,NC,89.7,188,2019
Forsyth,NC,89.2,170,2019
Franklin,NC,90.1,201,2019
Gaston,NC,89.7,188,2019
Gates,NC,93.4,340,2019
Graham,NC,83.4,48,2019
Granville,NC,91.2,248,2019
Greene,NC,83.4,48,2019
Guilford,NC,90.5,217,2019
Halifax,NC,87.6,118,2019
Harnett,NC,88.8,156,2019
Haywood,NC,90.1,201,2019
Henderson,NC,88.4,141,2019
Hertford,NC,88.6,148,2019
Hoke,NC,86.1,87,2019
Hyde,NC,82.6,39,2019
Iredell,NC,91.0,239,2019
Jackson,NC,86.9,104,2019
Johnston,NC,88.0,129,2019
Jones,NC,84.2,57,2019
Lee,NC,86.1,87,2019
Lenoir,NC,87.5,116,2019
Lincoln,NC,91.2,248,2019
McDowell,NC,88.5,145,2019
Macon,NC,86.7,100,2019
Madison,NC,90.7,226,2019
Martin,NC,90.0,198,2019
Mecklenburg,NC,88.4,141,2019
Mitchell,NC,88.2,136,2019
Montgomery,NC,86.8,102,2019
Moore,NC,91.0,239,2019
Nash,NC,90.3,208,2019
New Hanover,NC,90.1,201,2019
Northampton,NC,86.3,91,2019
Onslow,NC,91.5,262,2019
Orange,NC,93.0,322,2019
Pamlico,NC,89.6,183,2019
Pasquotank,NC,88.1,132,2019
Pender,NC,89.8,192,2019
Perquimans,NC,88.6,148,2019
Person,NC,91.3,252,2019
Pitt,NC,89.9,194,2019
Polk,NC,89.9,194,2019
Randolph,NC,86.3,91,2019
Richmond,NC,88.3,139,2019
Robeson,NC,85.9,82,2019
Rockingham,NC,89.8,192,2019
Rowan,NC,88.2,136,2019
Rutherford,NC,88.5,145,2019
Sampson,NC,84.3,58,2019
Scotland,NC,88.5,145,2019
Stanly,NC,88.8,156,2019
Stokes,NC,88.8,156,2019
Surry,NC,87.8,124,2019
Swain,NC,78.5,13,2019
Transylvania,NC,86.5,96,2019
Tyrrell,NC,86.7,100,2019
Union,NC,91.0,239,2019
Vance,NC,89.2,170,2019
Wake,NC,91.6,266,2019
Warren,NC,87.3,113,2019
Washington,NC,88.0,129,2019
Watauga,NC,90.9,234,2019
Wayne,NC,87.4,115,2019
Wilkes,NC,88.6,148,2019
Wilson,NC,87.8,124,2019
Yadkin,NC,89.2,170,2019
Yancey,NC,87.0,107,2019
Adams,ND,89.8,192,2019
Barnes,ND,93.9,364,2019
Benson,ND,89.0,163,2019
Billings,ND,97.1,504,2019
Bottineau,ND,96.5,494,2019
Bowman,ND,94.8,417,2019
Burke,ND,94.6,406,2019
Burleigh,ND,94.6,406,2019
Cass,ND,94.2,383,2019
Cavalier,ND,95.0,428,2019
Dickey,ND,95.5,454,2019
Divide,ND,89.8,192,2019
Dunn,ND,81.2,26,2019
Eddy,ND,94.1,377,2019
Emmons,ND,95.1,434,2019
Foster,ND,95.5,454,2019
Golden Valley,ND,90.9,234,2019
Grand Forks,ND,93.7,354,2019
Grant,ND,94.8,417,2019
Griggs,ND,97.7,509,2019
Hettinger,ND,91.7,269,2019
Kidder,ND,87.6,118,2019
LaMoure,ND,96.1,480,2019
Logan,ND,97.7,509,2019
McHenry,ND,95.5,454,2019
McIntosh,ND,94.1,377,2019
McKenzie,ND,84.7,63,2019
McLean,ND,94.7,412,2019
Mercer,ND,85.0,68,2019
Morton,ND,94.7,412,2019
Mountrail,ND,83.0,43,2019
Nelson,ND,92.8,313,2019
Oliver,ND,92.9,317,2019
Pembina,ND,92.8,313,2019
Pierce,ND,96.9,501,2019
Ramsey,ND,94.4,394,2019
Ransom,ND,96.6,495,2019
Renville,ND,96.5,494,2019
Richland,ND,96.6,495,2019
Rolette,ND,74.8,6,2019
Sargent,ND,96.2,484,2019
Sheridan,ND,94.1,377,2019
Sioux,ND,68.4,1,2019
Slope,ND,99.3,511,2019
Stark,ND,91.0,239,2019
Steele,ND,95.0,428,2019
Stutsman,ND,92.2,290,2019
Towner,ND,88.3,139,2019
Traill,ND,94.6,406,2019
Walsh,ND,94.7,412,2019
Ward,ND,93.6,348,2019
Wells,ND,96.5,494,2019
Williams,ND,86.2,89,2019
Adams,OH,92.4,299,2019
Allen,OH,93.9,364,2019
Ashland,OH,91.1,243,2019
Ashtabula,OH,90.3,208,2019
Athens,OH,93.9,364,2019
Auglaize,OH,96.4,490,2019
Belmont,OH,94.5,401,2019
Brown,OH,92.2,290,2019
Butler,OH,94.4,394,2019
Carroll,OH,91.6,266,2019
Champaign,OH,95.3,444,2019
Clark,OH,93.7,354,2019
Clermont,OH,94.9,423,2019
Clinton,OH,94.4,394,2019
Columbiana,OH,93.6,348,2019
Coshocton,OH,89.8,192,2019
Crawford,OH,94.3,389,2019
Cuyahoga,OH,94.6,406,2019
Darke,OH,94.3,389,2019
Defiance,OH,94.5,401,2019
Delaware,OH,96.3,487,2019
Erie,OH,95.3,444,2019
Fairfield,OH,94.7,412,2019
Fayette,OH,92.9,317,2019
Franklin,OH,92.4,299,2019
Fulton,OH,95.1,434,2019
Gallia,OH,90.3,208,2019
Geauga,OH,91.2,248,2019
Greene,OH,95.8,469,2019
Guernsey,OH,92.8,313,2019
Hamilton,OH,94.3,389,2019
Hancock,OH,95.9,472,2019
Hardin,OH,89.4,176,2019
Harrison,OH,90.4,212,2019
Henry,OH,96.0,476,2019
Highland,OH,91.5,262,2019
Hocking,OH,94.3,389,2019
Holmes,OH,59.3,0,2019
Huron,OH,93.0,322,2019
Jackson,OH,91.8,273,2019
Jefferson,OH,94.4,394,2019
Knox,OH,90.4,212,2019
Lake,OH,95.3,444,2019
Lawrence,OH,94.4,394,2019
Licking,OH,93.6,348,2019
Logan,OH,94.0,370,2019
Lorain,OH,94.9,423,2019
Lucas,OH,94.0,370,2019
Madison,OH,93.3,336,2019
Mahoning,OH,95.3,444,2019
Marion,OH,94.5,401,2019
Medina,OH,96.0,476,2019
Meigs,OH,93.2,330,2019
Mercer,OH,96.5,494,2019
Miami,OH,94.4,394,2019
Monroe,OH,93.3,336,2019
Montgomery,OH,93.4,340,2019
Morgan,OH,92.3,295,2019
Morrow,OH,93.0,322,2019
Muskingum,OH,94.8,417,2019
Noble,OH,93.8,359,2019
Ottawa,OH,95.9,472,2019
Paulding,OH,94.2,383,2019
Perry,OH,95.0,428,2019
Pickaway,OH,94.3,389,2019
Pike,OH,92.9,317,2019
Portage,OH,94.9,423,2019
Preble,OH,93.6,348,2019
Putnam,OH,97.0,503,2019
Richland,OH,93.0,322,2019
Ross,OH,94.1,377,2019
Sandusky,OH,95.4,450,2019
Scioto,OH,94.5,401,2019
Seneca,OH,95.2,439,2019
Shelby,OH,95.8,469,2019
Stark,OH,94.3,389,2019
Summit,OH,94.3,389,2019
Trumbull,OH,93.2,330,2019
Tuscarawas,OH,92.2,290,2019
Union,OH,95.7,464,2019
Van Wert,OH,95.6,459,2019
Vinton,OH,91.4,258,2019
Warren,OH,96.3,487,2019
Washington,OH,92.8,313,2019
Wayne,OH,87.0,107,2019
Williams,OH,95.2,439,2019
Wood,OH,95.8,469,2019
Wyandot,OH,95.0,428,2019
Adair,OK,73.0,4,2019
Alfalfa,OK,87.7,121,2019
Atoka,OK,83.0,43,2019
Beaver,OK,86.5,96,2019
Beckham,OK,86.2,89,2019
Blaine,OK,88.0,129,2019
Bryan,OK,82.1,35,2019
Caddo,OK,82.7,40,2019
Canadian,OK,89.8,192,2019
Carter,OK,84.8,65,2019
Cherokee,OK,78.9,14,2019
Choctaw,OK,77.9,11,2019
Cimarron,OK,85.2,71,2019
Cleveland,OK,90.5,217,2019
Coal,OK,76.8,9,2019
Comanche,OK,86.9,104,2019
Cotton,OK,85.3,73,2019
Craig,OK,85.1,70,2019
Creek,OK,87.9,127,2019
Custer,OK,86.6,98,2019
Delaware,OK,81.2,26,2019
Dewey,OK,83.7,50,2019
Ellis,OK,86.3,91,2019
Garfield,OK,85.3,73,2019
Garvin,OK,85.1,70,2019
Grady,OK,88.5,145,2019
Grant,OK,90.1,201,2019
Greer,OK,83.0,43,2019
Harmon,OK,84.8,65,2019
Harper,OK,87.7,121,2019
Haskell,OK,82.1,35,2019
Hughes,OK,80.4,21,2019
Jackson,OK,87.2,111,2019
Jefferson,OK,82.3,37,2019
Johnston,OK,83.3,46,2019
Kay,OK,86.5,96,2019
Kingfisher,OK,86.3,91,2019
Kiowa,OK,86.0,85,2019
Latimer,OK,79.9,18,2019
Le Flore,OK,82.0,34,2019
Lincoln,OK,86.1,87,2019
Logan,OK,88.0,129,2019
Love,OK,85.6,77,2019
McClain,OK,88.3,139,2019
McCurtain,OK,77.8,10,2019
McIntosh,OK,80.4,21,2019
Major,OK,89.7,188,2019
Marshall,OK,82.6,39,2019
Mayes,OK,84.6,61,2019
Murray,OK,86.1,87,2019
Muskogee,OK,83.5,49,2019
Noble,OK,90.7,226,2019
Nowata,OK,82.7,40,2019
Okfuskee,OK,76.4,8,2019
Oklahoma,OK,86.0,85,2019
Okmulgee,OK,83.4,48,2019
Osage,OK,87.6,118,2019
Ottawa,OK,82.9,42,2019
Pawnee,OK,84.5,60,2019
Payne,OK,88.3,139,2019
Pittsburg,OK,83.9,53,2019
Pontotoc,OK,83.7,50,2019
Pottawatomie,OK,85.5,76,2019
Pushmataha,OK,81.6,30,2019
Roger Mills,OK,86.7,100,2019
Rogers,OK,89.2,170,2019
Seminole,OK,80.6,22,2019
Sequoyah,OK,81.0,25,2019
Stephens,OK,86.5,96,2019
Texas,OK,81.1,25,2019
Tillman,OK,84.7,63,2019
Tulsa,OK,86.0,85,2019
Wagoner,OK,88.6,148,2019
Washington,OK,86.4,93,2019
Washita,OK,87.8,124,2019
Woods,OK,88.9,160,2019
Woodward,OK,88.2,136,2019
Baker,OR,91.6,266,2019
Benton,OR,94.9,423,2019
Clackamas,OR,94.7,412,2019
Clatsop,OR,91.9,277,2019
Columbia,OR,94.5,401,2019
Coos,OR,93.1,325,2019
Crook,OR,93.0,322,2019
Curry,OR,93.9,364,2019
Deschutes,OR,92.4,299,2019
Douglas,OR,93.7,354,2019
Gilliam,OR,93.0,322,2019
Grant,OR,94.5,401,2019
Harney,OR,94.1,377,2019
Hood River,OR,91.6,266,2019
Jackson,OR,92.7,308,2019
Jefferson,OR,90.7,226,2019
Josephine,OR,92.0,281,2019
Klamath,OR,91.5,262,2019
Lake,OR,92.4,299,2019
Lane,OR,93.0,322,2019
Lincoln,OR,90.6,221,2019
Linn,OR,92.9,317,2019
Malheur,OR,90.3,208,2019
Marion,OR,92.0,281,2019
Morrow,OR,90.5,217,2019
Multnomah,OR,93.3,336,2019
Polk,OR,94.7,412,2019
Sherman,OR,91.0,239,2019
Tillamook,OR,93.0,322,2019
Umatilla,OR,92.7,308,2019
Union,OR,93.1,325,2019
Wallowa,OR,95.4,450,2019
Wasco,OR,92.2,290,2019
Washington,OR,94.1,377,2019
Wheeler,OR,94.8,417,2019
Yamhill,OR,93.9,364,2019
Adams,PA,94.4,394,2019
Allegheny,PA,96.2,484,2019
Armstrong,PA,95.8,469,2019
Beaver,PA,96.2,484,2019
Bedford,PA,93.2,330,2019
Berks,PA,94.0,370,2019
Blair,PA,95.2,439,2019
Bradford,PA,93.3,336,2019
Bucks,PA,96.0,476,2019
Butler,PA,96.8,499,2019
Cambria,PA,95.8,469,2019
Cameron,PA,96.9,501,2019
Carbon,PA,95.8,469,2019
Centre,PA,94.4,394,2019
Chester,PA,94.7,412,2019
Clarion,PA,92.5,302,2019
Clearfield,PA,94.9,423,2019
Clinton,PA,92.9,317,2019
Columbia,PA,95.6,459,2019
Crawford,PA,91.5,262,2019
Cumberland,PA,94.5,401,2019
Dauphin,PA,94.7,412,2019
Delaware,PA,95.2,439,2019
Elk,PA,97.1,504,2019
Erie,PA,95.4,450,2019
Fayette,PA,95.3,444,2019
Forest,PA,96.1,480,2019
Franklin,PA,91.0,239,2019
Fulton,PA,93.9,364,2019
Greene,PA,95.4,450,2019
Huntingdon,PA,95.6,459,2019
Indiana,PA,92.4,299,2019
Jefferson,PA,92.1,285,2019
Juniata,PA,89.1,166,2019
Lackawanna,PA,95.5,454,2019
Lancaster,PA,88.3,139,2019
Lawrence,PA,95.0,428,2019
Lebanon,PA,91.4,258,2019
Lehigh,PA,93.5,345,2019
Luzerne,PA,95.0,428,2019
Lycoming,PA,94.6,406,2019
McKean,PA,96.1,480,2019
Mercer,PA,94.1,377,2019
Mifflin,PA,87.7,121,2019
Monroe,PA,93.5,345,2019
Montgomery,PA,96.4,490,2019
Montour,PA,94.7,412,2019
Northampton,PA,95.4,450,2019
Northumberland,PA,95.6,459,2019
Perry,PA,90.9,234,2019
Philadelphia,PA,91.9,277,2019
Pike,PA,94.4,394,2019
Potter,PA,93.2,330,2019
Schuylkill,PA,94.8,417,2019
Snyder,PA,89.5,180,2019
Somerset,PA,93.2,330,2019
Sullivan,PA,92.3,295,2019
Susquehanna,PA,93.4,340,2019
Tioga,PA,92.6,305,2019
Union,PA,89.9,194,2019
Venango,PA,93.9,364,2019
Warren,PA,94.7,412,2019
Washington,PA,96.1,480,2019
Wayne,PA,94.6,406,2019
Westmoreland,PA,96.6,495,2019
Wyoming,PA,96.1,480,2019
York,PA,94.9,423,2019
Bristol,RI,97.8,510,2019
Kent,RI,96.6,495,2019
Newport,RI,96.2,484,2019
Providence,RI,94.6,406,2019
Washington,RI,97.4,507,2019
Abbeville,SC,88.9,160,2019
Aiken,SC,89.8,192,2019
Allendale,SC,91.0,239,2019
Anderson,SC,90.2,205,2019
Bamberg,SC,86.5,96,2019
Barnwell,SC,88.3,139,2019
Beaufort,SC,89.3,173,2019
Berkeley,SC,89.2,170,2019
Calhoun,SC,90.7,226,2019
Charleston,SC,89.3,173,2019
Cherokee,SC,89.5,180,2019
Chester,SC,89.3,173,2019
Chesterfield,SC,88.8,156,2019
Clarendon,SC,89.1,166,2019
Colleton,SC,88.5,145,2019
Darlington,SC,89.7,188,2019
Dillon,SC,85.5,76,2019
Dorchester,SC,90.6,221,2019
Edgefield,SC,91.1,243,2019
Fairfield,SC,89.5,180,2019
Florence,SC,89.7,188,2019
Georgetown,SC,89.8,192,2019
Greenville,SC,89.2,170,2019
Greenwood,SC,88.2,136,2019
Hampton,SC,89.6,183,2019
Horry,SC,86.2,89,2019
Jasper,SC,84.4,59,2019
Kershaw,SC,89.5,180,2019
Lancaster,SC,91.4,258,2019
Laurens,SC,88.3,139,2019
Lee,SC,88.9,160,2019
Lexington,SC,90.5,217,2019
McCormick,SC,93.7,354,2019
Marion,SC,87.2,111,2019
Marlboro,SC,88.1,132,2019
Newberry,SC,91.3,252,2019
Oconee,SC,88.9,160,2019
Orangeburg,SC,88.8,156,2019
Pickens,SC,90.3,208,2019
Richland,SC,91.0,239,2019
Saluda,SC,86.7,100,2019
Spartanburg,SC,90.0,198,2019
Sumter,SC,88.6,148,2019
Union,SC,89.5,180,2019
Williamsburg,SC,90.3,208,2019
York,SC,91.9,277,2019
Aurora,SD,92.2,290,2019
Beadle,SD,92.6,305,2019
Bennett,SD,75.4,7,2019
Bon Homme,SD,94.5,401,2019
Brookings,SD,93.8,359,2019
Brown,SD,91.7,269,2019
Brule,SD,93.2,330,2019
Buffalo,SD,60.7,0,2019
Butte,SD,85.5,76,2019
Campbell,SD,98.5,511,2019
Charles Mix,SD,81.0,25,2019
Clark,SD,93.3,336,2019
Clay,SD,93.7,354,2019
Codington,SD,93.7,354,2019
Corson,SD,76.3,7,2019
Custer,SD,90.7,226,2019
Davison,SD,93.8,359,2019
Day,SD,89.6,183,2019
Deuel,SD,92.4,299,2019
Dewey,SD,72.6,4,2019
Douglas,SD,86.4,93,2019
Edmunds,SD,95.4,450,2019
Fall River,SD,92.9,317,2019
Faulk,SD,93.0,322,2019
Grant,SD,93.1,325,2019
Gregory,SD,90.2,205,2019
Haakon,SD,89.0,163,2019
Hamlin,SD,93.0,322,2019
Hand,SD,95.4,450,2019
Hanson,SD,93.3,336,2019
Harding,SD,93.5,345,2019
Hughes,SD,93.3,336,2019
Hutchinson,SD,94.7,412,2019
Hyde,SD,95.6,459,2019
Jackson,SD,72.9,4,2019
Jerauld,SD,92.7,308,2019
Jones,SD,85.0,68,2019
Kingsbury,SD,95.8,469,2019
Lake,SD,93.0,322,2019
Lawrence,SD,90.7,226,2019
Lincoln,SD,95.4,450,2019
Lyman,SD,84.0,55,2019
McCook,SD,90.9,234,2019
McPherson,SD,92.3,295,2019
Marshall,SD,92.0,281,2019
Meade,SD,90.0,198,2019
Mellette,SD,65.7,1,2019
Miner,SD,94.2,383,2019
Minnehaha,SD,92.0,281,2019
Moody,SD,90.6,221,2019
Oglala Lakota,SD,63.5,0,2019
Pennington,SD,89.2,170,2019
Perkins,SD,91.1,243,2019
Potter,SD,92.5,302,2019
Roberts,SD,79.6,17,2019
Sanborn,SD,93.0,322,2019
Spink,SD,93.7,354,2019
Stanley,SD,96.2,484,2019
Sully,SD,94.9,423,2019
Todd,SD,69.8,2,2019
Tripp,SD,93.3,336,2019
Turner,SD,94.1,377,2019
Union,SD,94.6,406,2019
Walworth,SD,91.0,239,2019
Yankton,SD,93.2,330,2019
Ziebach,SD,72.5,3,2019
Anderson,TN,90.6,221,2019
Bedford,TN,88.7,152,2019
Benton,TN,91.0,239,2019
Bledsoe,TN,87.8,124,2019
Blount,TN,91.3,252,2019
Bradley,TN,88.9,160,2019
Campbell,TN,88.6,148,2019
Cannon,TN,90.2,205,2019
Carroll,TN,90.9,234,2019
Carter,TN,87.9,127,2019
Cheatham,TN,90.6,221,2019
Chester,TN,86.4,93,2019
Claiborne,TN,92.4,299,2019
Clay,TN,88.8,156,2019
Cocke,TN,88.8,156,2019
Coffee,TN,90.8,230,2019
Crockett,TN,88.9,160,2019
Cumberland,TN,90.4,212,2019
Davidson,TN,88.1,132,2019
Decatur,TN,90.9,234,2019
DeKalb,TN,89.5,180,2019
Dickson,TN,89.0,163,2019
Dyer,TN,90.8,230,2019
Fayette,TN,92.9,317,2019
Fentress,TN,92.3,295,2019
Franklin,TN,91.3,252,2019
Gibson,TN,91.2,248,2019
Giles,TN,90.7,226,2019
Grainger,TN,90.1,201,2019
Greene,TN,90.6,221,2019
Grundy,TN,85.4,74,2019
Hamblen,TN,88.9,160,2019
Hamilton,TN,91.2,248,2019
Hancock,TN,89.2,170,2019
Hardeman,TN,90.0,198,2019
Hardin,TN,88.6,148,2019
Hawkins,TN,91.1,243,2019
Haywood,TN,89.0,163,2019
Henderson,TN,91.3,252,2019
Henry,TN,91.1,243,2019
Hickman,TN,91.5,262,2019
Houston,TN,90.5,217,2019
Humphreys,TN,92.3,295,2019
Jackson,TN,88.8,156,2019
Jefferson,TN,89.8,192,2019
Johnson,TN,88.7,152,2019
Knox,TN,92.2,290,2019
Lake,TN,88.7,152,2019
Lauderdale,TN,90.2,205,2019
Lawrence,TN,87.2,111,2019
Lewis,TN,89.7,188,2019
Lincoln,TN,91.6,266,2019
Loudon,TN,89.7,188,2019
McMinn,TN,89.4,176,2019
McNairy,TN,89.2,170,2019
Macon,TN,89.0,163,2019
Madison,TN,90.8,230,2019
Marion,TN,91.9,277,2019
Marshall,TN,92.5,302,2019
Maury,TN,91.3,252,2019
Meigs,TN,89.6,183,2019
Monroe,TN,90.8,230,2019
Montgomery,TN,92.0,281,2019
Moore,TN,90.5,217,2019
Morgan,TN,89.8,192,2019
Obion,TN,90.7,226,2019
Overton,TN,91.4,258,2019
Perry,TN,83.9,53,2019
Pickett,TN,96.0,476,2019
Polk,TN,88.8,156,2019
Putnam,TN,91.7,269,2019
Rhea,TN,90.4,212,2019
Roane,TN,92.2,290,2019
Robertson,TN,91.4,258,2019
Rutherford,TN,91.4,258,2019
Scott,TN,89.6,183,2019
Sequatchie,TN,88.4,141,2019
Sevier,TN,84.7,63,2019
Shelby,TN,88.5,145,2019
Smith,TN,92.4,299,2019
Stewart,TN,92.1,285,2019
Sullivan,TN,91.6,266,2019
Sumner,TN,91.5,262,2019
Tipton,TN,90.9,234,2019
Trousdale,TN,86.8,102,2019
Unicoi,TN,89.9,194,2019
Union,TN,89.0,163,2019
Van Buren,TN,85.2,71,2019
Warren,TN,87.2,111,2019
Washington,TN,91.1,243,2019
Wayne,TN,88.0,129,2019
Weakley,TN,90.1,201,2019
White,TN,88.6,148,2019
Williamson,TN,95.5,454,2019
Wilson,TN,93.7,354,2019
Anderson,TX,85.5,76,2019
Andrews,TX,80.2,20,2019
Angelina,TX,81.2,26,2019
Aransas,TX,80.0,18,2019
Archer,TX,87.1,109,2019
Armstrong,TX,92.7,308,2019
Atascosa,TX,82.1,35,2019
Austin,TX,86.1,87,2019
Bailey,TX,78.8,13,2019
Bandera,TX,82.7,40,2019
Bastrop,TX,83.7,50,2019
Baylor,TX,85.4,74,2019
Bee,TX,80.8,23,2019
Bell,TX,87.9,127,2019
Bexar,TX,84.8,65,2019
Blanco,TX,83.4,48,2019
Borden,TX,94.5,401,2019
Bosque,TX,82.7,40,2019
Bowie,TX,86.2,89,2019
Brazoria,TX,86.0,85,2019
Brazos,TX,87.7,121,2019
Brewster,TX,84.0,55,2019
Briscoe,TX,76.9,9,2019
Brooks,TX,77.5,10,2019
Brown,TX,85.5,76,2019
Burleson,TX,84.8,65,2019
Burnet,TX,84.7,63,2019
Caldwell,TX,76.6,8,2019
Calhoun,TX,80.9,24,2019
Callahan,TX,82.1,35,2019
Cameron,TX,71.6,3,2019
Camp,TX,83.0,43,2019
Carson,TX,90.1,201,2019
Cass,TX,86.3,91,2019
Castro,TX,76.5,8,2019
Chambers,TX,88.7,152,2019
Cherokee,TX,81.0,25,2019
Childress,TX,81.9,33,2019
Clay,TX,87.4,115,2019
Cochran,TX,72.7,4,2019
Coke,TX,85.2,71,2019
Coleman,TX,76.8,9,2019
Collin,TX,89.6,183,2019
Collingsworth,TX,76.7,9,2019
Colorado,TX,85.0,68,2019
Comal,TX,88.5,145,2019
