county,state,percentHealthInsurance,percentHealthInsuranceBucket,year
Comanche,TX,85.9,82,2019
Concho,TX,87.3,113,2019
Cooke,TX,85.6,77,2019
Coryell,TX,89.3,173,2019
Cottle,TX,88.1,132,2019
Crane,TX,84.9,67,2019
Crockett,TX,79.0,14,2019
Crosby,TX,78.4,12,2019
Culberson,TX,76.4,8,2019
Dallam,TX,69.4,2,2019
Dallas,TX,79.0,14,2019
Dawson,TX,83.4,48,2019
Deaf Smith,TX,80.3,20,2019
Delta,TX,88.7,152,2019
Denton,TX,88.8,156,2019
DeWitt,TX,85.8,80,2019
Dickens,TX,81.4,28,2019
Dimmit,TX,79.4,16,2019
Donley,TX,85.9,82,2019
Duval,TX,78.0,11,2019
Eastland,TX,82.8,41,2019
Ector,TX,79.0,14,2019
Edwards,TX,80.3,20,2019
Ellis,TX,84.9,67,2019
El Paso,TX,79.7,17,2019
Erath,TX,83.2,45,2019
Falls,TX,82.8,41,2019
Fannin,TX,83.8,51,2019
Fayette,TX,89.0,163,2019
Fisher,TX,87.4,115,2019
Floyd,TX,78.5,13,2019
Foard,TX,85.3,73,2019
Fort Bend,TX,88.3,139,2019
Franklin,TX,85.9,82,2019
Freestone,TX,85.9,82,2019
Frio,TX,78.5,13,2019
Gaines,TX,66.3,1,2019
Galveston,TX,86.1,87,2019
Garza,TX,85.1,70,2019
Gillespie,TX,80.6,22,2019
Glasscock,TX,79.5,16,2019
Goliad,TX,90.3,208,2019
Gonzales,TX,81.4,28,2019
Gray,TX,80.7,22,2019
Grayson,TX,82.6,39,2019
Gregg,TX,81.5,29,2019
Grimes,TX,86.0,85,2019
Guadalupe,TX,88.3,139,2019
Hale,TX,79.7,17,2019
Hall,TX,75.6,7,2019
Hamilton,TX,83.6,49,2019
Hansford,TX,76.9,9,2019
Hardeman,TX,86.1,87,2019
Hardin,TX,85.8,80,2019
Harris,TX,79.8,18,2019
Harrison,TX,85.1,70,2019
Hartley,TX,84.3,58,2019
Haskell,TX,79.2,15,2019
Hays,TX,86.6,98,2019
Hemphill,TX,76.3,7,2019
Henderson,TX,82.1,35,2019
Hidalgo,TX,69.7,2,2019
Hill,TX,84.6,61,2019
Hockley,TX,82.4,37,2019
Hood,TX,85.1,70,2019
Hopkins,TX,81.5,29,2019
Houston,TX,85.1,70,2019
Howard,TX,83.0,43,2019
Hudspeth,TX,73.5,5,2019
Hunt,TX,83.7,50,2019
Hutchinson,TX,80.9,24,2019
Irion,TX,85.3,73,2019
Jack,TX,82.0,34,2019
Jackson,TX,84.2,57,2019
Jasper,TX,82.5,38,2019
Jeff Davis,TX,83.1,44,2019
Jefferson,TX,80.1,19,2019
Jim Hogg,TX,78.5,13,2019
Jim Wells,TX,81.7,31,2019
Johnson,TX,84.1,56,2019
Jones,TX,84.5,60,2019
Karnes,TX,85.6,77,2019
Kaufman,TX,86.3,91,2019
Kendall,TX,90.3,208,2019
Kenedy,TX,74.1,5,2019
Kent,TX,95.2,439,2019
Kerr,TX,83.9,53,2019
Kimble,TX,81.7,31,2019
King,TX,95.8,469,2019
Kinney,TX,89.2,170,2019
Kleberg,TX,84.5,60,2019
Knox,TX,83.2,45,2019
Lamar,TX,83.7,50,2019
Lamb,TX,77.0,10,2019
Lampasas,TX,86.9,104,2019
La Salle,TX,81.2,26,2019
Lavaca,TX,89.9,194,2019
Lee,TX,84.2,57,2019
Leon,TX,83.0,43,2019
Liberty,TX,80.2,20,2019
Limestone,TX,81.0,25,2019
Lipscomb,TX,80.1,19,2019
Live Oak,TX,82.1,35,2019
Llano,TX,82.7,40,2019
Loving,TX,87.8,124,2019
Lubbock,TX,87.0,107,2019
Lynn,TX,81.3,27,2019
McCulloch,TX,79.4,16,2019
McLennan,TX,85.5,76,2019
McMullen,TX,82.2,36,2019
Madison,TX,84.6,61,2019
Marion,TX,88.4,141,2019
Martin,TX,89.1,166,2019
Mason,TX,81.0,25,2019
Matagorda,TX,82.1,35,2019
Maverick,TX,68.9,2,2019
Medina,TX,86.0,85,2019
Menard,TX,69.0,2,2019
Midland,TX,83.4,48,2019
Milam,TX,86.5,96,2019
Mills,TX,82.2,36,2019
Mitchell,TX,81.9,33,2019
Montague,TX,81.3,27,2019
Montgomery,TX,85.9,82,2019
Moore,TX,82.7,40,2019
Morris,TX,84.2,57,2019
Motley,TX,81.6,30,2019
Nacogdoches,TX,82.5,38,2019
Navarro,TX,81.6,30,2019
Newton,TX,80.0,18,2019
Nolan,TX,81.0,25,2019
Nueces,TX,82.9,42,2019
Ochiltree,TX,78.9,14,2019
Oldham,TX,89.6,183,2019
Orange,TX,84.1,56,2019
Palo Pinto,TX,80.5,21,2019
Panola,TX,82.9,42,2019
Parker,TX,85.5,76,2019
Parmer,TX,80.1,19,2019
Pecos,TX,81.9,33,2019
Polk,TX,81.8,32,2019
Potter,TX,77.9,11,2019
Presidio,TX,73.9,5,2019
Rains,TX,80.6,22,2019
Randall,TX,90.5,217,2019
Reagan,TX,77.9,11,2019
Real,TX,73.4,4,2019
Red River,TX,85.6,77,2019
Reeves,TX,79.6,17,2019
Refugio,TX,84.1,56,2019
Roberts,TX,89.4,176,2019
Robertson,TX,86.7,100,2019
Rockwall,TX,88.5,145,2019
Runnels,TX,86.4,93,2019
Rusk,TX,81.6,30,2019
Sabine,TX,87.5,116,2019
San Augustine,TX,85.2,71,2019
San Jacinto,TX,80.5,21,2019
San Patricio,TX,83.2,45,2019
San Saba,TX,81.4,28,2019
Schleicher,TX,78.4,12,2019
Scurry,TX,81.1,25,2019
Shackelford,TX,87.2,111,2019
Shelby,TX,78.3,11,2019
Sherman,TX,79.4,16,2019
Smith,TX,83.7,50,2019
Somervell,TX,86.4,93,2019
Starr,TX,65.2,0,2019
Stephens,TX,80.8,23,2019
Sterling,TX,77.1,10,2019
Stonewall,TX,86.0,85,2019
Sutton,TX,82.2,36,2019
Swisher,TX,79.8,18,2019
Tarrant,TX,83.9,53,2019
Taylor,TX,86.0,85,2019
Terrell,TX,90.5,217,2019
Terry,TX,76.9,9,2019
Throckmorton,TX,84.1,56,2019
Titus,TX,81.9,33,2019
Tom Green,TX,86.3,91,2019
Travis,TX,86.9,104,2019
Trinity,TX,80.1,19,2019
Tyler,TX,83.1,44,2019
Upshur,TX,83.3,46,2019
Upton,TX,88.8,156,2019
Uvalde,TX,82.7,40,2019
Val Verde,TX,82.0,34,2019
Van Zandt,TX,81.9,33,2019
Victoria,TX,83.2,45,2019
Walker,TX,86.7,100,2019
Waller,TX,79.7,17,2019
Ward,TX,80.9,24,2019
Washington,TX,88.4,141,2019
Webb,TX,72.3,3,2019
Wharton,TX,81.2,26,2019
Wheeler,TX,80.9,24,2019
Wichita,TX,85.9,82,2019
Wilbarger,TX,85.3,73,2019
Willacy,TX,72.4,3,2019
Williamson,TX,90.7,226,2019
Wilson,TX,87.1,109,2019
Winkler,TX,79.3,15,2019
Wise,TX,82.1,35,2019
Wood,TX,86.9,104,2019
Yoakum,TX,72.1,3,2019
Young,TX,80.6,22,2019
Zapata,TX,71.5,3,2019
Zavala,TX,84.0,55,2019
Beaver,UT,87.3,113,2019
Box Elder,UT,92.4,299,2019
Cache,UT,93.4,340,2019
Carbon,UT,90.5,217,2019
Daggett,UT,97.7,509,2019
Davis,UT,93.5,345,2019
Duchesne,UT,86.5,96,2019
Emery,UT,92.3,295,2019
Garfield,UT,84.2,57,2019
Grand,UT,82.9,42,2019
Iron,UT,88.8,156,2019
Juab,UT,88.2,136,2019
Kane,UT,86.3,91,2019
Millard,UT,86.5,96,2019
Morgan,UT,94.1,377,2019
Piute,UT,80.3,20,2019
Rich,UT,89.1,166,2019
Salt Lake,UT,89.5,180,2019
San Juan,UT,78.1,11,2019
Sanpete,UT,89.7,188,2019
Sevier,UT,88.8,156,2019
Summit,UT,93.3,336,2019
Tooele,UT,92.8,313,2019
Uintah,UT,84.9,67,2019
Utah,UT,92.0,281,2019
Wasatch,UT,91.9,277,2019
Washington,UT,86.7,100,2019
Wayne,UT,84.5,60,2019
Weber,UT,91.1,243,2019
Addison,VT,95.7,464,2019
Bennington,VT,95.7,464,2019
Caledonia,VT,95.4,450,2019
Chittenden,VT,96.9,501,2019
Essex,VT,96.1,480,2019
Franklin,VT,96.2,484,2019
Grand Isle,VT,96.4,490,2019
Lamoille,VT,95.0,428,2019
Orange,VT,95.2,439,2019
Orleans,VT,96.5,494,2019
Rutland,VT,95.4,450,2019
Washington,VT,96.9,501,2019
Windham,VT,94.8,417,2019
Windsor,VT,95.2,439,2019
Accomack,VA,83.4,48,2019
Albemarle,VA,93.3,336,2019
Alleghany,VA,93.5,345,2019
Amelia,VA,89.7,188,2019
Amherst,VA,90.7,226,2019
Appomattox,VA,91.4,258,2019
Arlington,VA,94.1,377,2019
Augusta,VA,92.1,285,2019
Bath,VA,88.4,141,2019
Bedford,VA,92.9,317,2019
Bland,VA,92.5,302,2019
Botetourt,VA,95.9,472,2019
Brunswick,VA,92.1,285,2019
Buchanan,VA,87.6,118,2019
Buckingham,VA,89.0,163,2019
Campbell,VA,91.0,239,2019
Caroline,VA,92.6,305,2019
Carroll,VA,89.4,176,2019
Charles City,VA,91.3,252,2019
Charlotte,VA,87.1,109,2019
Chesterfield,VA,92.4,299,2019
Clarke,VA,87.3,113,2019
Craig,VA,96.5,494,2019
Culpeper,VA,89.9,194,2019
Cumberland,VA,87.4,115,2019
Dickenson,VA,90.9,234,2019
Dinwiddie,VA,90.2,205,2019
Essex,VA,91.4,258,2019
Fairfax,VA,92.3,295,2019
Fauquier,VA,92.4,299,2019
Floyd,VA,90.8,230,2019
Fluvanna,VA,93.2,330,2019
Franklin,VA,93.3,336,2019
Frederick,VA,91.5,262,2019
Giles,VA,91.3,252,2019
Gloucester,VA,93.3,336,2019
Goochland,VA,95.1,434,2019
Grayson,VA,88.9,160,2019
Greene,VA,88.0,129,2019
Greensville,VA,89.5,180,2019
Halifax,VA,90.3,208,2019
Hanover,VA,95.0,428,2019
Henrico,VA,92.4,299,2019
Henry,VA,90.0,198,2019
Highland,VA,89.2,170,2019
Isle of Wight,VA,93.6,348,2019
James City,VA,94.1,377,2019
King and Queen,VA,93.5,345,2019
King George,VA,94.5,401,2019
King William,VA,95.6,459,2019
Lancaster,VA,90.0,198,2019
Lee,VA,87.8,124,2019
Loudoun,VA,94.3,389,2019
Louisa,VA,89.4,176,2019
Lunenburg,VA,89.3,173,2019
Madison,VA,89.6,183,2019
Mathews,VA,88.0,129,2019
Mecklenburg,VA,89.8,192,2019
Middlesex,VA,91.0,239,2019
Montgomery,VA,93.9,364,2019
Nelson,VA,90.9,234,2019
New Kent,VA,95.0,428,2019
Northampton,VA,89.1,166,2019
Northumberland,VA,90.7,226,2019
Nottoway,VA,87.0,107,2019
Orange,VA,90.6,221,2019
Page,VA,87.8,124,2019
Patrick,VA,89.6,183,2019
Pittsylvania,VA,91.4,258,2019
Powhatan,VA,94.0,370,2019
Prince Edward,VA,92.9,317,2019
Prince George,VA,93.4,340,2019
Prince William,VA,88.9,160,2019
Pulaski,VA,93.0,322,2019
Rappahannock,VA,86.6,98,2019
Richmond,VA,88.0,129,2019
Roanoke,VA,89.2,170,2019
Rockbridge,VA,91.6,266,2019
Rockingham,VA,89.7,188,2019
Russell,VA,90.3,208,2019
Scott,VA,90.5,217,2019
Shenandoah,VA,91.8,273,2019
Smyth,VA,90.2,205,2019
Southampton,VA,93.3,336,2019
Spotsylvania,VA,92.2,290,2019
Stafford,VA,92.6,305,2019
Surry,VA,88.2,136,2019
Sussex,VA,90.0,198,2019
Tazewell,VA,90.1,201,2019
Warren,VA,89.5,180,2019
Washington,VA,90.7,226,2019
Westmoreland,VA,88.2,136,2019
Wise,VA,89.0,163,2019
Wythe,VA,91.2,248,2019
York,VA,95.7,464,2019
Alexandria,VA,89.1,166,2019
Bristol,VA,89.8,192,2019
Buena Vista,VA,89.0,163,2019
Charlottesville,VA,91.6,266,2019
Chesapeake,VA,92.7,308,2019
Colonial Heights,VA,92.5,302,2019
Covington,VA,90.1,201,2019
Danville,VA,90.3,208,2019
Emporia,VA,86.1,87,2019
Falls Church,VA,97.3,506,2019
Fredericksburg,VA,89.0,163,2019
Galax,VA,83.8,51,2019
Hampton,VA,91.9,277,2019
Harrisonburg,VA,87.6,118,2019
Hopewell,VA,90.6,221,2019
Lexington,VA,95.1,434,2019
Lynchburg,VA,90.9,234,2019
Manassas,VA,84.8,65,2019
Manassas Park,VA,82.9,42,2019
Martinsville,VA,88.8,156,2019
Newport News,VA,88.8,156,2019
Norfolk,VA,88.1,132,2019
Norton,VA,89.0,163,2019
Petersburg,VA,87.6,118,2019
Poquoson,VA,97.0,503,2019
Portsmouth,VA,90.0,198,2019
Radford,VA,91.9,277,2019
Salem,VA,93.6,348,2019
Staunton,VA,90.2,205,2019
Suffolk,VA,93.7,354,2019
Virginia Beach,VA,92.4,299,2019
Waynesboro,VA,86.4,93,2019
Williamsburg,VA,94.1,377,2019
Winchester,VA,86.2,89,2019
Adams,WA,83.5,49,2019
Asotin,WA,94.0,370,2019
Benton,WA,92.7,308,2019
Chelan,WA,90.5,217,2019
Clallam,WA,92.4,299,2019
Clark,WA,94.2,383,2019
Columbia,WA,95.2,439,2019
Cowlitz,WA,94.8,417,2019
Douglas,WA,90.5,217,2019
Ferry,WA,92.8,313,2019
Franklin,WA,85.7,78,2019
Garfield,WA,94.2,383,2019
Grant,WA,87.3,113,2019
Grays Harbor,WA,92.7,308,2019
Island,WA,95.1,434,2019
Jefferson,WA,94.6,406,2019
King,WA,94.7,412,2019
Kitsap,WA,95.3,444,2019
Kittitas,WA,93.8,359,2019
Klickitat,WA,93.1,325,2019
Lewis,WA,92.7,308,2019
Lincoln,WA,96.2,484,2019
Mason,WA,93.1,325,2019
Okanogan,WA,88.6,148,2019
Pacific,WA,94.0,370,2019
Pend Oreille,WA,94.2,383,2019
Pierce,WA,94.0,370,2019
San Juan,WA,93.6,348,2019
Skagit,WA,92.7,308,2019
Skamania,WA,96.0,476,2019
Snohomish,WA,93.9,364,2019
Spokane,WA,94.7,412,2019
Stevens,WA,93.0,322,2019
Thurston,WA,95.2,439,2019
Wahkiakum,WA,94.2,383,2019
Walla Walla,WA,92.8,313,2019
Whatcom,WA,93.8,359,2019
Whitman,WA,96.0,476,2019
Yakima,WA,86.9,104,2019
Barbour,WV,95.1,434,2019
Berkeley,WV,93.8,359,2019
Boone,WV,94.3,389,2019
Braxton,WV,94.6,406,2019
Brooke,WV,95.2,439,2019
Cabell,WV,92.3,295,2019
Calhoun,WV,94.3,389,2019
Clay,WV,96.5,494,2019
Doddridge,WV,92.8,313,2019
Fayette,WV,92.9,317,2019
Gilmer,WV,90.4,212,2019
Grant,WV,92.3,295,2019
Greenbrier,WV,94.9,423,2019
Hampshire,WV,91.1,243,2019
Hancock,WV,93.6,348,2019
Hardy,WV,95.4,450,2019
Harrison,WV,94.2,383,2019
Jackson,WV,94.4,394,2019
Jefferson,WV,94.9,423,2019
Kanawha,WV,94.2,383,2019
Lewis,WV,93.6,348,2019
Lincoln,WV,93.9,364,2019
Logan,WV,92.8,313,2019
McDowell,WV,94.0,370,2019
Marion,WV,94.8,417,2019
Marshall,WV,93.3,336,2019
Mason,WV,95.3,444,2019
Mercer,WV,93.7,354,2019
Mineral,WV,93.8,359,2019
Mingo,WV,95.5,454,2019
Monongalia,WV,95.2,439,2019
Monroe,WV,91.0,239,2019
Morgan,WV,93.3,336,2019
Nicholas,WV,94.2,383,2019
Ohio,WV,95.7,464,2019
Pendleton,WV,94.8,417,2019
Pleasants,WV,94.9,423,2019
Pocahontas,WV,93.6,348,2019
Preston,WV,93.8,359,2019
Putnam,WV,94.2,383,2019
Raleigh,WV,93.2,330,2019
Randolph,WV,92.6,305,2019
Ritchie,WV,91.3,252,2019
Roane,WV,95.0,428,2019
Summers,WV,96.7,498,2019
Taylor,WV,94.0,370,2019
Tucker,WV,95.1,434,2019
Tyler,WV,91.8,273,2019
Upshur,WV,92.6,305,2019
Wayne,WV,92.3,295,2019
Webster,WV,94.1,377,2019
Wetzel,WV,94.0,370,2019
Wirt,WV,94.7,412,2019
Wood,WV,94.5,401,2019
Wyoming,WV,94.4,394,2019
Adams,WI,94.5,401,2019
Ashland,WI,94.4,394,2019
Barron,WI,93.5,345,2019
Bayfield,WI,93.5,345,2019
Brown,WI,94.5,401,2019
Buffalo,WI,94.8,417,2019
Burnett,WI,93.1,325,2019
Calumet,WI,96.7,498,2019
Chippewa,WI,94.5,401,2019
Clark,WI,79.0,14,2019
Columbia,WI,95.1,434,2019
Crawford,WI,94.2,383,2019
Dane,WI,96.1,480,2019
Dodge,WI,96.3,487,2019
Door,WI,96.2,484,2019
Douglas,WI,93.7,354,2019
Dunn,WI,94.3,389,2019
Eau Claire,WI,93.6,348,2019
Florence,WI,94.5,401,2019
Fond du Lac,WI,96.1,480,2019
Forest,WI,90.6,221,2019
Grant,WI,93.8,359,2019
Green,WI,96.3,487,2019
Green Lake,WI,90.4,212,2019
Iowa,WI,96.3,487,2019
Iron,WI,94.0,370,2019
Jackson,WI,91.3,252,2019
Jefferson,WI,95.3,444,2019
Juneau,WI,93.7,354,2019
Kenosha,WI,93.6,348,2019
Kewaunee,WI,96.3,487,2019
La Crosse,WI,95.7,464,2019
Lafayette,WI,91.1,243,2019
Langlade,WI,93.7,354,2019
Lincoln,WI,96.2,484,2019
Manitowoc,WI,95.7,464,2019
Marathon,WI,94.1,377,2019
Marinette,WI,94.8,417,2019
Marquette,WI,93.8,359,2019
Menominee,WI,75.2,6,2019
Milwaukee,WI,92.7,308,2019
Monroe,WI,91.0,239,2019
Oconto,WI,95.7,464,2019
Oneida,WI,95.1,434,2019
Outagamie,WI,95.5,454,2019
Ozaukee,WI,97.2,505,2019
Pepin,WI,92.3,295,2019
Pierce,WI,95.4,450,2019
Polk,WI,94.3,389,2019
Portage,WI,95.3,444,2019
Price,WI,94.5,401,2019
Racine,WI,94.9,423,2019
Richland,WI,91.8,273,2019
Rock,WI,94.1,377,2019
Rusk,WI,91.5,262,2019
St. Croix,WI,96.2,484,2019
Sauk,WI,93.9,364,2019
Sawyer,WI,93.1,325,2019
Shawano,WI,93.8,359,2019
Sheboygan,WI,96.0,476,2019
Taylor,WI,92.2,290,2019
Trempealeau,WI,92.7,308,2019
Vernon,WI,86.5,96,2019
Vilas,WI,93.7,354,2019
Walworth,WI,93.4,340,2019
Washburn,WI,94.7,412,2019
Washington,WI,96.2,484,2019
Waukesha,WI,97.3,506,2019
Waupaca,WI,94.1,377,2019
Waushara,WI,92.6,305,2019
Winnebago,WI,95.4,450,2019
Wood,WI,95.7,464,2019
Albany,WY,91.8,273,2019
Big Horn,WY,84.4,59,2019
Campbell,WY,89.9,194,2019
Carbon,WY,89.1,166,2019
Converse,WY,91.3,252,2019
Crook,WY,91.2,248,2019
Fremont,WY,81.7,31,2019
Goshen,WY,88.7,152,2019
Hot Springs,WY,86.0,85,2019
Johnson,WY,87.0,107,2019
Laramie,WY,92.1,285,2019
Lincoln,WY,86.3,91,2019
Natrona,WY,86.7,100,2019
Niobrara,WY,85.6,77,2019
Park,WY,88.5,145,2019
Platte,WY,88.7,152,2019
Sheridan,WY,89.4,176,2019
Sublette,WY,86.0,85,2019
Sweetwater,WY,88.7,152,2019
Teton,WY,87.3,113,2019
Uinta,WY,88.8,156,2019
Washakie,WY,85.0,68,2019
Weston,WY,88.2,136,2019
Adjuntas,,93.1,325,2019
Aguada,,94.0,370,2019
Aguadilla,,95.1,434,2019
Aguas Buenas,,92.5,302,2019
Aibonito,,96.5,494,2019
Aasco,,95.6,459,2019
Arecibo,,94.2,383,2019
Arroyo,,96.7,498,2019
Barceloneta,,95.4,450,2019
Barranquitas,,96.1,480,2019
Bayamn,,92.5,302,2019
Cabo Rojo,,95.0,428,2019
Caguas,,93.5,345,2019
Camuy,,95.1,434,2019
Canvanas,,89.6,183,2019
Carolina,,91.7,269,2019
Catao,,93.1,325,2019
Cayey,,92.8,313,2019
Ceiba,,94.3,389,2019
Ciales,,95.3,444,2019
Cidra,,95.1,434,2019
Coamo,,96.3,487,2019
Comero,,95.2,439,2019
Corozal,,94.7,412,2019
Culebra,,87.6,118,2019
Dorado,,94.7,412,2019
Fajardo,,92.3,295,2019
Florida,,96.5,494,2019
Gunica,,95.7,464,2019
Guayama,,93.9,364,2019
Guayanilla,,96.6,495,2019
Guaynabo,,93.0,322,2019
Gurabo,,92.0,281,2019
Hatillo,,93.5,345,2019
Hormigueros,,96.1,480,2019
Humacao,,95.7,464,2019
Isabela,,94.3,389,2019
Jayuya,,92.9,317,2019
Juana Daz,,94.9,423,2019
Juncos,,91.2,248,2019
Lajas,,95.4,450,2019
Lares,,94.4,394,2019
Las Maras,,97.8,510,2019
Las Piedras,,94.1,377,2019
Loza,,90.7,226,2019
Luquillo,,92.4,299,2019
Manat,,92.2,290,2019
Maricao,,96.4,490,2019
Maunabo,,94.1,377,2019
Mayagez,,94.7,412,2019
Moca,,95.3,444,2019
Morovis,,94.3,389,2019
Naguabo,,93.4,340,2019
Naranjito,,94.6,406,2019
Orocovis,,96.8,499,2019
Patillas,,94.5,401,2019
Peuelas,,97.0,503,2019
Ponce,,94.6,406,2019
Quebradillas,,95.7,464,2019
Rincn,,95.9,472,2019
Ro Grande,,92.5,302,2019
Sabana Grande,,94.0,370,2019
Salinas,,94.5,401,2019
San Germn,,95.7,464,2019
San Juan,,90.4,212,2019
San Lorenzo,,94.4,394,2019
San Sebastin,,94.7,412,2019
Santa Isabel,,91.3,252,2019
Toa Alta,,93.4,340,2019
Toa Baja,,93.0,322,2019
Trujillo Alto,,92.0,281,2019
Utuado,,93.2,330,2019
Vega Alta,,94.5,401,2019
Vega Baja,,90.5,217,2019
Vieques,,88.0,129,2019
Villalba,,96.2,484,2019
Yabucoa,,95.0,428,2019
Yauco,,93.9,364,2019
