county,state,percentNeedOpioidTreatment,percentNeedOpioidTreatmentBucket,year
Currituck,NC,90.83,391,2019
Dare,NC,90.83,391,2019
Davidson,NC,86.78,159,2019
Davie,NC,90.49,364,2019
Duplin,NC,90.26,356,2019
Durham,NC,86.19,116,2019
Edgecombe,NC,90.26,356,2019
Forsyth,NC,90.49,364,2019
Franklin,NC,92.33,449,2019
Gaston,NC,86.65,148,2019
Gates,NC,90.83,391,2019
Graham,NC,90.53,366,2019
Granville,NC,92.33,449,2019
Greene,NC,90.26,356,2019
Guilford,NC,89.38,319,2019
Halifax,NC,92.33,449,2019
Harnett,NC,88.2,219,2019
Haywood,NC,90.53,366,2019
Henderson,NC,85.44,86,2019
Hertford,NC,90.83,391,2019
Hoke,NC,88.2,219,2019
Hyde,NC,90.83,391,2019
Iredell,NC,86.65,148,2019
Jackson,NC,90.53,366,2019
Johnston,NC,86.19,116,2019
Jones,NC,90.83,391,2019
Lee,NC,88.2,219,2019
Lenoir,NC,90.26,356,2019
Lincoln,NC,86.65,148,2019
McDowell,NC,90.53,366,2019
Macon,NC,90.53,366,2019
Madison,NC,85.44,86,2019
Martin,NC,90.83,391,2019
Mecklenburg,NC,88.68,257,2019
Mitchell,NC,85.44,86,2019
Montgomery,NC,88.2,219,2019
Moore,NC,88.2,219,2019
Nash,NC,90.26,356,2019
New Hanover,NC,90.83,391,2019
Northampton,NC,90.83,391,2019
Onslow,NC,90.83,391,2019
Orange,NC,92.33,449,2019
Pamlico,NC,90.83,391,2019
Pasquotank,NC,90.83,391,2019
Pender,NC,90.83,391,2019
Perquimans,NC,90.83,391,2019
Person,NC,92.33,449,2019
Pitt,NC,90.83,391,2019
Polk,NC,85.44,86,2019
Randolph,NC,88.2,219,2019
Richmond,NC,88.2,219,2019
Robeson,NC,90.26,356,2019
Rockingham,NC,90.49,364,2019
Rowan,NC,86.78,159,2019
Rutherford,NC,85.44,86,2019
Sampson,NC,90.26,356,2019
Scotland,NC,90.26,356,2019
Stanly,NC,86.78,159,2019
Stokes,NC,90.49,364,2019
Surry,NC,86.65,148,2019
Swain,NC,90.53,366,2019
Transylvania,NC,85.44,86,2019
Tyrrell,NC,90.83,391,2019
Union,NC,86.78,159,2019
Vance,NC,92.33,449,2019
Wake,NC,89.82,340,2019
Warren,NC,92.33,449,2019
Washington,NC,90.83,391,2019
Watauga,NC,90.53,366,2019
Wayne,NC,90.26,356,2019
Wilkes,NC,90.53,366,2019
Wilson,NC,90.26,356,2019
Yadkin,NC,86.65,148,2019
Yancey,NC,85.44,86,2019
Adams,ND,84.91,77,2019
Barnes,ND,84.72,65,2019
Benson,ND,83.8,43,2019
Billings,ND,84.91,77,2019
Bottineau,ND,87.65,191,2019
Bowman,ND,84.91,77,2019
Burke,ND,87.65,191,2019
Burleigh,ND,84.91,77,2019
Cass,ND,88.71,258,2019
Cavalier,ND,83.8,43,2019
Dickey,ND,84.72,65,2019
Divide,ND,81.78,18,2019
Dunn,ND,84.91,77,2019
Eddy,ND,83.8,43,2019
Emmons,ND,84.91,77,2019
Foster,ND,84.72,65,2019
Golden Valley,ND,84.91,77,2019
Grand Forks,ND,84.54,63,2019
Grant,ND,84.91,77,2019
Griggs,ND,84.72,65,2019
Hettinger,ND,84.91,77,2019
Kidder,ND,84.91,77,2019
LaMoure,ND,84.72,65,2019
Logan,ND,84.72,65,2019
McHenry,ND,87.65,191,2019
McIntosh,ND,84.72,65,2019
McKenzie,ND,81.78,18,2019
McLean,ND,84.91,77,2019
Mercer,ND,84.91,77,2019
Morton,ND,84.91,77,2019
Mountrail,ND,87.65,191,2019
Nelson,ND,84.54,63,2019
Oliver,ND,84.91,77,2019
Pembina,ND,84.54,63,2019
Pierce,ND,87.65,191,2019
Ramsey,ND,83.8,43,2019
Ransom,ND,88.71,258,2019
Renville,ND,87.65,191,2019
Richland,ND,88.71,258,2019
Rolette,ND,83.8,43,2019
Sargent,ND,88.71,258,2019
Sheridan,ND,84.91,77,2019
Sioux,ND,84.91,77,2019
Slope,ND,84.91,77,2019
Stark,ND,84.91,77,2019
Steele,ND,88.71,258,2019
Stutsman,ND,84.72,65,2019
Towner,ND,83.8,43,2019
Traill,ND,88.71,258,2019
Walsh,ND,84.54,63,2019
Ward,ND,87.65,191,2019
Wells,ND,84.72,65,2019
Williams,ND,81.78,18,2019
Adams,OH,81.43,17,2019
Allen,OH,82.9,35,2019
Ashland,OH,91.18,395,2019
Ashtabula,OH,88.46,242,2019
Athens,OH,86.2,120,2019
Auglaize,OH,82.9,35,2019
Belmont,OH,84.03,59,2019
Brown,OH,83.98,53,2019
Butler,OH,87.83,205,2019
Carroll,OH,84.03,59,2019
Champaign,OH,82.9,35,2019
Clark,OH,86.81,160,2019
Clermont,OH,83.98,53,2019
Clinton,OH,83.98,53,2019
Columbiana,OH,84.03,59,2019
Coshocton,OH,86.2,120,2019
Crawford,OH,84.29,62,2019
Cuyahoga,OH,90.87,391,2019
Darke,OH,82.9,35,2019
Defiance,OH,84.87,72,2019
Delaware,OH,84.29,62,2019
Erie,OH,84.8,71,2019
Fairfield,OH,85.83,99,2019
Fayette,OH,81.43,17,2019
Franklin,OH,86.3,128,2019
Fulton,OH,84.87,72,2019
Gallia,OH,81.43,17,2019
Geauga,OH,85.77,97,2019
Greene,OH,86.81,160,2019
Guernsey,OH,86.2,120,2019
Hamilton,OH,86.2,120,2019
Hancock,OH,84.87,72,2019
Hardin,OH,82.9,35,2019
Harrison,OH,84.03,59,2019
Henry,OH,84.87,72,2019
Highland,OH,81.43,17,2019
Hocking,OH,86.2,120,2019
Holmes,OH,91.18,395,2019
Huron,OH,84.29,62,2019
Jackson,OH,81.43,17,2019
Jefferson,OH,84.03,59,2019
Knox,OH,85.83,99,2019
Lake,OH,85.77,97,2019
Lawrence,OH,81.43,17,2019
Licking,OH,85.83,99,2019
Logan,OH,82.9,35,2019
Lorain,OH,90.87,391,2019
Lucas,OH,88.29,229,2019
Madison,OH,86.81,160,2019
Mahoning,OH,85.5,89,2019
Marion,OH,84.29,62,2019
Medina,OH,91.18,395,2019
Meigs,OH,81.43,17,2019
Mercer,OH,84.87,72,2019
Miami,OH,82.9,35,2019
Monroe,OH,84.03,59,2019
Montgomery,OH,84.96,78,2019
Morgan,OH,86.2,120,2019
Morrow,OH,84.29,62,2019
Muskingum,OH,86.2,120,2019
Noble,OH,86.2,120,2019
Ottawa,OH,84.8,71,2019
Paulding,OH,84.87,72,2019
Perry,OH,86.2,120,2019
Pickaway,OH,81.43,17,2019
Pike,OH,81.43,17,2019
Portage,OH,85.77,97,2019
Preble,OH,82.9,35,2019
Putnam,OH,84.87,72,2019
Richland,OH,84.29,62,2019
Ross,OH,81.43,17,2019
Sandusky,OH,84.8,71,2019
Scioto,OH,81.43,17,2019
Seneca,OH,84.8,71,2019
Shelby,OH,82.9,35,2019
Stark,OH,85.5,89,2019
Summit,OH,87.5,184,2019
Trumbull,OH,88.46,242,2019
Tuscarawas,OH,84.03,59,2019
Union,OH,84.29,62,2019
Van Wert,OH,84.87,72,2019
Vinton,OH,86.2,120,2019
Warren,OH,83.98,53,2019
Washington,OH,84.03,59,2019
Wayne,OH,91.18,395,2019
Williams,OH,84.87,72,2019
Wood,OH,84.8,71,2019
Wyandot,OH,84.8,71,2019
Adair,OK,85.78,99,2019
Alfalfa,OK,82.88,33,2019
Atoka,OK,86.26,126,2019
Beaver,OK,82.88,33,2019
Beckham,OK,82.88,33,2019
Blaine,OK,82.88,33,2019
Bryan,OK,86.26,126,2019
Caddo,OK,82.88,33,2019
Canadian,OK,84.12,61,2019
Carter,OK,86.26,126,2019
Cherokee,OK,85.78,99,2019
Choctaw,OK,86.26,126,2019
Cimarron,OK,82.88,33,2019
Cleveland,OK,84.12,61,2019
Coal,OK,86.26,126,2019
Comanche,OK,82.88,33,2019
Cotton,OK,82.88,33,2019
Craig,OK,86.49,139,2019
Creek,OK,85.78,99,2019
Custer,OK,82.88,33,2019
Delaware,OK,86.49,139,2019
Dewey,OK,82.88,33,2019
Ellis,OK,82.88,33,2019
Garfield,OK,82.88,33,2019
Garvin,OK,86.26,126,2019
Grady,OK,84.12,61,2019
Grant,OK,82.88,33,2019
Greer,OK,82.88,33,2019
Harmon,OK,82.88,33,2019
Harper,OK,82.88,33,2019
Haskell,OK,86.26,126,2019
Hughes,OK,86.26,126,2019
Jackson,OK,82.88,33,2019
Jefferson,OK,82.88,33,2019
Johnston,OK,86.26,126,2019
Kay,OK,86.49,139,2019
Kingfisher,OK,82.88,33,2019
Kiowa,OK,82.88,33,2019
Latimer,OK,86.26,126,2019
Le Flore,OK,86.26,126,2019
Lincoln,OK,85.78,99,2019
Logan,OK,82.88,33,2019
Love,OK,86.26,126,2019
McClain,OK,84.12,61,2019
McCurtain,OK,86.26,126,2019
McIntosh,OK,85.78,99,2019
Major,OK,82.88,33,2019
Marshall,OK,86.26,126,2019
Mayes,OK,86.49,139,2019
Murray,OK,86.26,126,2019
Muskogee,OK,85.78,99,2019
Noble,OK,86.49,139,2019
Nowata,OK,86.49,139,2019
Okfuskee,OK,85.78,99,2019
Oklahoma,OK,88.03,213,2019
Okmulgee,OK,85.78,99,2019
Osage,OK,86.49,139,2019
Ottawa,OK,86.49,139,2019
Pawnee,OK,86.49,139,2019
Payne,OK,86.49,139,2019
Pittsburg,OK,86.26,126,2019
Pontotoc,OK,86.26,126,2019
Pottawatomie,OK,86.26,126,2019
Pushmataha,OK,86.26,126,2019
Roger Mills,OK,82.88,33,2019
Rogers,OK,86.49,139,2019
Seminole,OK,86.26,126,2019
Sequoyah,OK,85.78,99,2019
Stephens,OK,82.88,33,2019
Texas,OK,82.88,33,2019
Tillman,OK,82.88,33,2019
Tulsa,OK,82.57,22,2019
Wagoner,OK,85.78,99,2019
Washington,OK,86.49,139,2019
Washita,OK,82.88,33,2019
Woods,OK,82.88,33,2019
Woodward,OK,82.88,33,2019
Baker,OR,86.2,120,2019
Benton,OR,90.72,379,2019
Clackamas,OR,92.53,454,2019
Clatsop,OR,90.72,379,2019
Columbia,OR,90.72,379,2019
Coos,OR,90,349,2019
Crook,OR,88.51,245,2019
Curry,OR,90,349,2019
Deschutes,OR,88.51,245,2019
Douglas,OR,90,349,2019
Gilliam,OR,86.2,120,2019
Grant,OR,86.2,120,2019
Harney,OR,86.2,120,2019
Hood River,OR,86.2,120,2019
Jackson,OR,90,349,2019
Jefferson,OR,88.51,245,2019
Josephine,OR,90,349,2019
Klamath,OR,90,349,2019
Lake,OR,86.2,120,2019
Lane,OR,90.72,379,2019
Lincoln,OR,90.72,379,2019
Linn,OR,90.72,379,2019
Malheur,OR,86.2,120,2019
Marion,OR,90.72,379,2019
Morrow,OR,86.2,120,2019
Multnomah,OR,95.21,497,2019
Polk,OR,90.72,379,2019
Sherman,OR,86.2,120,2019
Tillamook,OR,90.72,379,2019
Umatilla,OR,86.2,120,2019
Union,OR,86.2,120,2019
Wallowa,OR,86.2,120,2019
Wasco,OR,86.2,120,2019
Washington,OR,92.53,454,2019
Wheeler,OR,86.2,120,2019
Yamhill,OR,90.72,379,2019
Adams,PA,87.5,184,2019
Allegheny,PA,84.5,62,2019
Armstrong,PA,82.8,28,2019
Beaver,PA,82.8,28,2019
Bedford,PA,89.81,338,2019
Berks,PA,86.23,121,2019
Blair,PA,89.81,338,2019
Bradford,PA,90.57,368,2019
Bucks,PA,79.4,13,2019
Butler,PA,82.8,28,2019
Cambria,PA,82.8,28,2019
Cameron,PA,84.98,79,2019
Carbon,PA,86.23,121,2019
Centre,PA,90.57,368,2019
Chester,PA,79.4,13,2019
Clarion,PA,82.8,28,2019
Clearfield,PA,84.98,79,2019
Clinton,PA,90.57,368,2019
Columbia,PA,90.57,368,2019
Crawford,PA,87.41,180,2019
Cumberland,PA,89.81,338,2019
Dauphin,PA,87.5,184,2019
Delaware,PA,79.4,13,2019
Elk,PA,84.98,79,2019
Erie,PA,87.41,180,2019
Fayette,PA,82.95,35,2019
Forest,PA,84.98,79,2019
Franklin,PA,89.81,338,2019
Fulton,PA,89.81,338,2019
Greene,PA,82.95,35,2019
Huntingdon,PA,89.81,338,2019
Indiana,PA,82.8,28,2019
Jefferson,PA,84.98,79,2019
Juniata,PA,89.81,338,2019
Lackawanna,PA,86.62,146,2019
Lancaster,PA,87.5,184,2019
Lawrence,PA,84.98,79,2019
Lebanon,PA,87.5,184,2019
Lehigh,PA,87.69,193,2019
Luzerne,PA,86.62,146,2019
Lycoming,PA,90.57,368,2019
McKean,PA,84.98,79,2019
Mercer,PA,84.98,79,2019
Mifflin,PA,89.81,338,2019
Monroe,PA,86.23,121,2019
Montgomery,PA,79.4,13,2019
Montour,PA,90.57,368,2019
Northampton,PA,87.69,193,2019
Northumberland,PA,90.57,368,2019
Perry,PA,89.81,338,2019
Philadelphia,PA,84.85,71,2019
Pike,PA,86.23,121,2019
Potter,PA,90.57,368,2019
Schuylkill,PA,86.23,121,2019
Snyder,PA,90.57,368,2019
Somerset,PA,82.95,35,2019
Sullivan,PA,90.57,368,2019
Susquehanna,PA,86.62,146,2019
Tioga,PA,90.57,368,2019
Union,PA,90.57,368,2019
Venango,PA,84.98,79,2019
Warren,PA,84.98,79,2019
Washington,PA,82.95,35,2019
Wayne,PA,86.23,121,2019
Westmoreland,PA,82.95,35,2019
Wyoming,PA,86.62,146,2019
York,PA,87.5,184,2019
Bristol,RI,85.62,90,2019
Kent,RI,77.02,12,2019
Newport,RI,85.62,90,2019
Providence,RI,82.11,21,2019
Washington,RI,81.25,16,2019
Abbeville,SC,84.01,58,2019
Aiken,SC,89.09,283,2019
Allendale,SC,89.09,283,2019
Anderson,SC,84.01,58,2019
Bamberg,SC,89.09,283,2019
Barnwell,SC,89.09,283,2019
Beaufort,SC,89.09,283,2019
Berkeley,SC,89.09,283,2019
Calhoun,SC,89.09,283,2019
Charleston,SC,89.09,283,2019
Cherokee,SC,84.01,58,2019
Chester,SC,87.81,200,2019
Chesterfield,SC,87.81,200,2019
Clarendon,SC,87.59,190,2019
Colleton,SC,89.09,283,2019
Darlington,SC,87.59,190,2019
Dillon,SC,87.59,190,2019
Dorchester,SC,89.09,283,2019
Edgefield,SC,84.01,58,2019
Fairfield,SC,87.81,200,2019
Florence,SC,87.59,190,2019
Georgetown,SC,87.59,190,2019
Greenville,SC,84.01,58,2019
Greenwood,SC,84.01,58,2019
Hampton,SC,89.09,283,2019
Horry,SC,87.59,190,2019
Jasper,SC,89.09,283,2019
Kershaw,SC,87.81,200,2019
Lancaster,SC,87.81,200,2019
Laurens,SC,84.01,58,2019
Lee,SC,87.81,200,2019
Lexington,SC,87.81,200,2019
McCormick,SC,84.01,58,2019
Marion,SC,87.59,190,2019
Marlboro,SC,87.59,190,2019
Newberry,SC,84.01,58,2019
Oconee,SC,84.01,58,2019
Orangeburg,SC,89.09,283,2019
Pickens,SC,84.01,58,2019
Richland,SC,87.81,200,2019
Saluda,SC,84.01,58,2019
Spartanburg,SC,84.01,58,2019
Sumter,SC,87.59,190,2019
Union,SC,84.01,58,2019
Williamsburg,SC,87.59,190,2019
York,SC,87.81,200,2019
Aurora,SD,87.5,184,2019
Beadle,SD,88.94,280,2019
Bennett,SD,84.75,67,2019
Bon Homme,SD,87.5,184,2019
Brookings,SD,88.94,280,2019
Brown,SD,88.94,280,2019
Brule,SD,87.5,184,2019
Buffalo,SD,89.62,331,2019
Butte,SD,84.75,67,2019
Campbell,SD,89.62,331,2019
Charles Mix,SD,87.5,184,2019
Clark,SD,88.94,280,2019
Clay,SD,87.5,184,2019
Codington,SD,88.94,280,2019
Corson,SD,89.62,331,2019
Custer,SD,84.75,67,2019
Davison,SD,87.5,184,2019
Day,SD,88.94,280,2019
Deuel,SD,88.94,280,2019
Dewey,SD,89.62,331,2019
Douglas,SD,87.5,184,2019
Edmunds,SD,88.94,280,2019
Fall River,SD,84.75,67,2019
Faulk,SD,88.94,280,2019
Grant,SD,88.94,280,2019
Gregory,SD,89.62,331,2019
Haakon,SD,89.62,331,2019
Hamlin,SD,88.94,280,2019
Hand,SD,89.62,331,2019
Hanson,SD,87.5,184,2019
Harding,SD,84.75,67,2019
Hughes,SD,89.62,331,2019
Hutchinson,SD,87.5,184,2019
Hyde,SD,89.62,331,2019
Jackson,SD,84.75,67,2019
Jerauld,SD,87.5,184,2019
Jones,SD,89.62,331,2019
Kingsbury,SD,88.94,280,2019
Lake,SD,88.94,280,2019
Lawrence,SD,84.75,67,2019
Lincoln,SD,88.74,259,2019
Lyman,SD,89.62,331,2019
McCook,SD,88.74,259,2019
McPherson,SD,88.94,280,2019
Marshall,SD,88.94,280,2019
Meade,SD,84.75,67,2019
Mellette,SD,89.62,331,2019
Miner,SD,87.5,184,2019
Minnehaha,SD,88.74,259,2019
Moody,SD,88.94,280,2019
Oglala Lakota,SD,84.75,67,2019
Pennington,SD,84.75,67,2019
Perkins,SD,84.75,67,2019
Potter,SD,89.62,331,2019
Roberts,SD,88.94,280,2019
Sanborn,SD,87.5,184,2019
Spink,SD,88.94,280,2019
Stanley,SD,89.62,331,2019
Sully,SD,89.62,331,2019
Todd,SD,89.62,331,2019
Tripp,SD,89.62,331,2019
Turner,SD,88.74,259,2019
Union,SD,87.5,184,2019
Walworth,SD,89.62,331,2019
Yankton,SD,87.5,184,2019
Ziebach,SD,89.62,331,2019
Anderson,TN,88.8,267,2019
Bedford,TN,88.66,255,2019
Benton,TN,93.01,465,2019
Bledsoe,TN,90.68,377,2019
Blount,TN,88.8,267,2019
Bradley,TN,90.68,377,2019
Campbell,TN,88.8,267,2019
Cannon,TN,88.66,255,2019
Carroll,TN,93.01,465,2019
Carter,TN,88.43,242,2019
Cheatham,TN,88.66,255,2019
Chester,TN,93.01,465,2019
Claiborne,TN,88.8,267,2019
Clay,TN,90.68,377,2019
Cocke,TN,88.8,267,2019
Coffee,TN,88.66,255,2019
Crockett,TN,93.01,465,2019
Cumberland,TN,90.68,377,2019
Davidson,TN,91.47,415,2019
Decatur,TN,93.01,465,2019
DeKalb,TN,90.68,377,2019
Dickson,TN,88.66,255,2019
Dyer,TN,93.01,465,2019
Fayette,TN,93.01,465,2019
Fentress,TN,90.68,377,2019
Franklin,TN,88.66,255,2019
Gibson,TN,93.01,465,2019
Giles,TN,88.66,255,2019
Grainger,TN,88.8,267,2019
Greene,TN,88.43,242,2019
Grundy,TN,90.68,377,2019
Hamblen,TN,88.8,267,2019
Hamilton,TN,90.68,377,2019
Hancock,TN,88.43,242,2019
Hardeman,TN,93.01,465,2019
Hardin,TN,93.01,465,2019
Hawkins,TN,88.43,242,2019
Haywood,TN,93.01,465,2019
Henderson,TN,93.01,465,2019
Henry,TN,93.01,465,2019
Hickman,TN,88.66,255,2019
Houston,TN,88.66,255,2019
Humphreys,TN,88.66,255,2019
Jackson,TN,90.68,377,2019
Jefferson,TN,88.8,267,2019
Johnson,TN,88.43,242,2019
Knox,TN,88.8,267,2019
Lake,TN,93.01,465,2019
Lauderdale,TN,93.01,465,2019
Lawrence,TN,88.66,255,2019
Lewis,TN,88.66,255,2019
Lincoln,TN,88.66,255,2019
Loudon,TN,88.8,267,2019
McMinn,TN,90.68,377,2019
McNairy,TN,93.01,465,2019
Macon,TN,90.68,377,2019
Madison,TN,93.01,465,2019
Marion,TN,90.68,377,2019
Marshall,TN,88.66,255,2019
Maury,TN,88.66,255,2019
Meigs,TN,90.68,377,2019
Monroe,TN,88.8,267,2019
Montgomery,TN,88.66,255,2019
Moore,TN,88.66,255,2019
Morgan,TN,88.8,267,2019
Obion,TN,93.01,465,2019
Overton,TN,90.68,377,2019
Perry,TN,88.66,255,2019
Pickett,TN,90.68,377,2019
Polk,TN,90.68,377,2019
Putnam,TN,90.68,377,2019
Rhea,TN,90.68,377,2019
Roane,TN,88.8,267,2019
Robertson,TN,88.66,255,2019
Rutherford,TN,88.66,255,2019
Scott,TN,88.8,267,2019
Sequatchie,TN,90.68,377,2019
Sevier,TN,88.8,267,2019
Shelby,TN,93.54,485,2019
Smith,TN,90.68,377,2019
Stewart,TN,88.66,255,2019
Sullivan,TN,88.43,242,2019
Sumner,TN,88.66,255,2019
Tipton,TN,93.01,465,2019
Trousdale,TN,88.66,255,2019
Unicoi,TN,88.43,242,2019
Union,TN,88.8,267,2019
Van Buren,TN,90.68,377,2019
Warren,TN,90.68,377,2019
Washington,TN,88.43,242,2019
Wayne,TN,88.66,255,2019
Weakley,TN,93.01,465,2019
White,TN,90.68,377,2019
Williamson,TN,88.66,255,2019
Wilson,TN,88.66,255,2019
Anderson,TX,93.27,477,2019
Andrews,TX,90.43,362,2019
Angelina,TX,95.48,503,2019
Aransas,TX,95.43,501,2019
Archer,TX,91.74,424,2019
Armstrong,TX,93.31,483,2019
Atascosa,TX,92.12,431,2019
Austin,TX,94.52,492,2019
Bailey,TX,93.31,483,2019
Bandera,TX,92.12,431,2019
Bastrop,TX,92.38,451,2019
Baylor,TX,91.74,424,2019
Bee,TX,95.43,501,2019
Bell,TX,92.41,454,2019
Bexar,TX,92.12,431,2019
Blanco,TX,92.38,451,2019
Borden,TX,90.43,362,2019
Bosque,TX,92.41,454,2019
Bowie,TX,93.27,477,2019
Brazoria,TX,90.74,380,2019
Brazos,TX,92.41,454,2019
Brewster,TX,94.23,490,2019
Briscoe,TX,93.31,483,2019
Brooks,TX,95.43,501,2019
Brown,TX,91.74,424,2019
Burleson,TX,92.41,454,2019
Burnet,TX,92.38,451,2019
Caldwell,TX,92.38,451,2019
Calhoun,TX,92.12,431,2019
Callahan,TX,91.74,424,2019
Cameron,TX,95.43,501,2019
Camp,TX,93.27,477,2019
Carson,TX,93.31,483,2019
Cass,TX,93.27,477,2019
Castro,TX,93.31,483,2019
Chambers,TX,94.52,492,2019
Cherokee,TX,93.27,477,2019
Childress,TX,93.31,483,2019
Clay,TX,91.74,424,2019
Cochran,TX,93.31,483,2019
Coke,TX,90.43,362,2019
Coleman,TX,91.74,424,2019
Collin,TX,94.81,496,2019
