county,state,percentNeedOpioidTreatment,percentNeedOpioidTreatmentBucket,year
Collingsworth,TX,93.31,483,2019
Colorado,TX,94.52,492,2019
Comal,TX,92.12,431,2019
Comanche,TX,91.74,424,2019
Concho,TX,90.43,362,2019
Cooke,TX,92.56,458,2019
Coryell,TX,92.41,454,2019
Cottle,TX,91.74,424,2019
Crane,TX,90.43,362,2019
Crockett,TX,90.43,362,2019
Crosby,TX,93.31,483,2019
Culberson,TX,94.23,490,2019
Dallam,TX,93.31,483,2019
Dallas,TX,94.81,496,2019
Dawson,TX,90.43,362,2019
Deaf Smith,TX,93.31,483,2019
Delta,TX,93.27,477,2019
Denton,TX,94.81,496,2019
DeWitt,TX,92.12,431,2019
Dickens,TX,93.31,483,2019
Dimmit,TX,92.12,431,2019
Donley,TX,93.31,483,2019
Duval,TX,95.43,501,2019
Eastland,TX,91.74,424,2019
Ector,TX,90.43,362,2019
Edwards,TX,92.12,431,2019
Ellis,TX,94.81,496,2019
El Paso,TX,94.23,490,2019
Erath,TX,92.56,458,2019
Falls,TX,92.41,454,2019
Fannin,TX,92.56,458,2019
Fayette,TX,92.38,451,2019
Fisher,TX,91.74,424,2019
Floyd,TX,93.31,483,2019
Foard,TX,91.74,424,2019
Fort Bend,TX,94.52,492,2019
Franklin,TX,93.27,477,2019
Freestone,TX,92.41,454,2019
Frio,TX,92.12,431,2019
Gaines,TX,90.43,362,2019
Galveston,TX,90.74,380,2019
Garza,TX,93.31,483,2019
Gillespie,TX,92.12,431,2019
Glasscock,TX,90.43,362,2019
Goliad,TX,92.12,431,2019
Gonzales,TX,92.12,431,2019
Gray,TX,93.31,483,2019
Grayson,TX,92.56,458,2019
Gregg,TX,93.27,477,2019
Grimes,TX,92.41,454,2019
Guadalupe,TX,92.12,431,2019
Hale,TX,93.31,483,2019
Hall,TX,93.31,483,2019
Hamilton,TX,92.41,454,2019
Hansford,TX,93.31,483,2019
Hardeman,TX,91.74,424,2019
Hardin,TX,95.48,503,2019
Harris,TX,94.52,492,2019
Harrison,TX,93.27,477,2019
Hartley,TX,93.31,483,2019
Haskell,TX,91.74,424,2019
Hays,TX,92.38,451,2019
Hemphill,TX,93.31,483,2019
Henderson,TX,93.27,477,2019
Hidalgo,TX,96.89,508,2019
Hill,TX,92.41,454,2019
Hockley,TX,93.31,483,2019
Hood,TX,92.56,458,2019
Hopkins,TX,93.27,477,2019
Houston,TX,95.48,503,2019
Howard,TX,90.43,362,2019
Hudspeth,TX,94.23,490,2019
Hunt,TX,94.81,496,2019
Hutchinson,TX,93.31,483,2019
Irion,TX,90.43,362,2019
Jack,TX,91.74,424,2019
Jackson,TX,92.12,431,2019
Jasper,TX,95.48,503,2019
Jeff Davis,TX,94.23,490,2019
Jefferson,TX,95.48,503,2019
Jim Hogg,TX,95.43,501,2019
Jim Wells,TX,95.43,501,2019
Johnson,TX,92.56,458,2019
Jones,TX,91.74,424,2019
Karnes,TX,92.12,431,2019
Kaufman,TX,94.81,496,2019
Kendall,TX,92.12,431,2019
Kenedy,TX,95.43,501,2019
Kent,TX,91.74,424,2019
Kerr,TX,92.12,431,2019
Kimble,TX,90.43,362,2019
King,TX,93.31,483,2019
Kinney,TX,92.12,431,2019
Kleberg,TX,95.43,501,2019
Knox,TX,91.74,424,2019
Lamar,TX,93.27,477,2019
Lamb,TX,93.31,483,2019
Lampasas,TX,92.41,454,2019
La Salle,TX,92.12,431,2019
Lavaca,TX,92.12,431,2019
Lee,TX,92.38,451,2019
Leon,TX,92.41,454,2019
Liberty,TX,94.52,492,2019
Limestone,TX,92.41,454,2019
Lipscomb,TX,93.31,483,2019
Live Oak,TX,95.43,501,2019
Llano,TX,92.38,451,2019
Loving,TX,90.43,362,2019
Lubbock,TX,93.31,483,2019
Lynn,TX,93.31,483,2019
McCulloch,TX,90.43,362,2019
McLennan,TX,92.41,454,2019
McMullen,TX,95.43,501,2019
Madison,TX,92.41,454,2019
Marion,TX,93.27,477,2019
Martin,TX,90.43,362,2019
Mason,TX,90.43,362,2019
Matagorda,TX,90.74,380,2019
Maverick,TX,92.12,431,2019
Medina,TX,92.12,431,2019
Menard,TX,90.43,362,2019
Midland,TX,90.43,362,2019
Milam,TX,92.41,454,2019
Mills,TX,92.41,454,2019
Mitchell,TX,91.74,424,2019
Montague,TX,91.74,424,2019
Montgomery,TX,94.52,492,2019
Moore,TX,93.31,483,2019
Morris,TX,93.27,477,2019
Motley,TX,93.31,483,2019
Nacogdoches,TX,95.48,503,2019
Navarro,TX,94.81,496,2019
Newton,TX,95.48,503,2019
Nolan,TX,91.74,424,2019
Nueces,TX,95.43,501,2019
Ochiltree,TX,93.31,483,2019
Oldham,TX,93.31,483,2019
Orange,TX,95.48,503,2019
Palo Pinto,TX,92.56,458,2019
Panola,TX,93.27,477,2019
Parker,TX,92.56,458,2019
Parmer,TX,93.31,483,2019
Pecos,TX,90.43,362,2019
Polk,TX,95.48,503,2019
Potter,TX,93.31,483,2019
Presidio,TX,94.23,490,2019
Rains,TX,93.27,477,2019
Randall,TX,93.31,483,2019
Reagan,TX,90.43,362,2019
Real,TX,92.12,431,2019
Red River,TX,93.27,477,2019
Reeves,TX,90.43,362,2019
Refugio,TX,95.43,501,2019
Roberts,TX,93.31,483,2019
Robertson,TX,92.41,454,2019
Rockwall,TX,94.81,496,2019
Runnels,TX,91.74,424,2019
Rusk,TX,93.27,477,2019
Sabine,TX,95.48,503,2019
San Augustine,TX,95.48,503,2019
San Jacinto,TX,95.48,503,2019
San Patricio,TX,95.43,501,2019
San Saba,TX,92.41,454,2019
Schleicher,TX,90.43,362,2019
Scurry,TX,91.74,424,2019
Shackelford,TX,91.74,424,2019
Shelby,TX,95.48,503,2019
Sherman,TX,93.31,483,2019
Smith,TX,93.27,477,2019
Somervell,TX,92.56,458,2019
Starr,TX,95.43,501,2019
Stephens,TX,91.74,424,2019
Sterling,TX,90.43,362,2019
Stonewall,TX,91.74,424,2019
Sutton,TX,90.43,362,2019
Swisher,TX,93.31,483,2019
Tarrant,TX,92.56,458,2019
Taylor,TX,91.74,424,2019
Terrell,TX,90.43,362,2019
Terry,TX,93.31,483,2019
Throckmorton,TX,91.74,424,2019
Titus,TX,93.27,477,2019
Tom Green,TX,90.43,362,2019
Travis,TX,92.38,451,2019
Trinity,TX,95.48,503,2019
Tyler,TX,95.48,503,2019
Upshur,TX,93.27,477,2019
Upton,TX,90.43,362,2019
Uvalde,TX,92.12,431,2019
Val Verde,TX,92.12,431,2019
Van Zandt,TX,93.27,477,2019
Victoria,TX,92.12,431,2019
Walker,TX,94.52,492,2019
Waller,TX,94.52,492,2019
Ward,TX,90.43,362,2019
Washington,TX,92.41,454,2019
Webb,TX,95.43,501,2019
Wharton,TX,94.52,492,2019
Wheeler,TX,93.31,483,2019
Wichita,TX,91.74,424,2019
Wilbarger,TX,91.74,424,2019
Willacy,TX,95.43,501,2019
Williamson,TX,92.38,451,2019
Wilson,TX,92.12,431,2019
Winkler,TX,90.43,362,2019
Wise,TX,92.56,458,2019
Wood,TX,93.27,477,2019
Yoakum,TX,93.31,483,2019
Young,TX,91.74,424,2019
Zapata,TX,95.43,501,2019
Zavala,TX,92.12,431,2019
Beaver,UT,86.42,133,2019
Box Elder,UT,88.67,257,2019
Cache,UT,88.67,257,2019
Carbon,UT,86.42,133,2019
Daggett,UT,88.67,257,2019
Davis,UT,85.14,80,2019
Duchesne,UT,88.67,257,2019
Emery,UT,86.42,133,2019
Garfield,UT,86.42,133,2019
Grand,UT,86.42,133,2019
Iron,UT,86.42,133,2019
Juab,UT,86.42,133,2019
Kane,UT,86.42,133,2019
Millard,UT,86.42,133,2019
Morgan,UT,90.8,383,2019
Piute,UT,86.42,133,2019
Rich,UT,88.67,257,2019
Salt Lake,UT,91.54,415,2019
San Juan,UT,86.42,133,2019
Sanpete,UT,86.42,133,2019
Sevier,UT,86.42,133,2019
Summit,UT,88.67,257,2019
Tooele,UT,88.67,257,2019
Uintah,UT,88.67,257,2019
Utah,UT,92.31,447,2019
Wasatch,UT,88.67,257,2019
Washington,UT,86.42,133,2019
Wayne,UT,86.42,133,2019
Weber,UT,90.8,383,2019
Addison,VT,88.59,249,2019
Bennington,VT,83.99,55,2019
Caledonia,VT,83.39,38,2019
Chittenden,VT,88.59,249,2019
Essex,VT,83.39,38,2019
Franklin,VT,88.59,249,2019
Grand Isle,VT,88.59,249,2019
Lamoille,VT,83.39,38,2019
Orange,VT,86.81,160,2019
Orleans,VT,83.39,38,2019
Rutland,VT,83.99,55,2019
Washington,VT,83.39,38,2019
Windham,VT,86.81,160,2019
Windsor,VT,86.81,160,2019
Accomack,VA,89.15,299,2019
Albemarle,VA,91.37,411,2019
Alleghany,VA,92.16,443,2019
Amelia,VA,89.3,310,2019
Amherst,VA,92.16,443,2019
Appomattox,VA,92.16,443,2019
Arlington,VA,92.96,459,2019
Augusta,VA,91.37,411,2019
Bath,VA,91.37,411,2019
Bedford,VA,92.16,443,2019
Bland,VA,92.16,443,2019
Botetourt,VA,92.16,443,2019
Brunswick,VA,89.3,310,2019
Buchanan,VA,92.16,443,2019
Buckingham,VA,89.3,310,2019
Campbell,VA,92.16,443,2019
Caroline,VA,91.37,411,2019
Carroll,VA,92.16,443,2019
Charles City,VA,89.3,310,2019
Charlotte,VA,89.3,310,2019
Chesterfield,VA,89.3,310,2019
Clarke,VA,91.37,411,2019
Craig,VA,92.16,443,2019
Culpeper,VA,91.37,411,2019
Cumberland,VA,89.3,310,2019
Dickenson,VA,92.16,443,2019
Dinwiddie,VA,89.3,310,2019
Essex,VA,89.15,299,2019
Fairfax,VA,92.96,459,2019
Fauquier,VA,91.37,411,2019
Floyd,VA,92.16,443,2019
Fluvanna,VA,91.37,411,2019
Franklin,VA,89.15,299,2019
Frederick,VA,91.37,411,2019
Giles,VA,92.16,443,2019
Gloucester,VA,89.15,299,2019
Goochland,VA,89.3,310,2019
Grayson,VA,92.16,443,2019
Greene,VA,91.37,411,2019
Greensville,VA,89.3,310,2019
Halifax,VA,89.3,310,2019
Hanover,VA,89.3,310,2019
Henrico,VA,89.3,310,2019
Henry,VA,92.16,443,2019
Highland,VA,91.37,411,2019
Isle of Wight,VA,89.15,299,2019
James City,VA,89.15,299,2019
King and Queen,VA,89.15,299,2019
King George,VA,91.37,411,2019
King William,VA,89.15,299,2019
Lancaster,VA,89.15,299,2019
Lee,VA,92.16,443,2019
Loudoun,VA,92.96,459,2019
Louisa,VA,91.37,411,2019
Lunenburg,VA,89.3,310,2019
Madison,VA,91.37,411,2019
Mathews,VA,89.15,299,2019
Mecklenburg,VA,89.3,310,2019
Middlesex,VA,89.15,299,2019
Montgomery,VA,92.16,443,2019
Nelson,VA,91.37,411,2019
New Kent,VA,89.3,310,2019
Northampton,VA,89.15,299,2019
Northumberland,VA,89.15,299,2019
Nottoway,VA,89.3,310,2019
Orange,VA,91.37,411,2019
Page,VA,91.37,411,2019
Patrick,VA,92.16,443,2019
Pittsylvania,VA,92.16,443,2019
Powhatan,VA,89.3,310,2019
Prince Edward,VA,89.3,310,2019
Prince George,VA,89.3,310,2019
Prince William,VA,92.96,459,2019
Pulaski,VA,92.16,443,2019
Rappahannock,VA,91.37,411,2019
Richmond,VA,89.3,310,2019
Roanoke,VA,92.16,443,2019
Rockbridge,VA,91.37,411,2019
Rockingham,VA,91.37,411,2019
Russell,VA,92.16,443,2019
Scott,VA,92.16,443,2019
Shenandoah,VA,91.37,411,2019
Smyth,VA,92.16,443,2019
Southampton,VA,89.15,299,2019
Spotsylvania,VA,91.37,411,2019
Stafford,VA,91.37,411,2019
Surry,VA,89.3,310,2019
Sussex,VA,89.3,310,2019
Tazewell,VA,92.16,443,2019
Warren,VA,91.37,411,2019
Washington,VA,92.16,443,2019
Westmoreland,VA,89.15,299,2019
Wise,VA,92.16,443,2019
Wythe,VA,92.16,443,2019
York,VA,89.15,299,2019
Alexandria,VA,92.96,459,2019
Bristol,VA,92.16,443,2019
Buena Vista,VA,91.37,411,2019
Charlottesville,VA,91.37,411,2019
Chesapeake,VA,89.15,299,2019
Colonial Heights,VA,89.3,310,2019
Covington,VA,92.16,443,2019
Danville,VA,92.16,443,2019
Emporia,VA,89.3,310,2019
Falls Church,VA,92.96,459,2019
Fredericksburg,VA,91.37,411,2019
Galax,VA,92.16,443,2019
Hampton,VA,89.15,299,2019
Harrisonburg,VA,91.37,411,2019
Hopewell,VA,89.3,310,2019
Lexington,VA,91.37,411,2019
Lynchburg,VA,92.16,443,2019
Manassas,VA,92.96,459,2019
Manassas Park,VA,92.96,459,2019
Martinsville,VA,92.16,443,2019
Newport News,VA,89.15,299,2019
Norfolk,VA,89.15,299,2019
Norton,VA,92.16,443,2019
Petersburg,VA,89.3,310,2019
Poquoson,VA,89.15,299,2019
Portsmouth,VA,89.15,299,2019
Radford,VA,92.16,443,2019
Salem,VA,92.16,443,2019
Staunton,VA,91.37,411,2019
Suffolk,VA,89.15,299,2019
Virginia Beach,VA,89.15,299,2019
Waynesboro,VA,91.37,411,2019
Williamsburg,VA,89.15,299,2019
Winchester,VA,91.37,411,2019
Adams,WA,86.69,154,2019
Asotin,WA,91.15,394,2019
Benton,WA,91.15,394,2019
Chelan,WA,91.15,394,2019
Clallam,WA,87.5,184,2019
Clark,WA,89.23,301,2019
Columbia,WA,91.15,394,2019
Cowlitz,WA,89.23,301,2019
Douglas,WA,91.15,394,2019
Ferry,WA,86.69,154,2019
Franklin,WA,91.15,394,2019
Garfield,WA,91.15,394,2019
Grant,WA,91.15,394,2019
Grays Harbor,WA,89.23,301,2019
Island,WA,86.73,156,2019
Jefferson,WA,87.5,184,2019
King,WA,93.41,485,2019
Kitsap,WA,87.5,184,2019
Kittitas,WA,91.15,394,2019
Klickitat,WA,91.15,394,2019
Lewis,WA,89.23,301,2019
Lincoln,WA,86.69,154,2019
Mason,WA,83.74,42,2019
Okanogan,WA,86.69,154,2019
Pacific,WA,89.23,301,2019
Pend Oreille,WA,86.69,154,2019
Pierce,WA,89.72,335,2019
San Juan,WA,86.73,156,2019
Skagit,WA,86.73,156,2019
Skamania,WA,89.23,301,2019
Snohomish,WA,86.73,156,2019
Spokane,WA,86.69,154,2019
Stevens,WA,86.69,154,2019
Thurston,WA,83.74,42,2019
Wahkiakum,WA,89.23,301,2019
Walla Walla,WA,91.15,394,2019
Whatcom,WA,86.73,156,2019
Whitman,WA,91.15,394,2019
Yakima,WA,91.15,394,2019
Barbour,WV,92.31,447,2019
Berkeley,WV,89.8,337,2019
Boone,WV,90.16,354,2019
Braxton,WV,92.31,447,2019
Brooke,WV,91.13,392,2019
Cabell,WV,90.16,354,2019
Calhoun,WV,91.41,413,2019
Clay,WV,90.16,354,2019
Doddridge,WV,92.31,447,2019
Fayette,WV,89.29,303,2019
Gilmer,WV,92.31,447,2019
Grant,WV,89.8,337,2019
Greenbrier,WV,89.29,303,2019
Hampshire,WV,89.8,337,2019
Hancock,WV,91.13,392,2019
Hardy,WV,89.8,337,2019
Harrison,WV,92.31,447,2019
Jackson,WV,91.41,413,2019
Jefferson,WV,89.8,337,2019
Kanawha,WV,90.16,354,2019
Lewis,WV,92.31,447,2019
Lincoln,WV,90.16,354,2019
Logan,WV,90.16,354,2019
McDowell,WV,89.29,303,2019
Marion,WV,92.31,447,2019
Marshall,WV,91.13,392,2019
Mason,WV,90.16,354,2019
Mercer,WV,89.29,303,2019
Mineral,WV,89.8,337,2019
Mingo,WV,90.16,354,2019
Monongalia,WV,92.31,447,2019
Monroe,WV,89.29,303,2019
Morgan,WV,89.8,337,2019
Nicholas,WV,89.29,303,2019
Ohio,WV,91.13,392,2019
Pendleton,WV,89.8,337,2019
Pleasants,WV,91.41,413,2019
Pocahontas,WV,89.29,303,2019
Preston,WV,92.31,447,2019
Putnam,WV,90.16,354,2019
Raleigh,WV,89.29,303,2019
Randolph,WV,92.31,447,2019
Ritchie,WV,91.41,413,2019
Roane,WV,91.41,413,2019
Summers,WV,89.29,303,2019
Taylor,WV,92.31,447,2019
Tucker,WV,92.31,447,2019
Tyler,WV,91.41,413,2019
Upshur,WV,92.31,447,2019
Wayne,WV,90.16,354,2019
Webster,WV,89.29,303,2019
Wetzel,WV,91.13,392,2019
Wirt,WV,91.41,413,2019
Wood,WV,91.41,413,2019
Wyoming,WV,89.29,303,2019
Adams,WI,91.45,415,2019
Ashland,WI,88.11,216,2019
Barron,WI,89.3,310,2019
Bayfield,WI,88.11,216,2019
Brown,WI,86.44,136,2019
Buffalo,WI,89.3,310,2019
Burnett,WI,89.3,310,2019
Calumet,WI,86.44,136,2019
Chippewa,WI,89.3,310,2019
Clark,WI,89.3,310,2019
Columbia,WI,91.45,415,2019
Crawford,WI,91.45,415,2019
Dane,WI,91.45,415,2019
Dodge,WI,91.45,415,2019
Door,WI,86.44,136,2019
Douglas,WI,89.3,310,2019
Dunn,WI,89.3,310,2019
Eau Claire,WI,89.3,310,2019
Florence,WI,88.11,216,2019
Fond du Lac,WI,86.44,136,2019
Forest,WI,88.11,216,2019
Grant,WI,91.45,415,2019
Green,WI,91.45,415,2019
Green Lake,WI,86.44,136,2019
Iowa,WI,91.45,415,2019
Iron,WI,88.11,216,2019
Jackson,WI,89.3,310,2019
Jefferson,WI,88.57,248,2019
Juneau,WI,91.45,415,2019
Kenosha,WI,88.57,248,2019
Kewaunee,WI,86.44,136,2019
La Crosse,WI,89.3,310,2019
Lafayette,WI,91.45,415,2019
Langlade,WI,88.11,216,2019
Lincoln,WI,88.11,216,2019
Manitowoc,WI,86.44,136,2019
Marathon,WI,88.11,216,2019
Marinette,WI,86.44,136,2019
Marquette,WI,86.44,136,2019
Menominee,WI,86.44,136,2019
Milwaukee,WI,91.61,416,2019
Monroe,WI,89.3,310,2019
Oconto,WI,86.44,136,2019
Oneida,WI,88.11,216,2019
Outagamie,WI,86.44,136,2019
Ozaukee,WI,88.57,248,2019
Pepin,WI,89.3,310,2019
Pierce,WI,89.3,310,2019
Polk,WI,89.3,310,2019
Portage,WI,88.11,216,2019
Price,WI,88.11,216,2019
Racine,WI,88.57,248,2019
Richland,WI,91.45,415,2019
Rock,WI,91.45,415,2019
Rusk,WI,89.3,310,2019
St. Croix,WI,89.3,310,2019
Sauk,WI,91.45,415,2019
Sawyer,WI,88.11,216,2019
Shawano,WI,86.44,136,2019
Sheboygan,WI,86.44,136,2019
Taylor,WI,88.11,216,2019
Trempealeau,WI,89.3,310,2019
Vernon,WI,91.45,415,2019
Vilas,WI,88.11,216,2019
Walworth,WI,88.57,248,2019
Washburn,WI,89.3,310,2019
Washington,WI,88.57,248,2019
Waukesha,WI,88.57,248,2019
Waupaca,WI,86.44,136,2019
Waushara,WI,86.44,136,2019
Winnebago,WI,86.44,136,2019
Wood,WI,88.11,216,2019
Albany,WY,89.69,332,2019
Big Horn,WY,86.12,109,2019
Campbell,WY,88.36,241,2019
Carbon,WY,89.69,332,2019
Converse,WY,85.65,91,2019
Crook,WY,88.36,241,2019
Fremont,WY,89.16,300,2019
Goshen,WY,85.65,91,2019
Hot Springs,WY,86.12,109,2019
Johnson,WY,87.56,187,2019
Laramie,WY,87.39,180,2019
Lincoln,WY,87.02,163,2019
Natrona,WY,85,79,2019
Niobrara,WY,85.65,91,2019
Park,WY,86.12,109,2019
Platte,WY,85.65,91,2019
Sheridan,WY,87.56,187,2019
Sublette,WY,89.16,300,2019
Sweetwater,WY,87.02,163,2019
Teton,WY,89.16,300,2019
Uinta,WY,87.02,163,2019
Washakie,WY,86.12,109,2019
Weston,WY,88.36,241,2019
Adjuntas,,0,12,2019
Aguada,,0,12,2019
Aguadilla,,0,12,2019
Aguas Buenas,,0,12,2019
Aibonito,,0,12,2019
Anasco,,0,12,2019
Arecibo,,0,12,2019
Arroyo,,0,12,2019
Barceloneta,,0,12,2019
Barranquitas,,0,12,2019
Bayamon,,0,12,2019
Cabo Rojo,,0,12,2019
Caguas,,0,12,2019
Camuy,,0,12,2019
Canovanas,,0,12,2019
Carolina,,0,12,2019
Catano,,0,12,2019
Cayey,,0,12,2019
Ceiba,,0,12,2019
Ciales,,0,12,2019
Cidra,,0,12,2019
Coamo,,0,12,2019
Comerio,,0,12,2019
Corozal,,0,12,2019
Culebra,,0,12,2019
Dorado,,0,12,2019
Fajardo,,0,12,2019
Florida,,0,12,2019
Guanica,,0,12,2019
Guayama,,0,12,2019
Guayanilla,,0,12,2019
Guaynabo,,0,12,2019
Gurabo,,0,12,2019
Hatillo,,0,12,2019
Hormigueros,,0,12,2019
Humacao,,0,12,2019
Isabela,,0,12,2019
Jayuya,,0,12,2019
Juana Diaz,,0,12,2019
Juncos,,0,12,2019
Lajas,,0,12,2019
Lares,,0,12,2019
Las Marias,,0,12,2019
Las Piedras,,0,12,2019
Loiza,,0,12,2019
Luquillo,,0,12,2019
Manati,,0,12,2019
Maricao,,0,12,2019
Maunabo,,0,12,2019
Mayaguez,,0,12,2019
Moca,,0,12,2019
Morovis,,0,12,2019
Naguabo,,0,12,2019
Naranjito,,0,12,2019
Orocovis,,0,12,2019
Patillas,,0,12,2019
Penuelas,,0,12,2019
Ponce,,0,12,2019
Quebradillas,,0,12,2019
Rincon,,0,12,2019
Rio Grande,,0,12,2019
Sabana Grande,,0,12,2019
Salinas,,0,12,2019
San German,,0,12,2019
San Juan,,0,12,2019
San Lorenzo,,0,12,2019
San Sebastian,,0,12,2019
Santa Isabel,,0,12,2019
Toa Alta,,0,12,2019
Toa Baja,,0,12,2019
Trujillo Alto,,0,12,2019
Utuado,,0,12,2019
Vega Alta,,0,12,2019
Vega Baja,,0,12,2019
Vieques,,0,12,2019
Villalba,,0,12,2019
Yabucoa,,0,12,2019
Yauco,,0,12,2019
