county,state,sexRatio,sexRatioBucket,year
Gaston,NC,93.2,64,2019
Gates,NC,95.5,133,2019
Graham,NC,94.6,102,2019
Granville,NC,104.0,412,2019
Greene,NC,124.7,497,2019
Guilford,NC,90.0,22,2019
Halifax,NC,93.7,77,2019
Harnett,NC,98.3,251,2019
Haywood,NC,93.4,68,2019
Henderson,NC,92.6,51,2019
Hertford,NC,98.3,251,2019
Hoke,NC,98.6,263,2019
Hyde,NC,111.2,466,2019
Iredell,NC,97.0,190,2019
Jackson,NC,95.6,137,2019
Johnston,NC,96.8,179,2019
Jones,NC,98.1,242,2019
Lee,NC,94.0,85,2019
Lenoir,NC,92.2,45,2019
Lincoln,NC,99.0,281,2019
McDowell,NC,101.2,356,2019
Macon,NC,94.0,85,2019
Madison,NC,95.9,147,2019
Martin,NC,89.3,17,2019
Mecklenburg,NC,92.6,51,2019
Mitchell,NC,99.3,293,2019
Montgomery,NC,96.0,150,2019
Moore,NC,93.0,59,2019
Nash,NC,92.1,44,2019
New Hanover,NC,91.3,35,2019
Northampton,NC,94.7,105,2019
Onslow,NC,124.0,495,2019
Orange,NC,91.5,38,2019
Pamlico,NC,103.6,406,2019
Pasquotank,NC,95.2,119,2019
Pender,NC,98.5,260,2019
Perquimans,NC,94.7,105,2019
Person,NC,94.2,92,2019
Pitt,NC,88.9,16,2019
Polk,NC,89.7,20,2019
Randolph,NC,97.2,200,2019
Richmond,NC,96.1,154,2019
Robeson,NC,93.3,67,2019
Rockingham,NC,92.6,51,2019
Rowan,NC,98.1,242,2019
Rutherford,NC,94.5,99,2019
Sampson,NC,96.5,168,2019
Scotland,NC,97.2,200,2019
Stanly,NC,99.4,297,2019
Stokes,NC,94.6,102,2019
Surry,NC,94.2,92,2019
Swain,NC,95.5,133,2019
Transylvania,NC,92.7,53,2019
Tyrrell,NC,135.5,502,2019
Union,NC,97.1,195,2019
Vance,NC,87.5,10,2019
Wake,NC,94.6,102,2019
Warren,NC,98.7,267,2019
Washington,NC,88.3,13,2019
Watauga,NC,98.9,275,2019
Wayne,NC,95.4,128,2019
Wilkes,NC,97.1,195,2019
Wilson,NC,89.8,21,2019
Yadkin,NC,98.1,242,2019
Yancey,NC,96.0,150,2019
Adams,ND,91.8,42,2019
Barnes,ND,99.0,281,2019
Benson,ND,105.1,427,2019
Billings,ND,127.1,498,2019
Bottineau,ND,109.1,456,2019
Bowman,ND,98.4,254,2019
Burke,ND,119.3,488,2019
Burleigh,ND,100.6,339,2019
Cass,ND,102.7,390,2019
Cavalier,ND,105.0,425,2019
Dickey,ND,100.3,330,2019
Divide,ND,90.8,30,2019
Dunn,ND,109.9,460,2019
Eddy,ND,93.2,64,2019
Emmons,ND,103.6,406,2019
Foster,ND,96.3,162,2019
Golden Valley,ND,97.1,195,2019
Grand Forks,ND,107.6,447,2019
Grant,ND,104.8,422,2019
Griggs,ND,102.4,385,2019
Hettinger,ND,89.9,21,2019
Kidder,ND,115.2,479,2019
LaMoure,ND,107.0,442,2019
Logan,ND,108.5,453,2019
McHenry,ND,104.5,419,2019
McIntosh,ND,101.9,374,2019
McKenzie,ND,119.7,490,2019
McLean,ND,107.4,446,2019
Mercer,ND,104.6,420,2019
Morton,ND,101.7,370,2019
Mountrail,ND,116.7,482,2019
Nelson,ND,102.5,386,2019
Oliver,ND,105.1,427,2019
Pembina,ND,109.5,459,2019
Pierce,ND,98.1,242,2019
Ramsey,ND,104.1,413,2019
Ransom,ND,98.2,247,2019
Renville,ND,102.8,392,2019
Richland,ND,109.8,460,2019
Rolette,ND,98.2,247,2019
Sargent,ND,113.6,473,2019
Sheridan,ND,103.9,410,2019
Sioux,ND,99.4,297,2019
Slope,ND,95.3,123,2019
Stark,ND,105.1,427,2019
Steele,ND,111.1,466,2019
Stutsman,ND,104.5,419,2019
Towner,ND,118.3,486,2019
Traill,ND,104.1,413,2019
Walsh,ND,105.2,429,2019
Ward,ND,107.9,449,2019
Wells,ND,99.2,290,2019
Williams,ND,120.6,490,2019
Adams,OH,99.1,284,2019
Allen,OH,101.8,372,2019
Ashland,OH,95.4,128,2019
Ashtabula,OH,101.2,356,2019
Athens,OH,99.2,290,2019
Auglaize,OH,98.5,260,2019
Belmont,OH,105.3,429,2019
Brown,OH,99.0,281,2019
Butler,OH,96.1,154,2019
Carroll,OH,101.1,352,2019
Champaign,OH,99.4,297,2019
Clark,OH,93.9,82,2019
Clermont,OH,96.9,184,2019
Clinton,OH,97.8,227,2019
Columbiana,OH,102.0,376,2019
Coshocton,OH,98.1,242,2019
Crawford,OH,96.7,176,2019
Cuyahoga,OH,91.1,33,2019
Darke,OH,97.7,223,2019
Defiance,OH,99.5,301,2019
Delaware,OH,98.3,251,2019
Erie,OH,96.2,158,2019
Fairfield,OH,99.2,290,2019
Fayette,OH,95.4,128,2019
Franklin,OH,95.3,123,2019
Fulton,OH,97.8,227,2019
Gallia,OH,97.1,195,2019
Geauga,OH,98.0,237,2019
Greene,OH,97.0,190,2019
Guernsey,OH,99.8,315,2019
Hamilton,OH,93.3,67,2019
Hancock,OH,97.8,227,2019
Hardin,OH,98.2,247,2019
Harrison,OH,97.0,190,2019
Henry,OH,96.9,184,2019
Highland,OH,95.8,144,2019
Hocking,OH,96.1,154,2019
Holmes,OH,99.6,305,2019
Huron,OH,97.8,227,2019
Jackson,OH,94.0,85,2019
Jefferson,OH,94.7,105,2019
Knox,OH,94.5,99,2019
Lake,OH,95.6,137,2019
Lawrence,OH,95.4,128,2019
Licking,OH,96.1,154,2019
Logan,OH,97.7,223,2019
Lorain,OH,97.0,190,2019
Lucas,OH,94.0,85,2019
Madison,OH,118.7,487,2019
Mahoning,OH,95.4,128,2019
Marion,OH,113.0,472,2019
Medina,OH,98.5,260,2019
Meigs,OH,100.2,326,2019
Mercer,OH,102.3,384,2019
Miami,OH,97.8,227,2019
Monroe,OH,98.9,275,2019
Montgomery,OH,92.8,54,2019
Morgan,OH,100.0,321,2019
Morrow,OH,100.6,339,2019
Muskingum,OH,93.9,82,2019
Noble,OH,149.2,506,2019
Ottawa,OH,98.5,260,2019
Paulding,OH,100.2,326,2019
Perry,OH,99.9,317,2019
Pickaway,OH,111.0,466,2019
Pike,OH,97.4,211,2019
Portage,OH,96.4,165,2019
Preble,OH,98.5,260,2019
Putnam,OH,99.9,317,2019
Richland,OH,103.1,397,2019
Ross,OH,110.1,461,2019
Sandusky,OH,98.6,263,2019
Scioto,OH,96.4,165,2019
Seneca,OH,99.6,305,2019
Shelby,OH,101.8,372,2019
Stark,OH,94.6,102,2019
Summit,OH,94.2,92,2019
Trumbull,OH,95.1,117,2019
Tuscarawas,OH,97.0,190,2019
Union,OH,93.0,59,2019
Van Wert,OH,97.3,207,2019
Vinton,OH,101.7,370,2019
Warren,OH,101.6,368,2019
Washington,OH,97.8,227,2019
Wayne,OH,98.9,275,2019
Williams,OH,98.5,260,2019
Wood,OH,97.4,211,2019
Wyandot,OH,97.0,190,2019
Adair,OK,99.0,281,2019
Alfalfa,OK,152.5,507,2019
Atoka,OK,111.6,468,2019
Beaver,OK,101.1,352,2019
Beckham,OK,119.3,488,2019
Blaine,OK,114.0,475,2019
Bryan,OK,94.4,97,2019
Caddo,OK,110.7,464,2019
Canadian,OK,98.7,267,2019
Carter,OK,95.8,144,2019
Cherokee,OK,96.0,150,2019
Choctaw,OK,92.0,43,2019
Cimarron,OK,96.0,150,2019
Cleveland,OK,99.7,309,2019
Coal,OK,101.6,368,2019
Comanche,OK,107.6,447,2019
Cotton,OK,102.3,384,2019
Craig,OK,104.5,419,2019
Creek,OK,97.7,223,2019
Custer,OK,96.2,158,2019
Delaware,OK,97.1,195,2019
Dewey,OK,97.9,232,2019
Ellis,OK,92.6,51,2019
Garfield,OK,99.9,317,2019
Garvin,OK,98.3,251,2019
Grady,OK,100.7,341,2019
Grant,OK,101.2,356,2019
Greer,OK,141.2,503,2019
Harmon,OK,96.0,150,2019
Harper,OK,97.5,216,2019
Haskell,OK,98.2,247,2019
Hughes,OK,113.9,474,2019
Jackson,OK,100.4,332,2019
Jefferson,OK,101.5,365,2019
Johnston,OK,97.1,195,2019
Kay,OK,98.9,275,2019
Kingfisher,OK,100.5,336,2019
Kiowa,OK,99.9,317,2019
Latimer,OK,103.4,402,2019
Le Flore,OK,100.5,336,2019
Lincoln,OK,99.2,290,2019
Logan,OK,98.2,247,2019
Love,OK,99.7,309,2019
McClain,OK,98.4,254,2019
McCurtain,OK,97.8,227,2019
McIntosh,OK,97.7,223,2019
Major,OK,97.8,227,2019
Marshall,OK,98.1,242,2019
Mayes,OK,99.4,297,2019
Murray,OK,101.4,362,2019
Muskogee,OK,95.2,119,2019
Noble,OK,97.7,223,2019
Nowata,OK,97.3,207,2019
Okfuskee,OK,116.3,482,2019
Oklahoma,OK,95.9,147,2019
Okmulgee,OK,97.8,227,2019
Osage,OK,100.4,332,2019
Ottawa,OK,96.6,172,2019
Pawnee,OK,100.5,336,2019
Payne,OK,105.4,431,2019
Pittsburg,OK,103.3,400,2019
Pontotoc,OK,96.5,168,2019
Pottawatomie,OK,91.7,41,2019
Pushmataha,OK,95.5,133,2019
Roger Mills,OK,96.4,165,2019
Rogers,OK,99.1,284,2019
Seminole,OK,96.1,154,2019
Sequoyah,OK,97.3,207,2019
Stephens,OK,94.2,92,2019
Texas,OK,114.3,476,2019
Tillman,OK,104.2,414,2019
Tulsa,OK,95.3,123,2019
Wagoner,OK,97.7,223,2019
Washington,OK,94.9,112,2019
Washita,OK,100.3,330,2019
Woods,OK,111.5,468,2019
Woodward,OK,112.1,470,2019
Baker,OR,106.4,438,2019
Benton,OR,101.1,352,2019
Clackamas,OR,97.1,195,2019
Clatsop,OR,99.0,281,2019
Columbia,OR,101.0,350,2019
Coos,OR,97.8,227,2019
Crook,OR,97.3,207,2019
Curry,OR,97.4,211,2019
Deschutes,OR,97.5,216,2019
Douglas,OR,97.5,216,2019
Gilliam,OR,91.4,36,2019
Grant,OR,104.3,416,2019
Harney,OR,105.8,435,2019
Hood River,OR,99.9,317,2019
Jackson,OR,95.4,128,2019
Jefferson,OR,107.4,446,2019
Josephine,OR,96.2,158,2019
Klamath,OR,99.7,309,2019
Lake,OR,115.1,479,2019
Lane,OR,97.0,190,2019
Lincoln,OR,93.0,59,2019
Linn,OR,97.2,200,2019
Malheur,OR,119.4,489,2019
Marion,OR,99.4,297,2019
Morrow,OR,102.5,386,2019
Multnomah,OR,98.1,242,2019
Polk,OR,95.5,133,2019
Sherman,OR,116.1,481,2019
Tillamook,OR,100.6,339,2019
Umatilla,OR,108.6,453,2019
Union,OR,98.7,267,2019
Wallowa,OR,96.7,176,2019
Wasco,OR,100.9,347,2019
Washington,OR,98.0,237,2019
Wheeler,OR,101.6,368,2019
Yamhill,OR,100.0,321,2019
Adams,PA,97.0,190,2019
Allegheny,PA,93.5,71,2019
Armstrong,PA,99.0,281,2019
Beaver,PA,94.2,92,2019
Bedford,PA,98.4,254,2019
Berks,PA,96.8,179,2019
Blair,PA,95.8,144,2019
Bradford,PA,97.3,207,2019
Bucks,PA,96.4,165,2019
Butler,PA,98.1,242,2019
Cambria,PA,96.9,184,2019
Cameron,PA,97.9,232,2019
Carbon,PA,99.0,281,2019
Centre,PA,111.0,466,2019
Chester,PA,97.1,195,2019
Clarion,PA,95.2,119,2019
Clearfield,PA,110.9,465,2019
Clinton,PA,98.0,237,2019
Columbia,PA,92.4,48,2019
Crawford,PA,94.9,112,2019
Cumberland,PA,98.0,237,2019
Dauphin,PA,94.0,85,2019
Delaware,PA,92.7,53,2019
Elk,PA,102.0,376,2019
Erie,PA,97.6,219,2019
Fayette,PA,97.5,216,2019
Forest,PA,266.6,511,2019
Franklin,PA,96.5,168,2019
Fulton,PA,101.9,374,2019
Greene,PA,108.3,451,2019
Huntingdon,PA,113.4,473,2019
Indiana,PA,100.3,330,2019
Jefferson,PA,99.2,290,2019
Juniata,PA,99.9,317,2019
Lackawanna,PA,94.2,92,2019
Lancaster,PA,96.0,150,2019
Lawrence,PA,93.7,77,2019
Lebanon,PA,96.1,154,2019
Lehigh,PA,95.8,144,2019
Luzerne,PA,97.7,223,2019
Lycoming,PA,96.2,158,2019
McKean,PA,107.2,444,2019
Mercer,PA,97.2,200,2019
Mifflin,PA,95.4,128,2019
Monroe,PA,97.9,232,2019
Montgomery,PA,94.6,102,2019
Montour,PA,91.4,36,2019
Northampton,PA,96.8,179,2019
Northumberland,PA,101.3,359,2019
Perry,PA,102.8,392,2019
Philadelphia,PA,89.9,21,2019
Pike,PA,103.1,397,2019
Potter,PA,99.7,309,2019
Schuylkill,PA,104.6,420,2019
Snyder,PA,99.0,281,2019
Somerset,PA,109.2,457,2019
Sullivan,PA,112.1,470,2019
Susquehanna,PA,101.1,352,2019
Tioga,PA,98.5,260,2019
Union,PA,121.6,492,2019
Venango,PA,97.5,216,2019
Warren,PA,100.2,326,2019
Washington,PA,96.5,168,2019
Wayne,PA,113.1,472,2019
Westmoreland,PA,95.7,139,2019
Wyoming,PA,101.7,370,2019
York,PA,97.6,219,2019
Bristol,RI,93.8,79,2019
Kent,RI,93.8,79,2019
Newport,RI,96.8,179,2019
Providence,RI,94.8,108,2019
Washington,RI,93.1,62,2019
Abbeville,SC,94.1,89,2019
Aiken,SC,93.3,67,2019
Allendale,SC,115.1,479,2019
Anderson,SC,93.2,64,2019
Bamberg,SC,93.6,74,2019
Barnwell,SC,93.9,82,2019
Beaufort,SC,96.7,176,2019
Berkeley,SC,99.0,281,2019
Calhoun,SC,91.4,36,2019
Charleston,SC,93.9,82,2019
Cherokee,SC,93.8,79,2019
Chester,SC,94.6,102,2019
Chesterfield,SC,96.7,176,2019
Clarendon,SC,97.2,200,2019
Colleton,SC,91.4,36,2019
Darlington,SC,89.9,21,2019
Dillon,SC,89.7,20,2019
Dorchester,SC,94.9,112,2019
Edgefield,SC,114.2,476,2019
Fairfield,SC,91.5,38,2019
Florence,SC,87.9,12,2019
Georgetown,SC,89.7,20,2019
Greenville,SC,94.3,94,2019
Greenwood,SC,86.8,7,2019
Hampton,SC,107.9,449,2019
Horry,SC,93.2,64,2019
Jasper,SC,100.7,341,2019
Kershaw,SC,94.1,89,2019
Lancaster,SC,93.1,62,2019
Laurens,SC,94.9,112,2019
Lee,SC,104.3,416,2019
Lexington,SC,94.9,112,2019
McCormick,SC,124.4,496,2019
Marion,SC,85.7,5,2019
Marlboro,SC,108.8,455,2019
Newberry,SC,94.2,92,2019
Oconee,SC,96.8,179,2019
Orangeburg,SC,87.9,12,2019
Pickens,SC,99.1,284,2019
Richland,SC,93.8,79,2019
Saluda,SC,99.8,315,2019
Spartanburg,SC,94.3,94,2019
Sumter,SC,93.0,59,2019
Union,SC,91.0,32,2019
Williamsburg,SC,91.2,34,2019
York,SC,93.2,64,2019
Aurora,SD,112.2,470,2019
Beadle,SD,103.1,397,2019
Bennett,SD,97.0,190,2019
Bon Homme,SD,141.8,503,2019
Brookings,SD,104.7,421,2019
Brown,SD,97.0,190,2019
Brule,SD,98.0,237,2019
Buffalo,SD,99.0,281,2019
Butte,SD,104.0,412,2019
Campbell,SD,118.4,486,2019
Charles Mix,SD,101.3,359,2019
Clark,SD,101.3,359,2019
Clay,SD,95.9,147,2019
Codington,SD,101.8,372,2019
Corson,SD,102.1,379,2019
Custer,SD,94.4,97,2019
Davison,SD,98.1,242,2019
Day,SD,107.6,447,2019
Deuel,SD,108.8,455,2019
Dewey,SD,98.4,254,2019
Douglas,SD,96.1,154,2019
Edmunds,SD,101.5,365,2019
Fall River,SD,101.5,365,2019
Faulk,SD,102.1,379,2019
Grant,SD,110.3,463,2019
Gregory,SD,105.5,432,2019
Haakon,SD,101.4,362,2019
Hamlin,SD,104.1,413,2019
Hand,SD,101.9,374,2019
Hanson,SD,100.3,330,2019
Harding,SD,109.0,456,2019
Hughes,SD,95.7,139,2019
Hutchinson,SD,94.9,112,2019
Hyde,SD,108.0,450,2019
Jackson,SD,98.3,251,2019
Jerauld,SD,98.4,254,2019
Jones,SD,89.3,17,2019
Kingsbury,SD,105.1,427,2019
Lake,SD,110.0,461,2019
Lawrence,SD,98.8,269,2019
Lincoln,SD,98.2,247,2019
Lyman,SD,108.7,454,2019
McCook,SD,100.1,324,2019
McPherson,SD,90.3,27,2019
Marshall,SD,108.8,455,2019
Meade,SD,108.3,451,2019
Mellette,SD,98.8,269,2019
Miner,SD,103.6,406,2019
Minnehaha,SD,101.7,370,2019
Moody,SD,101.1,352,2019
Oglala Lakota,SD,96.1,154,2019
Pennington,SD,101.6,368,2019
Perkins,SD,108.0,450,2019
Potter,SD,102.7,390,2019
Roberts,SD,104.9,423,2019
Sanborn,SD,108.0,450,2019
Spink,SD,99.8,315,2019
Stanley,SD,115.8,480,2019
Sully,SD,105.2,429,2019
Todd,SD,94.6,102,2019
Tripp,SD,102.9,393,2019
Turner,SD,99.9,317,2019
Union,SD,100.9,347,2019
Walworth,SD,98.9,275,2019
Yankton,SD,108.8,455,2019
Ziebach,SD,97.1,195,2019
Anderson,TN,95.5,133,2019
Bedford,TN,97.4,211,2019
Benton,TN,96.8,179,2019
Bledsoe,TN,142.1,504,2019
Blount,TN,94.3,94,2019
Bradley,TN,94.8,108,2019
Campbell,TN,95.4,128,2019
Cannon,TN,97.5,216,2019
Carroll,TN,95.4,128,2019
Carter,TN,95.6,137,2019
Cheatham,TN,99.4,297,2019
Chester,TN,92.8,54,2019
Claiborne,TN,94.4,97,2019
Clay,TN,92.1,44,2019
Cocke,TN,94.3,94,2019
Coffee,TN,96.7,176,2019
Crockett,TN,90.3,27,2019
Cumberland,TN,95.8,144,2019
Davidson,TN,93.0,59,2019
Decatur,TN,96.2,158,2019
DeKalb,TN,98.7,267,2019
Dickson,TN,97.4,211,2019
Dyer,TN,94.1,89,2019
Fayette,TN,97.4,211,2019
Fentress,TN,99.5,301,2019
Franklin,TN,96.2,158,2019
Gibson,TN,92.3,47,2019
Giles,TN,95.6,137,2019
Grainger,TN,100.6,339,2019
Greene,TN,95.7,139,2019
Grundy,TN,97.8,227,2019
Hamblen,TN,96.3,162,2019
Hamilton,TN,93.3,67,2019
Hancock,TN,100.7,341,2019
Hardeman,TN,127.4,498,2019
Hardin,TN,94.9,112,2019
Hawkins,TN,95.5,133,2019
Haywood,TN,87.8,11,2019
Henderson,TN,96.2,158,2019
Henry,TN,92.3,47,2019
Hickman,TN,110.7,464,2019
Houston,TN,103.6,406,2019
Humphreys,TN,94.3,94,2019
Jackson,TN,101.1,352,2019
Jefferson,TN,96.3,162,2019
Johnson,TN,117.6,484,2019
Knox,TN,94.6,102,2019
Lake,TN,168.2,509,2019
Lauderdale,TN,105.5,432,2019
Lawrence,TN,96.0,150,2019
Lewis,TN,93.9,82,2019
Lincoln,TN,96.6,172,2019
Loudon,TN,95.8,144,2019
McMinn,TN,94.9,112,2019
McNairy,TN,94.4,97,2019
Macon,TN,97.0,190,2019
Madison,TN,89.9,21,2019
Marion,TN,94.7,105,2019
Marshall,TN,97.0,190,2019
Maury,TN,93.5,71,2019
Meigs,TN,98.0,237,2019
Monroe,TN,97.0,190,2019
Montgomery,TN,99.7,309,2019
Moore,TN,101.8,372,2019
Morgan,TN,120.7,491,2019
Obion,TN,92.7,53,2019
Overton,TN,96.9,184,2019
Perry,TN,98.0,237,2019
Pickett,TN,101.9,374,2019
Polk,TN,99.0,281,2019
Putnam,TN,97.7,223,2019
Rhea,TN,98.1,242,2019
Roane,TN,96.9,184,2019
Robertson,TN,97.8,227,2019
Rutherford,TN,97.1,195,2019
Scott,TN,97.7,223,2019
Sequatchie,TN,99.5,301,2019
Sevier,TN,96.6,172,2019
Shelby,TN,90.5,28,2019
Smith,TN,100.0,321,2019
Stewart,TN,97.0,190,2019
Sullivan,TN,94.6,102,2019
Sumner,TN,95.7,139,2019
Tipton,TN,97.1,195,2019
Trousdale,TN,141.1,503,2019
Unicoi,TN,102.3,384,2019
Union,TN,97.4,211,2019
Van Buren,TN,101.3,359,2019
Warren,TN,98.9,275,2019
Washington,TN,95.1,117,2019
Wayne,TN,122.0,493,2019
Weakley,TN,95.9,147,2019
White,TN,95.2,119,2019
Williamson,TN,95.7,139,2019
Wilson,TN,96.8,179,2019
Anderson,TX,155.7,507,2019
Andrews,TX,103.5,404,2019
Angelina,TX,95.3,123,2019
Aransas,TX,94.8,108,2019
Archer,TX,99.5,301,2019
Armstrong,TX,99.1,284,2019
Atascosa,TX,99.7,309,2019
Austin,TX,97.3,207,2019
Bailey,TX,103.5,404,2019
Bandera,TX,101.5,365,2019
Bastrop,TX,102.6,388,2019
Baylor,TX,95.4,128,2019
Bee,TX,156.9,508,2019
Bell,TX,99.5,301,2019
Bexar,TX,97.5,216,2019
Blanco,TX,106.9,442,2019
Borden,TX,91.6,40,2019
Bosque,TX,97.1,195,2019
Bowie,TX,101.2,356,2019
Brazoria,TX,102.2,381,2019
Brazos,TX,102.1,379,2019
Brewster,TX,101.4,362,2019
Briscoe,TX,123.1,494,2019
Brooks,TX,114.2,476,2019
Brown,TX,97.4,211,2019
Burleson,TX,98.3,251,2019
Burnet,TX,97.7,223,2019
Caldwell,TX,102.3,384,2019
Calhoun,TX,104.7,421,2019
Callahan,TX,99.2,290,2019
Cameron,TX,94.6,102,2019
Camp,TX,94.8,108,2019
Carson,TX,93.1,62,2019
Cass,TX,93.1,62,2019
Castro,TX,100.9,347,2019
Chambers,TX,102.8,392,2019
Cherokee,TX,104.1,413,2019
Childress,TX,158.0,508,2019
Clay,TX,100.5,336,2019
Cochran,TX,107.4,446,2019
Coke,TX,99.5,301,2019
Coleman,TX,107.0,442,2019
Collin,TX,96.8,179,2019
Collingsworth,TX,101.2,356,2019
Colorado,TX,99.6,305,2019
Comal,TX,97.7,223,2019
Comanche,TX,101.0,350,2019
Concho,TX,179.6,510,2019
Cooke,TX,98.5,260,2019
