county,state,sexRatio,sexRatioBucket,year
Coryell,TX,99.6,305,2019
Cottle,TX,82.2,1,2019
Crane,TX,104.9,423,2019
Crockett,TX,93.1,62,2019
Crosby,TX,98.7,267,2019
Culberson,TX,132.1,501,2019
Dallam,TX,103.7,407,2019
Dallas,TX,97.3,207,2019
Dawson,TX,118.1,485,2019
Deaf Smith,TX,100.4,332,2019
Delta,TX,90.1,24,2019
Denton,TX,96.8,179,2019
DeWitt,TX,108.3,451,2019
Dickens,TX,96.9,184,2019
Dimmit,TX,94.1,89,2019
Donley,TX,103.5,404,2019
Duval,TX,103.0,395,2019
Eastland,TX,100.3,330,2019
Ector,TX,103.1,397,2019
Edwards,TX,107.4,446,2019
Ellis,TX,97.3,207,2019
El Paso,TX,97.0,190,2019
Erath,TX,94.7,105,2019
Falls,TX,88.9,16,2019
Fannin,TX,112.0,469,2019
Fayette,TX,97.2,200,2019
Fisher,TX,90.6,28,2019
Floyd,TX,95.1,117,2019
Foard,TX,98.3,251,2019
Fort Bend,TX,96.5,168,2019
Franklin,TX,95.9,147,2019
Freestone,TX,107.3,444,2019
Frio,TX,148.8,506,2019
Gaines,TX,104.0,412,2019
Galveston,TX,97.0,190,2019
Garza,TX,170.9,509,2019
Gillespie,TX,93.7,77,2019
Glasscock,TX,134.8,502,2019
Goliad,TX,98.6,263,2019
Gonzales,TX,103.4,402,2019
Gray,TX,111.6,468,2019
Grayson,TX,95.3,123,2019
Gregg,TX,94.9,112,2019
Grimes,TX,118.4,486,2019
Guadalupe,TX,97.8,227,2019
Hale,TX,108.9,456,2019
Hall,TX,101.3,359,2019
Hamilton,TX,99.9,317,2019
Hansford,TX,104.2,414,2019
Hardeman,TX,94.6,102,2019
Hardin,TX,93.1,62,2019
Harris,TX,98.8,269,2019
Harrison,TX,94.4,97,2019
Hartley,TX,144.0,505,2019
Haskell,TX,107.3,444,2019
Hays,TX,99.2,290,2019
Hemphill,TX,103.6,406,2019
Henderson,TX,95.0,114,2019
Hidalgo,TX,96.0,150,2019
Hill,TX,99.6,305,2019
Hockley,TX,99.5,301,2019
Hood,TX,95.0,114,2019
Hopkins,TX,96.4,165,2019
Houston,TX,118.6,487,2019
Howard,TX,124.4,496,2019
Hudspeth,TX,101.0,350,2019
Hunt,TX,96.6,172,2019
Hutchinson,TX,101.9,374,2019
Irion,TX,107.2,444,2019
Jack,TX,133.0,501,2019
Jackson,TX,97.5,216,2019
Jasper,TX,97.3,207,2019
Jeff Davis,TX,78.9,0,2019
Jefferson,TX,104.6,420,2019
Jim Hogg,TX,95.6,137,2019
Jim Wells,TX,96.5,168,2019
Johnson,TX,99.8,315,2019
Jones,TX,168.9,509,2019
Karnes,TX,143.0,504,2019
Kaufman,TX,96.5,168,2019
Kendall,TX,96.4,165,2019
Kenedy,TX,97.2,200,2019
Kent,TX,83.8,2,2019
Kerr,TX,93.3,67,2019
Kimble,TX,98.3,251,2019
King,TX,97.5,216,2019
Kinney,TX,145.7,505,2019
Kleberg,TX,102.2,381,2019
Knox,TX,99.2,290,2019
Lamar,TX,92.0,43,2019
Lamb,TX,100.7,341,2019
Lampasas,TX,99.9,317,2019
La Salle,TX,139.7,502,2019
Lavaca,TX,93.9,82,2019
Lee,TX,100.0,321,2019
Leon,TX,99.0,281,2019
Liberty,TX,97.5,216,2019
Limestone,TX,105.3,429,2019
Lipscomb,TX,101.5,365,2019
Live Oak,TX,123.5,494,2019
Llano,TX,96.9,184,2019
Loving,TX,122.7,494,2019
Lubbock,TX,97.3,207,2019
Lynn,TX,106.8,441,2019
McCulloch,TX,118.3,486,2019
McLennan,TX,95.4,128,2019
McMullen,TX,114.4,476,2019
Madison,TX,131.3,500,2019
Marion,TX,94.2,92,2019
Martin,TX,108.8,455,2019
Mason,TX,117.0,483,2019
Matagorda,TX,99.6,305,2019
Maverick,TX,99.2,290,2019
Medina,TX,106.5,439,2019
Menard,TX,120.5,490,2019
Midland,TX,102.3,384,2019
Milam,TX,98.2,247,2019
Mills,TX,94.5,99,2019
Mitchell,TX,154.9,507,2019
Montague,TX,94.3,94,2019
Montgomery,TX,98.0,237,2019
Moore,TX,110.2,462,2019
Morris,TX,90.1,24,2019
Motley,TX,117.0,483,2019
Nacogdoches,TX,92.2,45,2019
Navarro,TX,96.8,179,2019
Newton,TX,105.1,427,2019
Nolan,TX,105.3,429,2019
Nueces,TX,97.5,216,2019
Ochiltree,TX,102.5,386,2019
Oldham,TX,111.9,469,2019
Orange,TX,98.5,260,2019
Palo Pinto,TX,97.1,195,2019
Panola,TX,97.1,195,2019
Parker,TX,98.8,269,2019
Parmer,TX,105.2,429,2019
Pecos,TX,130.9,499,2019
Polk,TX,117.9,485,2019
Potter,TX,106.7,440,2019
Presidio,TX,92.5,50,2019
Rains,TX,101.0,350,2019
Randall,TX,96.2,158,2019
Reagan,TX,108.0,450,2019
Real,TX,78.4,0,2019
Red River,TX,89.8,21,2019
Reeves,TX,129.6,499,2019
Refugio,TX,92.8,54,2019
Roberts,TX,92.6,51,2019
Robertson,TX,95.9,147,2019
Rockwall,TX,97.6,219,2019
Runnels,TX,100.8,344,2019
Rusk,TX,113.8,474,2019
Sabine,TX,91.8,42,2019
San Augustine,TX,91.9,42,2019
San Jacinto,TX,95.9,147,2019
San Patricio,TX,101.6,368,2019
San Saba,TX,105.6,433,2019
Schleicher,TX,101.8,372,2019
Scurry,TX,118.6,487,2019
Shackelford,TX,113.2,472,2019
Shelby,TX,98.6,263,2019
Sherman,TX,109.1,456,2019
Smith,TX,93.3,67,2019
Somervell,TX,100.8,344,2019
Starr,TX,94.8,108,2019
Stephens,TX,107.8,448,2019
Sterling,TX,122.6,494,2019
Stonewall,TX,95.2,119,2019
Sutton,TX,117.4,483,2019
Swisher,TX,119.9,490,2019
Tarrant,TX,95.8,144,2019
Taylor,TX,95.2,119,2019
Terrell,TX,89.4,18,2019
Terry,TX,105.1,427,2019
Throckmorton,TX,84.6,3,2019
Titus,TX,96.9,184,2019
Tom Green,TX,99.0,281,2019
Travis,TX,102.1,379,2019
Trinity,TX,92.4,48,2019
Tyler,TX,119.1,488,2019
Upshur,TX,96.5,168,2019
Upton,TX,108.1,450,2019
Uvalde,TX,96.0,150,2019
Val Verde,TX,104.3,416,2019
Van Zandt,TX,96.6,172,2019
Victoria,TX,95.8,144,2019
Walker,TX,140.2,503,2019
Waller,TX,99.4,297,2019
Ward,TX,99.4,297,2019
Washington,TX,96.7,176,2019
Webb,TX,96.0,150,2019
Wharton,TX,96.5,168,2019
Wheeler,TX,105.9,435,2019
Wichita,TX,108.2,451,2019
Wilbarger,TX,95.4,128,2019
Willacy,TX,117.5,484,2019
Williamson,TX,96.9,184,2019
Wilson,TX,101.1,352,2019
Winkler,TX,106.1,436,2019
Wise,TX,101.6,368,2019
Wood,TX,98.9,275,2019
Yoakum,TX,107.9,449,2019
Young,TX,95.0,114,2019
Zapata,TX,98.4,254,2019
Zavala,TX,106.9,442,2019
Beaver,UT,106.6,440,2019
Box Elder,UT,104.4,417,2019
Cache,UT,100.3,330,2019
Carbon,UT,100.3,330,2019
Daggett,UT,131.3,500,2019
Davis,UT,101.7,370,2019
Duchesne,UT,104.2,414,2019
Emery,UT,104.4,417,2019
Garfield,UT,102.0,376,2019
Grand,UT,104.8,422,2019
Iron,UT,98.2,247,2019
Juab,UT,101.9,374,2019
Kane,UT,101.2,356,2019
Millard,UT,105.6,433,2019
Morgan,UT,105.3,429,2019
Piute,UT,119.5,489,2019
Rich,UT,89.2,17,2019
Salt Lake,UT,100.8,344,2019
San Juan,UT,99.3,293,2019
Sanpete,UT,111.3,467,2019
Sevier,UT,104.6,420,2019
Summit,UT,104.1,413,2019
Tooele,UT,101.7,370,2019
Uintah,UT,102.9,393,2019
Utah,UT,102.1,379,2019
Wasatch,UT,104.9,423,2019
Washington,UT,97.7,223,2019
Wayne,UT,106.4,438,2019
Weber,UT,101.0,350,2019
Addison,VT,98.5,260,2019
Bennington,VT,95.8,144,2019
Caledonia,VT,101.0,350,2019
Chittenden,VT,96.4,165,2019
Essex,VT,101.4,362,2019
Franklin,VT,98.7,267,2019
Grand Isle,VT,98.8,269,2019
Lamoille,VT,100.4,332,2019
Orange,VT,99.5,301,2019
Orleans,VT,100.9,347,2019
Rutland,VT,96.6,172,2019
Washington,VT,97.8,227,2019
Windham,VT,94.4,97,2019
Windsor,VT,96.2,158,2019
Accomack,VA,95.2,119,2019
Albemarle,VA,91.7,41,2019
Alleghany,VA,94.6,102,2019
Amelia,VA,103.2,398,2019
Amherst,VA,92.8,54,2019
Appomattox,VA,93.7,77,2019
Arlington,VA,100.1,324,2019
Augusta,VA,104.0,412,2019
Bath,VA,104.5,419,2019
Bedford,VA,96.4,165,2019
Bland,VA,126.2,498,2019
Botetourt,VA,96.4,165,2019
Brunswick,VA,115.2,479,2019
Buchanan,VA,101.2,356,2019
Buckingham,VA,121.7,493,2019
Campbell,VA,93.7,77,2019
Caroline,VA,98.8,269,2019
Carroll,VA,101.4,362,2019
Charles City,VA,95.7,139,2019
Charlotte,VA,96.9,184,2019
Chesterfield,VA,93.0,59,2019
Clarke,VA,103.1,397,2019
Craig,VA,87.0,7,2019
Culpeper,VA,100.1,324,2019
Cumberland,VA,97.4,211,2019
Dickenson,VA,102.6,388,2019
Dinwiddie,VA,96.6,172,2019
Essex,VA,82.4,1,2019
Fairfax,VA,94.7,105,2019
Fauquier,VA,98.0,237,2019
Floyd,VA,101.1,352,2019
Fluvanna,VA,85.0,4,2019
Franklin,VA,80.8,0,2019
Frederick,VA,99.2,290,2019
Giles,VA,96.2,158,2019
Gloucester,VA,95.4,128,2019
Goochland,VA,98.5,260,2019
Grayson,VA,105.2,429,2019
Greene,VA,95.5,133,2019
Greensville,VA,170.0,509,2019
Halifax,VA,93.0,59,2019
Hanover,VA,96.2,158,2019
Henrico,VA,90.1,24,2019
Henry,VA,93.7,77,2019
Highland,VA,93.0,59,2019
Isle of Wight,VA,96.0,150,2019
James City,VA,93.1,62,2019
King and Queen,VA,100.1,324,2019
King George,VA,101.5,365,2019
King William,VA,95.7,139,2019
Lancaster,VA,88.5,14,2019
Lee,VA,109.7,460,2019
Loudoun,VA,98.2,247,2019
Louisa,VA,96.3,162,2019
Lunenburg,VA,105.4,431,2019
Madison,VA,94.6,102,2019
Mathews,VA,99.5,301,2019
Mecklenburg,VA,94.0,85,2019
Middlesex,VA,95.0,114,2019
Montgomery,VA,106.7,440,2019
Nelson,VA,95.5,133,2019
New Kent,VA,100.5,336,2019
Northampton,VA,92.7,53,2019
Northumberland,VA,94.8,108,2019
Nottoway,VA,121.7,493,2019
Orange,VA,96.8,179,2019
Page,VA,97.7,223,2019
Patrick,VA,98.6,263,2019
Pittsylvania,VA,96.7,176,2019
Powhatan,VA,113.6,473,2019
Prince Edward,VA,97.9,232,2019
Prince George,VA,117.5,484,2019
Prince William,VA,99.8,315,2019
Pulaski,VA,100.4,332,2019
Rappahannock,VA,103.0,395,2019
Richmond,VA,90.1,24,2019
Roanoke,VA,90.9,31,2019
Rockbridge,VA,99.0,281,2019
Rockingham,VA,96.3,162,2019
Russell,VA,96.2,158,2019
Scott,VA,102.3,384,2019
Shenandoah,VA,97.2,200,2019
Smyth,VA,97.1,195,2019
Southampton,VA,107.1,443,2019
Spotsylvania,VA,96.7,176,2019
Stafford,VA,101.9,374,2019
Surry,VA,93.6,74,2019
Sussex,VA,149.2,506,2019
Tazewell,VA,98.5,260,2019
Warren,VA,99.1,284,2019
Washington,VA,96.7,176,2019
Westmoreland,VA,98.2,247,2019
Wise,VA,110.2,462,2019
Wythe,VA,95.5,133,2019
York,VA,96.4,165,2019
Alexandria,VA,93.0,59,2019
Bristol,VA,88.9,16,2019
Buena Vista,VA,74.9,0,2019
Charlottesville,VA,93.7,77,2019
Chesapeake,VA,95.6,137,2019
Colonial Heights,VA,86.0,6,2019
Covington,VA,91.8,42,2019
Danville,VA,85.1,4,2019
Emporia,VA,82.2,1,2019
Falls Church,VA,94.6,102,2019
Fredericksburg,VA,83.2,2,2019
Galax,VA,90.2,26,2019
Hampton,VA,93.1,62,2019
Harrisonburg,VA,92.1,44,2019
Hopewell,VA,87.8,11,2019
Lexington,VA,131.4,500,2019
Lynchburg,VA,88.1,12,2019
Manassas,VA,100.7,341,2019
Manassas Park,VA,109.7,460,2019
Martinsville,VA,79.9,0,2019
Newport News,VA,93.6,74,2019
Norfolk,VA,109.3,458,2019
Norton,VA,87.4,9,2019
Petersburg,VA,83.7,2,2019
Poquoson,VA,99.3,293,2019
Portsmouth,VA,92.5,50,2019
Radford,VA,90.2,26,2019
Salem,VA,86.9,7,2019
Staunton,VA,84.2,2,2019
Suffolk,VA,94.2,92,2019
Virginia Beach,VA,96.7,176,2019
Waynesboro,VA,95.9,147,2019
Williamsburg,VA,86.6,7,2019
Winchester,VA,96.4,165,2019
Adams,WA,103.8,409,2019
Asotin,WA,94.1,89,2019
Benton,WA,100.0,321,2019
Chelan,WA,100.5,336,2019
Clallam,WA,97.0,190,2019
Clark,WA,97.8,227,2019
Columbia,WA,93.2,64,2019
Cowlitz,WA,98.0,237,2019
Douglas,WA,100.9,347,2019
Ferry,WA,101.7,370,2019
Franklin,WA,107.7,447,2019
Garfield,WA,104.4,417,2019
Grant,WA,103.4,402,2019
Grays Harbor,WA,105.2,429,2019
Island,WA,99.8,315,2019
Jefferson,WA,95.4,128,2019
King,WA,100.5,336,2019
Kitsap,WA,104.7,421,2019
Kittitas,WA,101.9,374,2019
Klickitat,WA,101.3,359,2019
Lewis,WA,100.1,324,2019
Lincoln,WA,102.2,381,2019
Mason,WA,107.6,447,2019
Okanogan,WA,103.2,398,2019
Pacific,WA,101.2,356,2019
Pend Oreille,WA,101.6,368,2019
Pierce,WA,99.5,301,2019
San Juan,WA,93.0,59,2019
Skagit,WA,97.8,227,2019
Skamania,WA,100.8,344,2019
Snohomish,WA,100.6,339,2019
Spokane,WA,98.4,254,2019
Stevens,WA,99.2,290,2019
Thurston,WA,95.8,144,2019
Wahkiakum,WA,89.6,19,2019
Walla Walla,WA,104.9,423,2019
Whatcom,WA,97.6,219,2019
Whitman,WA,104.7,421,2019
Yakima,WA,100.3,330,2019
Barbour,WV,96.5,168,2019
Berkeley,WV,97.3,207,2019
Boone,WV,98.9,275,2019
Braxton,WV,101.9,374,2019
Brooke,WV,97.5,216,2019
Cabell,WV,95.9,147,2019
Calhoun,WV,93.4,68,2019
Clay,WV,99.2,290,2019
Doddridge,WV,124.0,495,2019
Fayette,WV,101.2,356,2019
Gilmer,WV,142.5,504,2019
Grant,WV,99.7,309,2019
Greenbrier,WV,94.6,102,2019
Hampshire,WV,103.8,409,2019
Hancock,WV,93.2,64,2019
Hardy,WV,106.6,440,2019
Harrison,WV,95.1,117,2019
Jackson,WV,98.5,260,2019
Jefferson,WV,98.0,237,2019
Kanawha,WV,93.0,59,2019
Lewis,WV,100.9,347,2019
Lincoln,WV,98.9,275,2019
Logan,WV,98.3,251,2019
McDowell,WV,105.8,435,2019
Marion,WV,97.1,195,2019
Marshall,WV,98.3,251,2019
Mason,WV,94.4,97,2019
Mercer,WV,90.2,26,2019
Mineral,WV,100.5,336,2019
Mingo,WV,95.3,123,2019
Monongalia,WV,106.8,441,2019
Monroe,WV,98.7,267,2019
Morgan,WV,97.8,227,2019
Nicholas,WV,97.2,200,2019
Ohio,WV,93.0,59,2019
Pendleton,WV,104.9,423,2019
Pleasants,WV,117.7,484,2019
Pocahontas,WV,105.4,431,2019
Preston,WV,105.4,431,2019
Putnam,WV,97.0,190,2019
Raleigh,WV,100.3,330,2019
Randolph,WV,105.4,431,2019
Ritchie,WV,98.5,260,2019
Roane,WV,97.5,216,2019
Summers,WV,85.3,4,2019
Taylor,WV,101.4,362,2019
Tucker,WV,101.2,356,2019
Tyler,WV,99.5,301,2019
Upshur,WV,99.2,290,2019
Wayne,WV,94.7,105,2019
Webster,WV,99.0,281,2019
Wetzel,WV,93.7,77,2019
Wirt,WV,102.6,388,2019
Wood,WV,93.5,71,2019
Wyoming,WV,97.0,190,2019
Adams,WI,115.9,481,2019
Ashland,WI,102.5,386,2019
Barron,WI,99.5,301,2019
Bayfield,WI,103.8,409,2019
Brown,WI,98.4,254,2019
Buffalo,WI,103.7,407,2019
Burnett,WI,105.7,434,2019
Calumet,WI,100.5,336,2019
Chippewa,WI,107.7,447,2019
Clark,WI,102.3,384,2019
Columbia,WI,105.2,429,2019
Crawford,WI,108.8,455,2019
Dane,WI,98.8,269,2019
Dodge,WI,108.4,452,2019
Door,WI,96.5,168,2019
Douglas,WI,101.0,350,2019
Dunn,WI,100.9,347,2019
Eau Claire,WI,98.2,247,2019
Florence,WI,108.7,454,2019
Fond du Lac,WI,97.2,200,2019
Forest,WI,101.4,362,2019
Grant,WI,107.9,449,2019
Green,WI,99.0,281,2019
Green Lake,WI,101.8,372,2019
Iowa,WI,101.0,350,2019
Iron,WI,103.4,402,2019
Jackson,WI,114.5,477,2019
Jefferson,WI,99.9,317,2019
Juneau,WI,114.6,477,2019
Kenosha,WI,97.9,232,2019
Kewaunee,WI,102.4,385,2019
La Crosse,WI,95.1,117,2019
Lafayette,WI,102.7,390,2019
Langlade,WI,102.8,392,2019
Lincoln,WI,100.7,341,2019
Manitowoc,WI,99.5,301,2019
Marathon,WI,100.9,347,2019
Marinette,WI,101.2,356,2019
Marquette,WI,103.9,410,2019
Menominee,WI,101.6,368,2019
Milwaukee,WI,93.8,79,2019
Monroe,WI,102.1,379,2019
Oconto,WI,104.0,412,2019
Oneida,WI,101.2,356,2019
Outagamie,WI,99.7,309,2019
Ozaukee,WI,96.8,179,2019
Pepin,WI,103.2,398,2019
Pierce,WI,98.1,242,2019
Polk,WI,101.5,365,2019
Portage,WI,101.5,365,2019
Price,WI,103.0,395,2019
Racine,WI,98.2,247,2019
Richland,WI,100.8,344,2019
Rock,WI,97.1,195,2019
Rusk,WI,100.2,326,2019
St. Croix,WI,99.8,315,2019
Sauk,WI,99.8,315,2019
Sawyer,WI,103.9,410,2019
Shawano,WI,99.7,309,2019
Sheboygan,WI,101.3,359,2019
Taylor,WI,104.1,413,2019
Trempealeau,WI,103.2,398,2019
Vernon,WI,101.3,359,2019
Vilas,WI,103.0,395,2019
Walworth,WI,99.6,305,2019
Washburn,WI,99.1,284,2019
Washington,WI,98.5,260,2019
Waukesha,WI,96.8,179,2019
Waupaca,WI,104.9,423,2019
Waushara,WI,111.3,467,2019
Winnebago,WI,101.5,365,2019
Wood,WI,97.0,190,2019
Albany,WY,108.0,450,2019
Big Horn,WY,104.5,419,2019
Campbell,WY,103.3,400,2019
Carbon,WY,115.7,480,2019
Converse,WY,106.2,437,2019
Crook,WY,100.5,336,2019
Fremont,WY,101.3,359,2019
Goshen,WY,103.6,406,2019
Hot Springs,WY,100.7,341,2019
Johnson,WY,109.5,459,2019
Laramie,WY,102.9,393,2019
Lincoln,WY,103.5,404,2019
Natrona,WY,100.9,347,2019
Niobrara,WY,82.0,1,2019
Park,WY,96.9,184,2019
Platte,WY,111.8,469,2019
Sheridan,WY,99.3,293,2019
Sublette,WY,124.4,496,2019
Sweetwater,WY,106.8,441,2019
Teton,WY,112.5,471,2019
Uinta,WY,103.3,400,2019
Washakie,WY,102.6,388,2019
Weston,WY,111.7,468,2019
Adjuntas,,99.3,293,2019
Aguada,,95.7,139,2019
Aguadilla,,94.0,85,2019
Aguas Buenas,,94.1,89,2019
Aibonito,,92.2,45,2019
Aasco,,93.5,71,2019
Arecibo,,91.6,40,2019
Arroyo,,87.8,11,2019
Barceloneta,,90.1,24,2019
Barranquitas,,97.0,190,2019
Bayamn,,89.1,16,2019
Cabo Rojo,,89.9,21,2019
Caguas,,86.9,7,2019
Camuy,,91.6,40,2019
Canvanas,,92.9,56,2019
Carolina,,84.3,3,2019
Catao,,89.5,18,2019
Cayey,,92.2,45,2019
Ceiba,,90.0,22,2019
Ciales,,94.5,99,2019
Cidra,,93.9,82,2019
Coamo,,94.3,94,2019
Comero,,98.0,237,2019
Corozal,,93.9,82,2019
Culebra,,103.9,410,2019
Dorado,,90.7,29,2019
Fajardo,,87.3,9,2019
Florida,,92.6,51,2019
Gunica,,93.0,59,2019
Guayama,,98.4,254,2019
Guayanilla,,90.9,31,2019
Guaynabo,,89.0,16,2019
Gurabo,,89.4,18,2019
Hatillo,,92.3,47,2019
Hormigueros,,85.3,4,2019
Humacao,,89.3,17,2019
Isabela,,94.7,105,2019
Jayuya,,97.7,223,2019
Juana Daz,,90.6,28,2019
Juncos,,90.7,29,2019
Lajas,,94.7,105,2019
Lares,,96.8,179,2019
Las Maras,,99.7,309,2019
Las Piedras,,92.5,50,2019
Loza,,87.1,8,2019
Luquillo,,88.3,13,2019
Manat,,88.9,16,2019
Maricao,,98.5,260,2019
Maunabo,,94.7,105,2019
Mayagez,,91.2,34,2019
Moca,,95.2,119,2019
Morovis,,98.4,254,2019
Naguabo,,87.9,12,2019
Naranjito,,96.4,165,2019
Orocovis,,100.2,326,2019
Patillas,,94.9,112,2019
Peuelas,,94.1,89,2019
Ponce,,92.5,50,2019
Quebradillas,,93.0,59,2019
Rincn,,93.3,67,2019
Ro Grande,,92.7,53,2019
Sabana Grande,,88.8,15,2019
Salinas,,93.5,71,2019
San Germn,,94.6,102,2019
San Juan,,84.3,3,2019
San Lorenzo,,94.7,105,2019
San Sebastin,,94.4,97,2019
Santa Isabel,,93.2,64,2019
Toa Alta,,92.3,47,2019
Toa Baja,,87.9,12,2019
Trujillo Alto,,88.6,14,2019
Utuado,,94.2,92,2019
Vega Alta,,92.0,43,2019
Vega Baja,,91.7,41,2019
Vieques,,98.0,237,2019
Villalba,,94.0,85,2019
Yabucoa,,93.7,77,2019
Yauco,,91.8,42,2019
