county,state,medianHomeValue,medianHomeValueBucket,year
Mellette,SD,51700,1,2021
Miner,SD,82700,41,2021
Minnehaha,SD,214200,407,2021
Moody,SD,163000,324,2021
Oglala Lakota,SD,39100,0,2021
Pennington,SD,210900,403,2021
Perkins,SD,101200,109,2021
Potter,SD,111400,153,2021
Roberts,SD,114300,165,2021
Sanborn,SD,108100,140,2021
Spink,SD,102000,112,2021
Stanley,SD,159200,312,2021
Sully,SD,135800,245,2021
Todd,SD,28700,0,2021
Tripp,SD,107700,138,2021
Turner,SD,148300,278,2021
Union,SD,221300,416,2021
Walworth,SD,100700,108,2021
Yankton,SD,166700,333,2021
Ziebach,SD,78000,27,2021
Anderson,TN,161400,319,2021
Bedford,TN,179900,363,2021
Benton,TN,92200,76,2021
Bledsoe,TN,141600,261,2021
Blount,TN,208000,399,2021
Bradley,TN,179700,363,2021
Campbell,TN,126800,215,2021
Cannon,TN,184100,370,2021
Carroll,TN,98600,101,2021
Carter,TN,132500,234,2021
Cheatham,TN,217500,411,2021
Chester,TN,127200,216,2021
Claiborne,TN,117900,182,2021
Clay,TN,121900,198,2021
Cocke,TN,120100,191,2021
Coffee,TN,170800,344,2021
Crockett,TN,103600,120,2021
Cumberland,TN,168800,338,2021
Davidson,TN,294200,467,2021
Decatur,TN,105300,128,2021
DeKalb,TN,158500,310,2021
Dickson,TN,200900,391,2021
Dyer,TN,120500,192,2021
Fayette,TN,234200,429,2021
Fentress,TN,110600,150,2021
Franklin,TN,161000,318,2021
Gibson,TN,113300,161,2021
Giles,TN,150900,286,2021
Grainger,TN,129800,225,2021
Greene,TN,146100,272,2021
Grundy,TN,105000,127,2021
Hamblen,TN,143800,267,2021
Hamilton,TN,210500,402,2021
Hancock,TN,98500,100,2021
Hardeman,TN,95100,88,2021
Hardin,TN,119200,187,2021
Hawkins,TN,135200,243,2021
Haywood,TN,108800,142,2021
Henderson,TN,115000,169,2021
Henry,TN,110600,150,2021
Hickman,TN,130700,228,2021
Houston,TN,128400,220,2021
Humphreys,TN,139600,256,2021
Jackson,TN,119800,190,2021
Jefferson,TN,162000,320,2021
Johnson,TN,133700,238,2021
Knox,TN,208900,400,2021
Lake,TN,98500,100,2021
Lauderdale,TN,95900,90,2021
Lawrence,TN,125700,212,2021
Lewis,TN,114000,164,2021
Lincoln,TN,157100,306,2021
Loudon,TN,238100,432,2021
McMinn,TN,148700,279,2021
McNairy,TN,111000,151,2021
Macon,TN,138900,255,2021
Madison,TN,149800,282,2021
Marion,TN,129500,222,2021
Marshall,TN,175200,355,2021
Maury,TN,231400,427,2021
Meigs,TN,153500,294,2021
Monroe,TN,153700,295,2021
Montgomery,TN,187700,375,2021
Moore,TN,219300,413,2021
Morgan,TN,104300,124,2021
Obion,TN,102600,116,2021
Overton,TN,137100,249,2021
Perry,TN,104300,124,2021
Pickett,TN,136800,248,2021
Polk,TN,122800,201,2021
Putnam,TN,172900,350,2021
Rhea,TN,140700,259,2021
Roane,TN,162900,323,2021
Robertson,TN,229700,425,2021
Rutherford,TN,256700,448,2021
Scott,TN,102200,114,2021
Sequatchie,TN,152000,290,2021
Sevier,TN,203200,394,2021
Shelby,TN,170200,342,2021
Smith,TN,172900,350,2021
Stewart,TN,149900,283,2021
Sullivan,TN,152000,290,2021
Sumner,TN,276600,459,2021
Tipton,TN,168100,336,2021
Trousdale,TN,178200,360,2021
Unicoi,TN,137100,249,2021
Union,TN,144400,269,2021
Van Buren,TN,107000,136,2021
Warren,TN,123700,204,2021
Washington,TN,176500,358,2021
Wayne,TN,114000,164,2021
Weakley,TN,99800,105,2021
White,TN,137300,250,2021
Williamson,TN,497500,503,2021
Wilson,TN,300800,470,2021
Anderson,TX,119700,189,2021
Andrews,TX,156500,304,2021
Angelina,TX,115600,171,2021
Aransas,TX,184900,372,2021
Archer,TX,146600,274,2021
Armstrong,TX,155000,300,2021
Atascosa,TX,115900,173,2021
Austin,TX,211200,403,2021
Bailey,TX,93200,79,2021
Bandera,TX,220200,414,2021
Bastrop,TX,209000,401,2021
Baylor,TX,73900,18,2021
Bee,TX,93200,79,2021
Bell,TX,164200,327,2021
Bexar,TX,187300,375,2021
Blanco,TX,286900,465,2021
Borden,TX,143300,265,2021
Bosque,TX,137800,251,2021
Bowie,TX,132700,235,2021
Brazoria,TX,225200,420,2021
Brazos,TX,229700,425,2021
Brewster,TX,181700,366,2021
Briscoe,TX,72100,16,2021
Brooks,TX,70100,13,2021
Brown,TX,114000,164,2021
Burleson,TX,124500,208,2021
Burnet,TX,229600,425,2021
Caldwell,TX,162000,320,2021
Calhoun,TX,121700,197,2021
Callahan,TX,111900,155,2021
Cameron,TX,94200,85,2021
Camp,TX,127300,216,2021
Carson,TX,101700,111,2021
Cass,TX,96900,94,2021
Castro,TX,86300,56,2021
Chambers,TX,241700,436,2021
Cherokee,TX,120400,192,2021
Childress,TX,100600,108,2021
Clay,TX,117900,182,2021
Cochran,TX,44600,0,2021
Coke,TX,82400,40,2021
Coleman,TX,83400,44,2021
Collin,TX,355100,487,2021
Collingsworth,TX,65300,8,2021
Colorado,TX,161200,319,2021
Comal,TX,310900,475,2021
Comanche,TX,106400,132,2021
Concho,TX,85600,53,2021
Cooke,TX,172500,349,2021
Coryell,TX,131200,229,2021
Cottle,TX,52000,1,2021
Crane,TX,106100,131,2021
Crockett,TX,121200,195,2021
Crosby,TX,61900,5,2021
Culberson,TX,66700,9,2021
Dallam,TX,101900,111,2021
Dallas,TX,213000,406,2021
Dawson,TX,82800,42,2021
Deaf Smith,TX,91700,75,2021
Delta,TX,127400,217,2021
Denton,TX,321000,477,2021
DeWitt,TX,144700,269,2021
Dickens,TX,59400,3,2021
Dimmit,TX,57700,3,2021
Donley,TX,67100,10,2021
Duval,TX,75200,20,2021
Eastland,TX,82700,41,2021
Ector,TX,155100,300,2021
Edwards,TX,70300,13,2021
Ellis,TX,239000,433,2021
El Paso,TX,131500,230,2021
Erath,TX,176600,358,2021
Falls,TX,80400,35,2021
Fannin,TX,158000,309,2021
Fayette,TX,211900,404,2021
Fisher,TX,67100,10,2021
Floyd,TX,75900,22,2021
Foard,TX,52700,1,2021
Fort Bend,TX,287500,465,2021
Franklin,TX,157200,306,2021
Freestone,TX,136200,247,2021
Frio,TX,100500,107,2021
Gaines,TX,136400,247,2021
Galveston,TX,229300,424,2021
Garza,TX,78900,30,2021
Gillespie,TX,324700,478,2021
Glasscock,TX,203100,393,2021
Goliad,TX,146500,274,2021
Gonzales,TX,117100,179,2021
Gray,TX,82100,39,2021
Grayson,TX,169100,339,2021
Gregg,TX,150900,286,2021
Grimes,TX,182500,367,2021
Guadalupe,TX,220700,415,2021
Hale,TX,83200,43,2021
Hall,TX,62500,6,2021
Hamilton,TX,122100,198,2021
Hansford,TX,102900,118,2021
Hardeman,TX,57700,3,2021
Hardin,TX,143700,266,2021
Harris,TX,201200,391,2021
Harrison,TX,152200,290,2021
Hartley,TX,181600,365,2021
Haskell,TX,59700,4,2021
Hays,TX,278000,460,2021
Hemphill,TX,187200,375,2021
Henderson,TX,126100,214,2021
Hidalgo,TX,94600,86,2021
Hill,TX,114600,167,2021
Hockley,TX,98600,101,2021
Hood,TX,219300,413,2021
Hopkins,TX,142600,263,2021
Houston,TX,118100,183,2021
Howard,TX,121200,195,2021
Hudspeth,TX,52800,1,2021
Hunt,TX,151800,289,2021
Hutchinson,TX,86200,56,2021
Irion,TX,114200,165,2021
Jack,TX,100700,108,2021
Jackson,TX,115100,170,2021
Jasper,TX,106600,134,2021
Jeff Davis,TX,151200,287,2021
Jefferson,TX,129600,224,2021
Jim Hogg,TX,88000,62,2021
Jim Wells,TX,78000,27,2021
Johnson,TX,182800,368,2021
Jones,TX,79000,31,2021
Karnes,TX,111900,155,2021
Kaufman,TX,216300,410,2021
Kendall,TX,393200,494,2021
Kent,TX,91400,74,2021
Kerr,TX,212300,406,2021
Kimble,TX,131700,231,2021
King,TX,22600,0,2021
Kinney,TX,98800,102,2021
Kleberg,TX,98000,97,2021
Knox,TX,47000,0,2021
Lamar,TX,122100,198,2021
Lamb,TX,66200,9,2021
Lampasas,TX,174300,353,2021
La Salle,TX,83000,43,2021
Lavaca,TX,176900,359,2021
Lee,TX,189400,377,2021
Leon,TX,125800,213,2021
Liberty,TX,128400,220,2021
Limestone,TX,116300,174,2021
Lipscomb,TX,110100,148,2021
Live Oak,TX,117500,180,2021
Llano,TX,246600,440,2021
Lubbock,TX,158700,310,2021
Lynn,TX,94300,85,2021
McCulloch,TX,86400,57,2021
McLennan,TX,165400,330,2021
McMullen,TX,89300,68,2021
Madison,TX,117200,179,2021
Marion,TX,98200,98,2021
Martin,TX,147300,277,2021
Mason,TX,236600,431,2021
Matagorda,TX,136000,246,2021
Maverick,TX,108800,142,2021
Medina,TX,165100,330,2021
Menard,TX,82600,41,2021
Midland,TX,245600,440,2021
Milam,TX,126100,214,2021
Mills,TX,159700,313,2021
Mitchell,TX,68800,12,2021
Montague,TX,138800,254,2021
Montgomery,TX,257700,448,2021
Moore,TX,115300,170,2021
Morris,TX,97700,96,2021
Motley,TX,59000,3,2021
Nacogdoches,TX,140900,259,2021
Navarro,TX,115800,173,2021
Newton,TX,81600,37,2021
Nolan,TX,78300,29,2021
Nueces,TX,155400,301,2021
Ochiltree,TX,109200,145,2021
Oldham,TX,104900,127,2021
Orange,TX,131700,231,2021
Palo Pinto,TX,127600,217,2021
Panola,TX,120700,193,2021
Parker,TX,264100,452,2021
Parmer,TX,106400,132,2021
Pecos,TX,113100,161,2021
Polk,TX,126200,214,2021
Potter,TX,102000,112,2021
Presidio,TX,72100,16,2021
Rains,TX,153800,296,2021
Randall,TX,181900,366,2021
Reagan,TX,103500,120,2021
Real,TX,192500,383,2021
Red River,TX,100400,107,2021
Reeves,TX,97900,97,2021
Refugio,TX,84400,48,2021
Roberts,TX,140600,258,2021
Robertson,TX,121600,196,2021
Rockwall,TX,300200,470,2021
Runnels,TX,85200,50,2021
Rusk,TX,134900,242,2021
Sabine,TX,114300,165,2021
San Augustine,TX,72200,16,2021
San Jacinto,TX,135200,243,2021
San Patricio,TX,141900,261,2021
San Saba,TX,121100,195,2021
Schleicher,TX,89300,68,2021
Scurry,TX,94900,87,2021
Shackelford,TX,153100,293,2021
Shelby,TX,87200,59,2021
Sherman,TX,95300,89,2021
Smith,TX,171700,346,2021
Somervell,TX,224700,419,2021
Starr,TX,80300,35,2021
Stephens,TX,82800,42,2021
Sterling,TX,78900,30,2021
Stonewall,TX,55300,2,2021
Sutton,TX,129600,224,2021
Swisher,TX,78300,29,2021
Tarrant,TX,229200,424,2021
Taylor,TX,147200,276,2021
Terrell,TX,94800,87,2021
Terry,TX,85200,50,2021
Throckmorton,TX,62800,6,2021
Titus,TX,104800,125,2021
Tom Green,TX,156600,304,2021
Travis,TX,368000,490,2021
Trinity,TX,92500,77,2021
Tyler,TX,108900,144,2021
Upshur,TX,153600,295,2021
Upton,TX,86200,56,2021
Uvalde,TX,101300,110,2021
Val Verde,TX,113900,163,2021
Van Zandt,TX,160300,315,2021
Victoria,TX,158200,309,2021
Walker,TX,167800,335,2021
Waller,TX,241700,436,2021
Ward,TX,102900,118,2021
Washington,TX,218200,413,2021
Webb,TX,143300,265,2021
Wharton,TX,156300,303,2021
Wheeler,TX,85500,52,2021
Wichita,TX,109600,146,2021
Wilbarger,TX,76200,22,2021
Willacy,TX,62000,5,2021
Williamson,TX,308400,473,2021
Wilson,TX,231100,426,2021
Winkler,TX,87400,60,2021
Wise,TX,197300,388,2021
Wood,TX,153900,296,2021
Yoakum,TX,155000,300,2021
Young,TX,135500,244,2021
Zapata,TX,82800,42,2021
Zavala,TX,63300,6,2021
Beaver,UT,221500,416,2021
Box Elder,UT,250500,443,2021
Cache,UT,283800,464,2021
Carbon,UT,156800,305,2021
Daggett,UT,183800,370,2021
Davis,UT,351400,485,2021
Duchesne,UT,194900,385,2021
Emery,UT,149900,283,2021
Garfield,UT,196900,388,2021
Grand,UT,336700,482,2021
Iron,UT,248100,441,2021
Juab,UT,283000,463,2021
Kane,UT,241000,435,2021
Millard,UT,182100,366,2021
Morgan,UT,453900,500,2021
Piute,UT,203400,395,2021
Rich,UT,227300,422,2021
Salt Lake,UT,367300,489,2021
San Juan,UT,137700,250,2021
Sanpete,UT,221200,416,2021
Sevier,UT,201200,391,2021
Summit,UT,734900,509,2021
Tooele,UT,269700,456,2021
Uintah,UT,207700,399,2021
Utah,UT,367200,489,2021
Wasatch,UT,490500,503,2021
Washington,UT,343700,484,2021
Wayne,UT,253300,445,2021
Weber,UT,282800,463,2021
Addison,VT,275800,459,2021
Bennington,VT,218400,413,2021
Caledonia,VT,176200,356,2021
Chittenden,VT,331300,481,2021
Essex,VT,132700,235,2021
Franklin,VT,231700,427,2021
Grand Isle,VT,301900,470,2021
Lamoille,VT,243800,439,2021
Orange,VT,203300,394,2021
Orleans,VT,173600,352,2021
Rutland,VT,177400,359,2021
Washington,VT,244700,439,2021
Windham,VT,222200,417,2021
Windsor,VT,226300,420,2021
Accomack,VA,171400,346,2021
Albemarle,VA,386400,493,2021
Alleghany,VA,117100,179,2021
Amelia,VA,207300,398,2021
Amherst,VA,163800,326,2021
Appomattox,VA,161200,319,2021
Arlington,VA,755800,509,2021
Augusta,VA,232200,428,2021
Bath,VA,174100,352,2021
Bedford,VA,227500,422,2021
Bland,VA,118600,185,2021
Botetourt,VA,242600,437,2021
Brunswick,VA,115100,170,2021
Buchanan,VA,71800,15,2021
Buckingham,VA,137100,249,2021
Campbell,VA,160300,315,2021
Caroline,VA,226600,421,2021
Carroll,VA,117400,180,2021
Charles City,VA,173500,351,2021
Charlotte,VA,124500,208,2021
Chesterfield,VA,269500,456,2021
Clarke,VA,400500,495,2021
Craig,VA,176500,358,2021
Culpeper,VA,328200,480,2021
Cumberland,VA,170100,342,2021
Dickenson,VA,82000,39,2021
Dinwiddie,VA,191800,382,2021
Essex,VA,213100,407,2021
Fairfax,VA,596800,506,2021
Fauquier,VA,434500,498,2021
Floyd,VA,175500,356,2021
Fluvanna,VA,238800,433,2021
Franklin,VA,178800,362,2021
Frederick,VA,282700,463,2021
Giles,VA,133700,238,2021
Gloucester,VA,242100,437,2021
Goochland,VA,402300,495,2021
Grayson,VA,114700,168,2021
Greene,VA,257200,448,2021
Greensville,VA,118100,183,2021
Halifax,VA,120300,192,2021
Hanover,VA,304700,472,2021
Henrico,VA,268400,455,2021
Henry,VA,98600,101,2021
Highland,VA,166400,332,2021
Isle of Wight,VA,295500,468,2021
James City,VA,352700,486,2021
King and Queen,VA,209200,401,2021
King George,VA,327500,479,2021
King William,VA,217600,412,2021
Lancaster,VA,241400,435,2021
Lee,VA,86200,56,2021
Loudoun,VA,569100,504,2021
Louisa,VA,239300,434,2021
Lunenburg,VA,116600,176,2021
Madison,VA,278700,461,2021
Mathews,VA,283300,463,2021
Mecklenburg,VA,146200,273,2021
Middlesex,VA,265200,453,2021
Montgomery,VA,235800,430,2021
Nelson,VA,243900,439,2021
New Kent,VA,309000,474,2021
Northampton,VA,191900,382,2021
Northumberland,VA,282600,463,2021
Nottoway,VA,156600,304,2021
Orange,VA,272200,457,2021
Page,VA,175000,354,2021
Patrick,VA,118800,186,2021
Pittsylvania,VA,129000,221,2021
Powhatan,VA,309200,474,2021
Prince Edward,VA,160800,318,2021
Prince George,VA,231000,426,2021
Prince William,VA,408900,496,2021
Pulaski,VA,163000,324,2021
Rappahannock,VA,428900,497,2021
Richmond,VA,263000,452,2021
Roanoke,VA,140600,258,2021
Rockbridge,VA,209500,401,2021
Rockingham,VA,231800,427,2021
Russell,VA,97600,96,2021
Scott,VA,108100,140,2021
Shenandoah,VA,223600,418,2021
Smyth,VA,108100,140,2021
Southampton,VA,183100,368,2021
Spotsylvania,VA,309000,474,2021
Stafford,VA,370000,490,2021
Surry,VA,207200,398,2021
Sussex,VA,129600,224,2021
Tazewell,VA,101700,111,2021
Warren,VA,261100,450,2021
Washington,VA,163200,324,2021
Westmoreland,VA,211200,403,2021
Wise,VA,94800,87,2021
Wythe,VA,132400,233,2021
York,VA,344800,485,2021
Alexandria,VA,579100,506,2021
Bristol,VA,139000,255,2021
Buena Vista,VA,123100,202,2021
Charlottesville,VA,355800,487,2021
Chesapeake,VA,291700,466,2021
Colonial Heights,VA,188900,377,2021
Covington,VA,69800,13,2021
Danville,VA,91800,75,2021
Emporia,VA,104500,125,2021
Falls Church,VA,838300,510,2021
Fredericksburg,VA,382400,492,2021
Galax,VA,100000,106,2021
Hampton,VA,191000,380,2021
Harrisonburg,VA,231300,426,2021
Hopewell,VA,127300,216,2021
Lexington,VA,251500,444,2021
Lynchburg,VA,169000,339,2021
Manassas,VA,356500,488,2021
Manassas Park,VA,330200,481,2021
Martinsville,VA,77600,26,2021
Newport News,VA,204900,396,2021
Norfolk,VA,223300,417,2021
Norton,VA,96200,92,2021
Petersburg,VA,119200,187,2021
Poquoson,VA,358700,488,2021
Portsmouth,VA,182700,368,2021
Radford,VA,174700,354,2021
Salem,VA,205900,397,2021
Staunton,VA,179900,363,2021
Suffolk,VA,273600,458,2021
Virginia Beach,VA,295900,468,2021
Waynesboro,VA,188400,376,2021
Williamsburg,VA,328700,480,2021
Winchester,VA,270300,456,2021
Adams,WA,175200,355,2021
Asotin,WA,229300,424,2021
Benton,WA,283400,464,2021
Chelan,WA,349200,485,2021
Clallam,WA,290700,466,2021
Clark,WA,381700,492,2021
Columbia,WA,207100,398,2021
Cowlitz,WA,270600,457,2021
Douglas,WA,304500,471,2021
Ferry,WA,204300,395,2021
Franklin,WA,254300,446,2021
Garfield,WA,163800,326,2021
Grant,WA,210100,402,2021
Grays Harbor,WA,213200,407,2021
Island,WA,412300,496,2021
Jefferson,WA,389700,493,2021
King,WA,651900,508,2021
Kitsap,WA,392700,494,2021
Kittitas,WA,352900,486,2021
Klickitat,WA,312100,475,2021
Lewis,WA,260900,449,2021
Lincoln,WA,185300,372,2021
Mason,WA,278100,461,2021
Okanogan,WA,218100,412,2021
Pacific,WA,214900,408,2021
Pend Oreille,WA,261900,450,2021
Pierce,WA,369300,490,2021
San Juan,WA,572600,505,2021
Skagit,WA,371600,490,2021
Skamania,WA,366300,489,2021
Snohomish,WA,483000,502,2021
Spokane,WA,273200,457,2021
Stevens,WA,235400,430,2021
Thurston,WA,344700,484,2021
Wahkiakum,WA,232500,428,2021
Walla Walla,WA,277300,460,2021
Whatcom,WA,396500,495,2021
Whitman,WA,245100,440,2021
Yakima,WA,213200,407,2021
Barbour,WV,106600,134,2021
Berkeley,WV,196700,387,2021
Boone,WV,80100,34,2021
Braxton,WV,88700,65,2021
Brooke,WV,93500,81,2021
Cabell,WV,129900,225,2021
Calhoun,WV,103700,121,2021
Clay,WV,87700,61,2021
Doddridge,WV,135900,245,2021
Fayette,WV,95700,90,2021
Gilmer,WV,82000,39,2021
Grant,WV,137400,250,2021
Greenbrier,WV,128900,221,2021
Hampshire,WV,157600,308,2021
Hancock,WV,97800,97,2021
Hardy,WV,141500,260,2021
Harrison,WV,124800,209,2021
Jackson,WV,137800,251,2021
Jefferson,WV,276700,460,2021
Kanawha,WV,118200,183,2021
Lewis,WV,119700,189,2021
Lincoln,WV,82900,42,2021
Logan,WV,92100,76,2021
McDowell,WV,43700,0,2021
Marion,WV,125300,211,2021
Marshall,WV,116800,177,2021
Mason,WV,108700,142,2021
Mercer,WV,104100,123,2021
Mineral,WV,151700,289,2021
Mingo,WV,83000,43,2021
Monongalia,WV,221600,417,2021
Monroe,WV,123300,203,2021
Morgan,WV,190900,380,2021
Nicholas,WV,93700,83,2021
Ohio,WV,135300,243,2021
Pendleton,WV,135600,244,2021
Pleasants,WV,117100,179,2021
Pocahontas,WV,130200,226,2021
Preston,WV,128800,221,2021
Putnam,WV,176300,357,2021
Raleigh,WV,112300,157,2021
Randolph,WV,116100,174,2021
Ritchie,WV,97100,95,2021
Roane,WV,107200,136,2021
Summers,WV,104500,125,2021
Taylor,WV,120000,191,2021
Tucker,WV,137300,250,2021
Tyler,WV,96000,91,2021
Upshur,WV,131400,230,2021
Wayne,WV,105100,127,2021
Webster,WV,75900,22,2021
Wetzel,WV,100100,106,2021
Wirt,WV,97700,96,2021
Wood,WV,129600,224,2021
Wyoming,WV,75500,20,2021
Adams,WI,150000,283,2021
Ashland,WI,120700,193,2021
Barron,WI,163400,325,2021
Bayfield,WI,187000,374,2021
Brown,WI,193500,384,2021
Buffalo,WI,164500,328,2021
Burnett,WI,173800,352,2021
Calumet,WI,198900,389,2021
Chippewa,WI,183600,369,2021
Clark,WI,134400,240,2021
Columbia,WI,214600,408,2021
Crawford,WI,145600,271,2021
Dane,WI,294500,468,2021
Dodge,WI,173700,352,2021
Door,WI,242100,437,2021
Douglas,WI,155700,301,2021
Dunn,WI,180600,364,2021
Eau Claire,WI,195200,386,2021
Florence,WI,142100,262,2021
Fond du Lac,WI,167800,335,2021
Forest,WI,143600,265,2021
Grant,WI,156700,305,2021
Green,WI,184900,372,2021
Green Lake,WI,162600,323,2021
Iowa,WI,203400,395,2021
Iron,WI,126100,214,2021
Jackson,WI,155100,300,2021
Jefferson,WI,207500,399,2021
Juneau,WI,137800,251,2021
Kenosha,WI,203400,395,2021
Kewaunee,WI,171600,346,2021
La Crosse,WI,197000,388,2021
Lafayette,WI,150300,284,2021
Langlade,WI,123800,205,2021
Lincoln,WI,144600,269,2021
Manitowoc,WI,140400,257,2021
Marathon,WI,169200,340,2021
Marinette,WI,124800,209,2021
Marquette,WI,162900,323,2021
Menominee,WI,87800,61,2021
Milwaukee,WI,172400,348,2021
Monroe,WI,163600,325,2021
Oconto,WI,172100,347,2021
Oneida,WI,186600,374,2021
Outagamie,WI,188800,377,2021
Ozaukee,WI,305700,472,2021
Pepin,WI,153900,296,2021
Pierce,WI,242000,436,2021
Polk,WI,194100,384,2021
Portage,WI,184900,372,2021
Price,WI,125400,211,2021
Racine,WI,194800,385,2021
Richland,WI,148700,279,2021
Rock,WI,165800,331,2021
Rusk,WI,119400,188,2021
St. Croix,WI,282100,462,2021
Sauk,WI,195700,386,2021
Sawyer,WI,184000,370,2021
Shawano,WI,147600,278,2021
Sheboygan,WI,172500,349,2021
Taylor,WI,151500,288,2021
Trempealeau,WI,168300,337,2021
Vernon,WI,168500,337,2021
Vilas,WI,220700,415,2021
Walworth,WI,224300,419,2021
Washburn,WI,170600,343,2021
Washington,WI,259000,449,2021
Waukesha,WI,306300,472,2021
Waupaca,WI,159600,313,2021
Waushara,WI,157300,307,2021
Winnebago,WI,167400,334,2021
Wood,WI,137300,250,2021
Albany,WY,247100,441,2021
Big Horn,WY,158800,310,2021
Campbell,WY,230400,425,2021
Carbon,WY,188100,376,2021
Converse,WY,227200,421,2021
Crook,WY,256000,447,2021
Fremont,WY,207600,399,2021
Goshen,WY,191300,381,2021
Hot Springs,WY,178800,362,2021
Johnson,WY,255500,447,2021
Laramie,WY,253700,445,2021
Lincoln,WY,283800,464,2021
Natrona,WY,218700,413,2021
Niobrara,WY,182900,368,2021
Park,WY,290600,466,2021
Platte,WY,210400,402,2021
Sheridan,WY,289800,466,2021
Sublette,WY,309500,474,2021
Sweetwater,WY,217300,411,2021
Teton,WY,945300,510,2021
Uinta,WY,190900,380,2021
Washakie,WY,178700,361,2021
Weston,WY,174500,353,2021
Adjuntas,,78900,30,2021
Aguada,,88600,64,2021
Aguadilla,,123400,203,2021
Aguas Buenas,,123200,202,2021
Aibonito,,112400,157,2021
Aasco,,89900,70,2021
Arecibo,,95100,88,2021
Arroyo,,86000,54,2021
Barceloneta,,107700,138,2021
Barranquitas,,110000,147,2021
Bayamn,,127900,219,2021
Cabo Rojo,,104600,125,2021
Caguas,,125700,212,2021
Camuy,,92000,76,2021
Canvanas,,102200,114,2021
Carolina,,135700,245,2021
Catao,,114700,168,2021
Cayey,,120200,191,2021
Ceiba,,93700,83,2021
Ciales,,86100,54,2021
Cidra,,120100,191,2021
Coamo,,93800,83,2021
Comero,,106400,132,2021
Corozal,,99700,105,2021
Culebra,,164100,327,2021
Dorado,,131700,231,2021
Fajardo,,102000,112,2021
Florida,,93500,81,2021
Gunica,,79800,33,2021
Guayama,,84900,50,2021
Guayanilla,,76600,23,2021
Guaynabo,,174000,352,2021
Gurabo,,142800,264,2021
Hatillo,,104000,122,2021
Hormigueros,,103800,122,2021
Humacao,,103200,119,2021
Isabela,,112100,155,2021
Jayuya,,96500,93,2021
Juana Daz,,92600,78,2021
Juncos,,102900,118,2021
Lajas,,89300,68,2021
Lares,,87500,60,2021
Las Maras,,85300,51,2021
Las Piedras,,115700,172,2021
Loza,,100000,106,2021
Luquillo,,110000,147,2021
Manat,,105900,130,2021
Maricao,,96100,92,2021
Maunabo,,87600,61,2021
Mayagez,,96800,94,2021
Moca,,92900,78,2021
Morovis,,104600,125,2021
Naguabo,,89600,70,2021
Naranjito,,90800,72,2021
Orocovis,,84600,49,2021
Patillas,,88500,64,2021
Peuelas,,80000,33,2021
Ponce,,98900,102,2021
Quebradillas,,97000,95,2021
Rincn,,130700,228,2021
Ro Grande,,115000,169,2021
Sabana Grande,,94800,87,2021
Salinas,,82200,39,2021
San Germn,,84200,47,2021
San Juan,,150200,284,2021
San Lorenzo,,102100,113,2021
San Sebastin,,96000,91,2021
Santa Isabel,,94600,86,2021
Toa Alta,,131200,229,2021
Toa Baja,,120400,192,2021
Trujillo Alto,,144400,269,2021
Utuado,,91100,73,2021
Vega Alta,,119600,188,2021
Vega Baja,,108700,142,2021
Vieques,,123700,204,2021
Villalba,,93300,80,2021
Yabucoa,,85800,53,2021
Yauco,,90800,72,2021
